variant,frame,source,class,oldTarget,newTarget,oldReferenceDistanceM,newReferenceDistanceM,heightResidualM,heightCost,accepted
marginal_z_objects,225,46,curb,51,53,1.4446709076159,6.00979645943192,NaN,0,1
marginal_z_objects,225,62,curb,151,149,3.14282671046469,1.84081818590367,NaN,0,1
marginal_z_objects,229,107,trafficSign,1182,1183,0.311020236580183,0.183892071077974,-0.417876622506697,0.268427829281299,1
marginal_z_objects,244,65,trafficSign,1168,1169,0.187686549265899,0.636933346014505,-0.402784953672182,0.211365905851965,1
marginal_z_objects,247,89,trafficSign,1168,1169,0.27109636919215,0.581581341823702,-0.880441670395527,0.866486049617276,1
marginal_z_objects,248,57,curb,92,91,1.99921968283415,4.45679315834751,NaN,0,1
marginal_z_objects,248,68,trafficSign,1168,1169,0.313800260249032,0.529990970717823,-0.963761527169623,0.937567491801577,1
marginal_z_objects,249,71,trafficSign,1168,1169,0.462010100361579,0.358666790909344,-0.823851910863425,0.695498912099414,1
marginal_z_objects,250,13,curb,145,142,4.37216521978217,2.80790674445029,NaN,0,1
marginal_z_objects,250,61,curb,89,92,0.412391092332373,1.46713571106388,NaN,0,1
marginal_z_objects,250,68,trafficSign,1168,1169,0.458816477150259,0.375508545993535,-1.37392476293206,1.83908590163315,1
marginal_z_objects,250,70,trafficSign,1182,1184,0.427016623308463,0.196216089738354,-0.236796356017891,0.0462950862003919,1
marginal_z_objects,250,95,curb,186,184,0.361091436304852,4.85009987141418,NaN,0,1
marginal_z_objects,251,60,curb,139,89,1.6295792769878,4.76180133596549,NaN,0,1
marginal_z_objects,251,65,trafficSign,1168,1169,0.461762180480459,0.397895803852543,-1.29547093303174,1.7134712071009,1
marginal_z_objects,252,43,curb,92,91,2.00698439924094,4.42145838589211,NaN,0,1
marginal_z_objects,252,71,trafficSign,1168,1169,0.483943406746528,0.379957663419507,-1.33685402332722,1.74261325790917,1
marginal_z_objects,252,101,trafficSign,1188,1189,0.568268792570136,0.150090113667016,0.914514418845044,0.392090535572474,1
marginal_z_objects,253,69,trafficSign,1168,1169,0.532481007661169,0.330442918608377,-1.20466581397591,1.54855120340904,1
marginal_z_objects,254,46,curb,89,92,0.24346489083624,1.55658298255611,NaN,0,1
marginal_z_objects,254,62,pole,938,937,0.212791236605128,0.0421441076501489,0.0258290663588525,0.000147272159606861,1
marginal_z_objects,254,64,trafficSign,1168,1169,0.599232751627008,0.28727162131685,NaN,0,1
marginal_z_objects,254,72,curb,184,186,6.1980292283624,1.71700454911676,NaN,0,1
marginal_z_objects,254,83,trafficSign,1168,1169,0.430023672066714,0.39314781732054,-1.69061299666927,2.28397135321358,1
marginal_z_objects,254,84,trafficSign,1191,1190,0.243956991665904,0.182959908599609,0.304102261061132,0.0849063478248416,1
marginal_z_objects,254,85,trafficSign,1188,1189,0.532341908196576,0.114013955851525,0.283904596179411,0.114971420385069,1
marginal_z_objects,255,51,curb,184,186,3.25784078671264,1.27368455343966,NaN,0,1
marginal_z_objects,255,64,pole,938,937,0.233921334290741,0.0656734056187207,0.0458720900953438,0.000465510402998974,1
marginal_z_objects,255,65,trafficSign,1168,1169,0.601153875528772,0.268317950476535,-1.7932619612132,2.60173959261136,1
marginal_z_objects,255,69,trafficSign,1191,1190,0.184187179794633,0.247663095234621,0.129731348087716,0.0175504949856195,1
marginal_z_objects,255,70,trafficSign,1191,1190,0.313373883619261,0.113370126162513,0.128297840288496,0.016988481039179,1
marginal_z_objects,255,71,trafficSign,1188,1189,0.506970796061756,0.0885116607605112,0.106316517190493,0.0196898918856944,1
marginal_z_objects,256,56,pole,938,937,0.263064419155407,0.096001307829763,-0.409773014283161,0.0415163689184497,1
marginal_z_objects,256,59,trafficSign,1191,1190,0.240872926413059,0.184995933597725,0.143818301425767,0.0206211977950889,1
marginal_z_objects,256,60,trafficSign,1188,1189,0.523153163444355,0.104536807754772,-0.457943077687673,0.223617940532264,1
marginal_z_objects,256,79,trafficSign,1168,1169,0.635407676966892,0.210608455036821,NaN,0,1
marginal_z_objects,257,14,curb,91,92,3.7987848131905,2.60520456875321,NaN,0,1
marginal_z_objects,257,63,pole,938,937,0.289539167592727,0.121987187867978,-0.220415916678661,0.0112360981404024,1
marginal_z_objects,257,66,trafficSign,1168,1169,0.4881558576623,0.360796238947355,-2.01370899300298,3.20325725355637,1
marginal_z_objects,257,67,trafficSign,1168,1169,0.661959611391761,0.197472049206889,NaN,0,1
marginal_z_objects,257,69,trafficSign,1191,1190,0.220381376684629,0.200404739056284,0.156221413084438,0.0251399611892452,1
marginal_z_objects,257,70,trafficSign,1191,1190,0.267466857527334,0.1576576480402,0.172917579155154,0.0325550105666593,1
marginal_z_objects,257,88,trafficSign,1188,1189,0.509899049601764,0.0947679361221991,-0.096468401916411,0.0149442637176856,1
marginal_z_objects,257,100,curb,181,182,5.67498593718422,0.779675786837851,NaN,0,1
marginal_z_objects,258,59,trafficSign,1168,1169,0.580015366380936,0.295902172660139,NaN,0,1
marginal_z_objects,258,61,trafficSign,1191,1190,0.299839969485924,0.128870106672474,NaN,0,1
marginal_z_objects,258,62,trafficSign,1188,1189,0.478942941489634,0.0613575583020062,-0.107219040106514,0.0187217907793844,1
marginal_z_objects,258,83,curb,181,182,5.66544706861895,0.808878862853977,NaN,0,1
marginal_z_objects,259,59,pole,937,939,0.177799048222809,0.0290940371221186,-0.524965586339675,0.0559204369883508,1
marginal_z_objects,259,65,trafficSign,1188,1189,0.413967443223808,0.00891282537472708,-0.255196785149309,0.107881384881204,1
marginal_z_objects,259,71,curb,181,182,5.67800181792674,0.840181446251129,NaN,0,1
marginal_z_objects,260,57,pole,937,939,0.206482584501046,0.0493085129354314,-0.450157254952757,0.0455324221741833,1
marginal_z_objects,260,60,trafficSign,1188,1189,0.377416984094032,0.0422029388872892,-0.0295622755278373,0.00142447455400317,1
marginal_z_objects,260,85,curb,134,136,1.50862115953092,3.57117491495759,NaN,0,1
marginal_z_objects,261,41,curb,181,182,6.22713918401555,1.35250663788687,NaN,0,1
marginal_z_objects,261,50,curb,181,182,3.72510059694973,1.24924869587909,NaN,0,1
marginal_z_objects,261,61,curb,180,181,2.07664499446465,1.979287969876,NaN,0,1
marginal_z_objects,261,65,pole,937,939,0.221390191116188,0.0713115117278565,-0.939331696117421,0.168813008760588,1
marginal_z_objects,261,68,trafficSign,1188,1189,0.331400664992059,0.0927162817452543,-0.604409197827209,0.513674769849923,1
marginal_z_objects,261,75,curb,134,136,1.50336022825519,3.56371624192365,NaN,0,1
marginal_z_objects,262,16,curb,139,89,2.04416991313483,4.28142482669299,NaN,0,1
marginal_z_objects,262,35,curb,136,139,2.18545857879769,3.29968133825832,NaN,0,1
marginal_z_objects,262,59,pole,937,939,0.24190078133396,0.0974342778158122,-1.19000658061157,0.319759772421405,1
marginal_z_objects,262,62,trafficSign,1188,1189,0.297363653639041,0.121499641951356,-0.597741829878657,0.649973822822636,1
marginal_z_objects,263,29,curb,136,139,3.25030808494071,2.20122844752014,NaN,0,1
marginal_z_objects,263,30,curb,182,184,0.874564021096725,2.93558183046174,NaN,0,1
marginal_z_objects,263,37,curb,181,182,4.02715556512186,0.954100947803221,NaN,0,1
marginal_z_objects,263,66,trafficSign,1188,1189,0.305256024931209,0.115288993716527,0.268541888686769,0.0722652505074327,1
marginal_z_objects,263,78,curb,181,182,0.91643512730027,5.38603175058378,NaN,0,1
marginal_z_objects,263,80,curb,135,134,2.08954379077521,3.84897327970713,NaN,0,1
marginal_z_objects,264,31,curb,181,182,3.92375193839485,1.06134034296301,NaN,0,1
marginal_z_objects,264,59,trafficSign,1188,1189,0.266767110311739,0.151953265441519,-0.385189391666501,0.309641704518164,1
marginal_z_objects,264,61,curb,136,139,2.22059285770447,3.26164851602087,NaN,0,1
marginal_z_objects,264,65,curb,181,182,0.874101817027714,5.37143502596604,NaN,0,1
marginal_z_objects,264,66,curb,134,136,0.994095395447307,4.10943994307741,NaN,0,1
marginal_z_objects,264,72,curb,135,134,2.05724904142622,3.87868552737569,NaN,0,1
marginal_z_objects,266,55,pole,937,939,0.372077638315289,0.225730381704857,NaN,0,1
marginal_z_objects,266,58,pole,952,953,0.203684200147769,0.243328056587704,0.391421460473651,0.034895051159137,1
marginal_z_objects,266,78,curb,180,179,5.72698456307264,1.00417484399497,NaN,0,1
marginal_z_objects,266,79,trafficSign,1191,1190,0.3317250091489,0.0965368414390446,-0.550729351646879,0.273203888553601,1
marginal_z_objects,266,83,curb,180,179,0.634460019275757,6.20795014063989,NaN,0,1
marginal_z_objects,267,18,curb,182,181,0.820117573124791,4.19692891791609,NaN,0,1
marginal_z_objects,267,33,curb,136,134,3.64659957045173,1.42006179860131,NaN,0,1
marginal_z_objects,267,41,curb,181,180,2.0378353957495,2.01225656811783,NaN,0,1
marginal_z_objects,267,56,pole,952,953,0.247070054400202,0.18939387183236,0.504551283930454,0.0544436999345945,1
marginal_z_objects,267,73,trafficSign,1191,1190,0.36522307974623,0.0836628796055298,NaN,0,1
marginal_z_objects,268,6,curb,184,182,2.41482353828062,1.45874116108263,NaN,0,1
marginal_z_objects,268,60,trafficSign,1190,1192,0.234215459777971,0.16926453934275,-0.167380151142964,0.0459388616630063,1
marginal_z_objects,268,62,curb,184,181,1.39614411011725,7.72755670579805,NaN,0,1
marginal_z_objects,268,64,curb,136,134,3.45187030523804,1.60016669808864,NaN,0,1
marginal_z_objects,269,2,curb,184,181,1.4127950150066,7.73691725773753,NaN,0,1
marginal_z_objects,269,53,trafficSign,1190,1192,0.252469617360269,0.15141022343693,-0.204857753217794,0.0659034268562043,1
marginal_z_objects,270,23,curb,181,180,1.79033608260365,2.27541184338981,NaN,0,1
marginal_z_objects,270,60,trafficSign,1190,1192,0.27909202091806,0.1236167706161,-0.070275013228013,0.00813188860487723,1
marginal_z_objects,271,41,curb,131,135,3.5167771790893,1.13283399064502,NaN,0,1
marginal_z_objects,271,59,trafficSign,1190,1192,0.293870402106958,0.108357069606322,-0.277368959077904,0.112993194355331,1
marginal_z_objects,271,79,curb,178,179,0.985344024645211,3.5596791139979,NaN,0,1
marginal_z_objects,272,5,curb,136,134,3.11706472979639,1.8996800970635,NaN,0,1
marginal_z_objects,272,59,trafficSign,1190,1192,0.301037353793695,0.103461453459735,-0.484877030272514,0.3439974013997,1
marginal_z_objects,273,22,curb,180,179,2.14867527037585,4.47916461263227,NaN,0,1
marginal_z_objects,273,59,trafficSign,1190,1192,0.356169145011436,0.0463034523949447,-0.147298315886474,0.0355312018651259,1
marginal_z_objects,273,90,trafficSign,1190,1192,0.316780775281757,0.0867129051344903,-0.522599731330502,0.393938251888161,1
marginal_z_objects,273,91,curb,180,179,2.10395928490569,8.51236864418515,NaN,0,1
marginal_z_objects,273,101,curb,222,226,1.25616102994207,3.51652671355706,NaN,0,1
marginal_z_objects,274,67,trafficSign,1190,1192,0.3883452725392,0.0157298391124894,-0.335745341866186,0.169859946998407,1
marginal_z_objects,276,85,trafficSign,1190,1192,0.505445560724511,0.107246320232823,-0.472490539842454,0.310228132276128,1
marginal_z_objects,276,87,curb,180,179,7.25499685023926,0.861392818976029,NaN,0,1
marginal_z_objects,277,1,curb,180,179,1.15965750815449,7.28154309522455,NaN,0,1
marginal_z_objects,277,4,curb,180,179,1.51920817037916,5.16523890250946,NaN,0,1
marginal_z_objects,277,52,curb,226,178,0.975967479772476,3.42075097466188,NaN,0,1
marginal_z_objects,277,65,curb,174,177,3.62041152940223,1.81469824030588,NaN,0,1
marginal_z_objects,277,70,trafficSign,1190,1192,0.545055131033268,0.143729179013235,-1.06479015794483,1.34231242542577,1
marginal_z_objects,277,94,curb,223,222,1.34924670286454,4.23353845469107,NaN,0,1
marginal_z_objects,278,30,curb,179,178,3.41756585083418,1.0563736622227,NaN,0,1
marginal_z_objects,278,72,trafficSign,1190,1192,0.552991660103287,0.15115400293478,-0.675842303079264,0.571771841488249,1
marginal_z_objects,279,10,curb,179,178,0.753202461019538,4.66647551045981,NaN,0,1
marginal_z_objects,279,12,curb,180,179,7.22010228762162,0.764045899805743,NaN,0,1
marginal_z_objects,279,56,curb,177,176,2.91981981057677,3.49498478888342,NaN,0,1
marginal_z_objects,279,57,curb,177,176,3.43709597346229,2.98509803564635,NaN,0,1
marginal_z_objects,279,73,trafficSign,1190,1192,0.625029280055984,0.22343260053416,-0.537295574179439,0.35600707603,1
marginal_z_objects,280,37,curb,222,226,2.59973696700541,2.11328294544724,NaN,0,1
marginal_z_objects,280,60,trafficSign,1190,1192,0.624201780197314,0.222917993114788,-0.254567839020297,0.103175472904186,1
marginal_z_objects,280,63,curb,179,178,0.783175377928304,4.65704617144181,NaN,0,1
marginal_z_objects,280,86,curb,219,223,4.05501280840602,0.16108405249059,NaN,0,1
marginal_z_objects,281,4,curb,179,178,0.820245474088156,4.66882403279709,NaN,0,1
marginal_z_objects,281,69,trafficSign,1190,1192,0.674099924603568,0.272557583903551,-0.860580370119294,0.949821384084418,1
marginal_z_objects,281,75,curb,219,223,4.08025279335719,0.145804972415075,NaN,0,1
marginal_z_objects,281,99,curb,175,174,1.90446453547073,4.50017129399596,NaN,0,1
marginal_z_objects,282,2,curb,179,178,1.33401779838996,3.11807441316402,NaN,0,1
marginal_z_objects,282,27,curb,177,176,3.29634317093357,3.13092959170072,NaN,0,1
marginal_z_objects,282,45,curb,219,223,4.08275452969453,0.1229932201046,NaN,0,1
marginal_z_objects,282,54,trafficSign,1190,1192,0.698517305209512,0.298254687041686,-1.09352655385155,1.56273511181405,1
marginal_z_objects,283,72,trafficSign,1190,1192,0.734853060585883,0.333821560544183,-1.29711239284549,1.49480337709191,1
marginal_z_objects,284,61,trafficSign,1190,1192,0.794300604386381,0.393728058021888,NaN,0,1
marginal_z_objects,314,42,curb,260,261,0.307869744085702,3.0092367414348,NaN,0,1
marginal_z_objects,314,45,curb,258,260,2.34512345594079,1.46034430196789,NaN,0,1
marginal_z_objects,314,53,trafficSign,1197,1198,0.361671813017419,0.131995329522517,-0.0504929130506468,0.00309970219916946,1
marginal_z_objects,314,69,curb,258,260,2.69028853409014,1.10882796521525,NaN,0,1
marginal_z_objects,314,87,curb,262,261,5.23867036320755,1.73245879161635,NaN,0,1
marginal_z_objects,314,103,curb,206,210,3.95671833761424,1.83704662727132,NaN,0,1
marginal_z_objects,315,52,curb,258,260,2.6474741892012,1.15166950219263,NaN,0,1
marginal_z_objects,315,64,trafficSign,1197,1198,0.397052530074355,0.0986517398963197,0.196046824096669,0.0439082084691289,1
marginal_z_objects,315,70,curb,209,212,2.34670301056316,0.676809412339099,NaN,0,1
marginal_z_objects,315,98,curb,257,258,1.48269575139384,3.05462137256449,NaN,0,1
marginal_z_objects,316,12,curb,209,212,2.40536357316278,0.751855286615925,NaN,0,1
marginal_z_objects,316,13,curb,209,212,2.18489355754421,0.51639082047667,NaN,0,1
marginal_z_objects,316,34,curb,210,209,2.60498789780894,3.33123705468086,NaN,0,1
marginal_z_objects,316,56,curb,258,260,2.33360796959951,1.47843423338625,NaN,0,1
marginal_z_objects,316,57,curb,258,260,2.65221274175573,1.14850228630107,NaN,0,1
marginal_z_objects,316,71,trafficSign,1197,1198,0.448113388565485,0.0614653286755085,0.0167621367057791,0.000423483581290998,1
marginal_z_objects,316,90,curb,257,258,1.53583908289802,3.00732354936316,NaN,0,1
marginal_z_objects,317,5,curb,209,212,2.26127211002905,0.56677902205621,NaN,0,1
marginal_z_objects,317,17,curb,264,263,2.71538720768155,1.41899265717203,NaN,0,1
marginal_z_objects,317,25,curb,263,261,0.8557140490984,4.15633361441186,NaN,0,1
marginal_z_objects,317,60,curb,258,260,1.54569975805571,2.2822981860155,NaN,0,1
marginal_z_objects,317,69,curb,257,258,1.60803282846167,2.93256762785155,NaN,0,1
marginal_z_objects,317,73,trafficSign,1197,1198,0.490198269040887,0.0254724445687613,-0.0351946680357571,0.00192466421286877,1
marginal_z_objects,317,86,curb,205,206,0.0602283649943714,3.45515732499349,NaN,0,1
marginal_z_objects,318,13,curb,263,261,0.794539960364108,5.33952802897254,NaN,0,1
marginal_z_objects,318,47,curb,206,208,3.28211711875596,1.40581450570194,NaN,0,1
marginal_z_objects,318,65,curb,257,258,2.07830454517239,2.44743346973996,NaN,0,1
marginal_z_objects,318,66,curb,205,206,0.22706384309632,3.2799651528777,NaN,0,1
marginal_z_objects,318,75,trafficSign,1197,1198,0.509096932173741,0.0438300528197609,-0.00236649318125615,9.55692769515115e-06,1
marginal_z_objects,318,77,curb,264,263,5.65619225649783,1.84226395042342,NaN,0,1
marginal_z_objects,318,90,curb,203,205,1.44668716188802,2.90942087202667,NaN,0,1
marginal_z_objects,318,97,curb,259,258,5.15179987059759,1.6213349418331,NaN,0,1
marginal_z_objects,319,5,curb,263,261,0.427262597708705,4.87417965014573,NaN,0,1
marginal_z_objects,319,17,curb,263,261,2.98982928350088,1.98250701392354,NaN,0,1
marginal_z_objects,319,21,curb,263,261,3.71310773636813,1.29385811995473,NaN,0,1
marginal_z_objects,319,37,curb,208,210,1.18574314261442,2.29005230646323,NaN,0,1
marginal_z_objects,319,62,curb,203,205,1.86592085342318,2.46254530123915,NaN,0,1
marginal_z_objects,319,69,trafficSign,1197,1198,0.525206890288858,0.0351304447180999,-0.105672367212549,0.0184492637914665,1
marginal_z_objects,319,99,pole,947,946,0.504846636995065,0.0439707462453611,-1.60138820357935,0.63437750652663,1
marginal_z_objects,320,3,curb,264,263,5.48816747161042,1.66832995650159,NaN,0,1
marginal_z_objects,320,53,curb,205,206,0.225885708133414,3.59181421568548,NaN,0,1
marginal_z_objects,320,54,curb,205,206,0.265787424637343,3.22739984745115,NaN,0,1
marginal_z_objects,320,66,trafficSign,1197,1198,0.566369111542044,0.0783510981175493,-0.170896169141173,0.0524376846818389,1
marginal_z_objects,320,80,curb,256,257,4.95107040429909,5.86417097042669,NaN,0,1
marginal_z_objects,320,88,pole,947,946,0.534696890913492,0.0754651022058792,-1.47247937924797,0.53370309246145,1
marginal_z_objects,321,95,trafficSign,1197,1198,0.35887197822476,0.135037574307662,-0.463347407007831,0.33652781654531,1
marginal_z_objects,322,11,curb,210,206,1.53118584556988,4.29185153609138,NaN,0,1
marginal_z_objects,322,13,curb,208,210,1.08606900452687,2.19060287639559,NaN,0,1
marginal_z_objects,322,14,curb,260,258,0.363956324627421,4.0031632438206,NaN,0,1
marginal_z_objects,322,38,curb,258,257,2.18961898510088,2.34261871295617,NaN,0,1
marginal_z_objects,322,57,pole,969,970,0.296338715176842,0.27217282623742,0.595912243719539,0.0846393253471172,1
marginal_z_objects,322,60,curb,209,210,5.86022680426251,0.650380679688802,NaN,0,1
marginal_z_objects,322,66,curb,205,203,0.469865960699694,3.87141835106022,NaN,0,1
marginal_z_objects,322,81,curb,206,205,2.31920331547001,1.35495761811699,NaN,0,1
marginal_z_objects,322,90,trafficSign,1197,1198,0.489993004781481,0.0418478609349752,-0.435212489838648,0.21969345817312,1
marginal_z_objects,336,45,curb,254,256,1.92761206133651,7.28849222446358,NaN,0,1
marginal_z_objects,336,75,pole,961,962,0.466577978229427,0.101642596076041,-1.57491539669917,0.396148666719795,1
marginal_z_objects,336,102,curb,194,195,2.26488595870275,2.35756148258489,NaN,0,1
marginal_z_objects,336,110,curb,252,253,7.56081615097161,1.65353514143804,NaN,0,1
marginal_z_objects,337,45,curb,254,256,2.71446136121699,8.09440222456203,NaN,0,1
marginal_z_objects,337,58,curb,195,197,0.750419398482764,3.44282407688742,NaN,0,1
marginal_z_objects,337,72,curb,192,194,2.84070101200452,1.39129682439125,NaN,0,1
marginal_z_objects,337,78,pole,961,962,0.501444263438053,0.136964380343571,-0.986755099615607,0.139104825173084,1
marginal_z_objects,337,116,curb,252,253,1.5020379797944,4.53714013683742,NaN,0,1
marginal_z_objects,349,80,trafficSign,1202,1200,0.0905893828920272,0.531498007174556,-1.06088228521378,0.134369595023625,1
marginal_z_objects,354,9,curb,192,193,3.76985532209039,2.4910725016753,NaN,0,1
marginal_z_objects,354,65,trafficSign,1204,1203,0.346969033764531,0.108031220973708,0.337301739079834,0.182533638088915,1
marginal_z_objects,354,98,curb,191,190,0.782179235183481,6.03318566198927,NaN,0,1
marginal_z_objects,354,99,curb,307,305,0.575093667430661,1.17887211136921,NaN,0,1
marginal_z_objects,355,6,curb,193,191,2.05293561123261,3.28414793725253,NaN,0,1
marginal_z_objects,355,18,curb,308,309,5.31680751131506,0.46288251475989,NaN,0,1
marginal_z_objects,355,78,pole,957,958,0.420125059021592,0.0593341445449378,0.77586199468999,0.196147964367046,1
marginal_z_objects,355,80,trafficSign,1195,1196,0.378269659407284,0.0632421996691332,0.741986123128385,0.332289464163812,1
marginal_z_objects,355,81,trafficSign,1204,1203,0.382396390974775,0.0709226298894799,0.561666914178772,0.343544044472364,1
marginal_z_objects,355,84,curb,191,190,0.819027509951405,6.05200164087604,NaN,0,1
marginal_z_objects,355,85,curb,193,191,1.95716137552758,0.783884901579592,NaN,0,1
marginal_z_objects,355,89,curb,307,305,0.616594012722645,1.21895153698669,NaN,0,1
marginal_z_objects,356,9,curb,308,309,5.06208527574228,0.34242064173089,NaN,0,1
marginal_z_objects,356,15,curb,193,191,1.93661431940296,0.753543048686891,NaN,0,1
marginal_z_objects,356,44,curb,306,307,4.01791108870039,0.875182372008215,NaN,0,1
marginal_z_objects,356,66,pole,957,958,0.462394989650836,0.021937837370533,0.667172280990911,0.148300398266055,1
marginal_z_objects,356,68,trafficSign,1195,1196,0.416173484824732,0.0299712231812159,NaN,0,1
marginal_z_objects,356,69,trafficSign,1204,1203,0.412518720607206,0.0411408584766014,0.578913961668917,0.405983909598336,1
marginal_z_objects,356,105,trafficSign,1195,1196,0.289378150835454,0.167487388257586,0.312842255324796,0.0750805875001834,1
marginal_z_objects,357,24,curb,191,190,3.17662323968932,2.83366296898325,NaN,0,1
marginal_z_objects,357,74,trafficSign,1204,1203,0.425955167669392,0.0309585717507968,0.405272455869664,0.249580375757496,1
marginal_z_objects,357,107,trafficSign,1195,1196,0.331647974044173,0.128212890823047,NaN,0,1
marginal_z_objects,357,113,curb,248,247,3.05340219025069,3.1599378053273,NaN,0,1
marginal_z_objects,357,115,curb,248,246,0.769091406975645,1.35653410536934,NaN,0,1
marginal_z_objects,358,33,curb,307,305,1.29917126294213,1.90091448739764,NaN,0,1
marginal_z_objects,358,79,trafficSign,1204,1203,0.453633286531845,0.0271459729084369,0.40944009880576,0.100299166541622,1
marginal_z_objects,358,98,trafficSign,1195,1196,0.382158358247227,0.0595492264640202,0.435053742881138,0.211778628019862,1
marginal_z_objects,393,8,curb,236,235,2.4369438437304,1.90988320719095,NaN,0,1
marginal_z_objects,393,10,curb,233,235,0.281270316900771,3.85405850491649,NaN,0,1
marginal_z_objects,393,27,pole,974,975,0.286645809833358,0.188279155368641,-0.215211350739793,0.0147726362071721,1
marginal_z_objects,393,56,curb,288,289,0.825592428919554,6.72547904901773,NaN,0,1
marginal_z_objects,393,58,curb,288,289,1.12154157355217,7.00131324337022,NaN,0,1
marginal_z_objects,393,76,curb,289,291,4.51474697312593,1.05237861511305,NaN,0,1
marginal_z_objects,393,87,curb,331,289,1.35551105129306,9.15016989973045,NaN,0,1
marginal_z_objects,420,54,curb,279,276,2.23753674757728,2.24791687220912,NaN,0,1
marginal_z_objects,420,70,trafficSign,1211,1212,0.231027822768825,0.10628688915474,0.30121426163717,0.0379375384777091,1
marginal_z_objects,420,76,curb,279,278,4.44589016836181,0.751303374830258,NaN,0,1
marginal_z_objects,421,39,curb,279,278,4.47645947534838,0.795337612944012,NaN,0,1
marginal_z_objects,421,63,trafficSign,1211,1212,0.15506227811417,0.194903507912255,0.508005734588409,0.125183144106583,1
marginal_z_objects,421,86,curb,322,323,5.50939379728299,3.05597324402436,NaN,0,1
marginal_z_objects,422,66,trafficSign,1211,1212,0.111046806026813,0.239867064793,0.201835457214713,0.0196295826336645,1
marginal_z_objects,422,76,curb,322,323,5.50646678854454,3.06062877390152,NaN,0,1
marginal_z_objects,422,79,curb,275,276,3.7367431551395,0.843915415903552,NaN,0,1
marginal_z_objects,423,70,trafficSign,1211,1212,0.0698185667942789,0.309431777776817,0.182307018087101,0.016102597671949,1
marginal_z_objects,423,106,curb,279,278,5.19907283315829,1.40163728582953,NaN,0,1
marginal_z_objects,427,75,curb,352,322,2.98688092942059,5.54917121748837,NaN,0,1
marginal_z_objects,427,79,trafficSign,1211,1212,0.223196385072699,0.113864742745164,-0.178132227216594,0.0139752011111454,1
marginal_z_objects,428,64,curb,352,322,4.18982995814674,4.34171998058075,NaN,0,1
marginal_z_objects,428,75,trafficSign,1211,1212,0.199617424034996,0.138809554374194,-0.0509759911445258,0.00100504497666455,1
marginal_z_objects,429,73,trafficSign,1211,1212,0.170614787573488,0.166925869701585,-0.378547788326188,0.0626081882664201,1
marginal_z_objects,430,7,curb,276,278,2.04242727069127,2.02380404136598,NaN,0,1
marginal_z_objects,430,78,trafficSign,1211,1212,0.136307436547155,0.198570420432899,-0.381942342690763,0.0510672708591428,1
marginal_z_objects,430,82,curb,325,322,2.64166597272109,6.71278824346525,NaN,0,1
marginal_z_objects,436,25,curb,322,352,5.0954048408471,3.43207831818069,NaN,0,1
marginal_z_objects,436,65,trafficSign,1212,1211,0.0909187681668684,0.327153503834483,0.081873581934417,0.00722258997007207,1
marginal_z_objects,437,67,trafficSign,1212,1211,0.107055767959652,0.313871565889213,-0.192947964374696,0.0457710517936583,1
marginal_z_objects,441,69,trafficSign,1212,1213,0.698337157827425,0.0786542807156774,-0.0164669835029372,0.000377325363750378,1
marginal_z_objects,442,70,trafficSign,1212,1213,0.776440205948456,0.0827721016913945,0.132075581802667,0.0308212440789917,1
marginal_z_objects,447,44,curb,346,348,3.56549482529424,6.31575285265955,NaN,0,1
marginal_z_objects,447,66,curb,346,372,5.04555894787523,3.15395566027464,NaN,0,1
marginal_z_objects,447,73,trafficSign,1211,1213,0.242884756033527,0.172885903409587,-0.463623371038892,0.2535392609004,1
marginal_z_objects,461,87,trafficSign,1215,1217,0.20066307651944,0.14701486264566,-0.289389941307576,0.0149389815117671,1
marginal_z_objects,462,73,trafficSign,1215,1217,0.206340204569697,0.130787746898757,-1.07052753624038,0.135672277574192,1
marginal_z_objects,463,27,curb,372,369,3.12456212466118,3.47564257130952,NaN,0,1
marginal_z_objects,463,73,trafficSign,1215,1217,0.194348835927448,0.0888778303946216,-0.760656843266844,0.0804058330212106,1
marginal_z_objects,475,56,pole,982,983,0.144863919449477,0.25375787811391,0.556725181204342,0.0715037484762388,1
marginal_z_objects,475,72,curb,363,334,3.03571717398067,1.94961175116694,NaN,0,1
marginal_z_objects,486,49,pole,996,994,0.229333121439742,0.188548510259908,0.115249208325849,0.00747020845318159,1
marginal_z_objects,487,44,pole,996,994,0.17128802800666,0.137468028973573,0.0256615052260827,0.000335525209202367,1
marginal_z_objects,487,80,trafficSign,1235,1244,0.448643189149381,0.095886200147429,0.421909525606281,0.0690486102535702,1
marginal_z_objects,494,28,trafficSign,1235,1244,0.409821067638293,0.0563647498361664,NaN,0,1
marginal_z_objects,497,22,trafficSign,1235,1244,0.392666307607105,0.0412629852991233,NaN,0,1
marginal_z_objects,498,49,trafficSign,1223,1224,0.191474223058671,0.248234353590424,0.21970076567294,0.0401799497842228,1
marginal_z_objects,500,25,trafficSign,1223,1224,0.271630238204568,0.165056587828333,0.0155458482072959,0.000208685114117256,1
marginal_z_objects,508,51,pole,987,991,0.00941497858217594,0.00999908387250729,-1.09809343301544,0.309063143911879,1
marginal_z_objects,509,133,pole,987,991,0.0863398732931513,0.0868013787003774,-1.02186273018123,0.263763225248574,1
marginal_z_objects,510,123,pole,987,991,0.0967839713823102,0.097087499644052,-1.26960689219456,0.404784641888835,1
