dataset,frame,pass,variant,milliseconds,baselineMilliseconds,baselineCount,candidateCount,sharedCount,lostCount,addedCount,retention,jaccard,maskExact,sourceExact,componentsExact,nonPoleMasksExact,nonPoleComponentsExact,sharedComponentCount,maximumMeanError,maximumCovarianceError,maximumProbabilityError,maximumMixtureWeightError,legacyCount,legacyRetained,fineCount,fineMatched,baselineFineMatched
Downtown,493,1,threads8,51.644,185.551,46,46,46,0,0,1,1,1,1,1,1,1,71,0,0,0,0,NaN,NaN,NaN,NaN,NaN
Downtown,505,1,baseline,243.793,243.793,71,71,71,0,0,1,1,1,1,1,1,1,120,0,0,0,0,NaN,NaN,NaN,NaN,NaN
Downtown,505,1,serial,148.83,243.793,71,71,71,0,0,1,1,1,1,1,1,1,120,0,0,0,0,NaN,NaN,NaN,NaN,NaN
Downtown,505,1,threads4,74.488,243.793,71,71,71,0,0,1,1,1,1,1,1,1,120,0,0,0,0,NaN,NaN,NaN,NaN,NaN
Downtown,505,1,threads8,59.21,243.793,71,71,71,0,0,1,1,1,1,1,1,1,120,0,0,0,0,NaN,NaN,NaN,NaN,NaN
Downtown,516,1,baseline,282.61,282.61,64,64,64,0,0,1,1,1,1,1,1,1,105,0,0,0,0,20,20,4,4,4
Downtown,516,1,serial,167.674,282.61,64,64,64,0,0,1,1,1,1,1,1,1,105,0,0,0,0,20,20,4,4,4
Downtown,516,1,threads4,80.066,282.61,64,64,64,0,0,1,1,1,1,1,1,1,105,0,0,0,0,20,20,4,4,4
Downtown,516,1,threads8,69.576,282.61,64,64,64,0,0,1,1,1,1,1,1,1,105,0,0,0,0,20,20,4,4,4
Downtown,528,1,baseline,304.652,304.652,58,58,58,0,0,1,1,1,1,1,1,1,104,0,0,0,0,NaN,NaN,NaN,NaN,NaN
Downtown,528,1,serial,176.395,304.652,58,58,58,0,0,1,1,1,1,1,1,1,104,0,0,0,0,NaN,NaN,NaN,NaN,NaN
Downtown,528,1,threads4,81.745,304.652,58,58,58,0,0,1,1,1,1,1,1,1,104,0,0,0,0,NaN,NaN,NaN,NaN,NaN
Downtown,528,1,threads8,67.888,304.652,58,58,58,0,0,1,1,1,1,1,1,1,104,0,0,0,0,NaN,NaN,NaN,NaN,NaN
Downtown,539,1,baseline,324.877,324.877,70,70,70,0,0,1,1,1,1,1,1,1,134,0,0,0,0,21,21,4,4,4
Downtown,539,1,serial,197.559,324.877,70,70,70,0,0,1,1,1,1,1,1,1,134,0,0,0,0,21,21,4,4,4
Downtown,539,1,threads4,89.318,324.877,70,70,70,0,0,1,1,1,1,1,1,1,134,0,0,0,0,21,21,4,4,4
Downtown,539,1,threads8,70.349,324.877,70,70,70,0,0,1,1,1,1,1,1,1,134,0,0,0,0,21,21,4,4,4
Downtown,1,2,baseline,211.706,211.706,82,82,82,0,0,1,1,1,1,1,1,1,116,0,0,0,0,19,19,5,5,5
Downtown,1,2,serial,144.651,211.706,82,82,82,0,0,1,1,1,1,1,1,1,116,0,0,0,0,19,19,5,5,5
Downtown,1,2,threads4,72.478,211.706,82,82,82,0,0,1,1,1,1,1,1,1,116,0,0,0,0,19,19,5,5,5
Downtown,1,2,threads8,66.056,211.706,82,82,82,0,0,1,1,1,1,1,1,1,116,0,0,0,0,19,19,5,5,5
Downtown,12,2,baseline,258.342,258.342,59,59,59,0,0,1,1,1,1,1,1,1,119,0,0,0,0,NaN,NaN,NaN,NaN,NaN
Downtown,12,2,serial,190.772,258.342,59,59,59,0,0,1,1,1,1,1,1,1,119,0,0,0,0,NaN,NaN,NaN,NaN,NaN
Downtown,12,2,threads4,102.555,258.342,59,59,59,0,0,1,1,1,1,1,1,1,119,0,0,0,0,NaN,NaN,NaN,NaN,NaN
Downtown,12,2,threads8,100.872,258.342,59,59,59,0,0,1,1,1,1,1,1,1,119,0,0,0,0,NaN,NaN,NaN,NaN,NaN
Downtown,24,2,baseline,276.403,276.403,45,45,45,0,0,1,1,1,1,1,1,1,110,0,0,0,0,15,15,7,7,7
Downtown,24,2,serial,186.821,276.403,45,45,45,0,0,1,1,1,1,1,1,1,110,0,0,0,0,15,15,7,7,7
Downtown,24,2,threads4,98.42,276.403,45,45,45,0,0,1,1,1,1,1,1,1,110,0,0,0,0,15,15,7,7,7
Downtown,24,2,threads8,84.638,276.403,45,45,45,0,0,1,1,1,1,1,1,1,110,0,0,0,0,15,15,7,7,7
Downtown,35,2,baseline,325.441,325.441,49,49,49,0,0,1,1,1,1,1,1,1,143,0,0,0,0,NaN,NaN,NaN,NaN,NaN
Downtown,35,2,serial,219.535,325.441,49,49,49,0,0,1,1,1,1,1,1,1,143,0,0,0,0,NaN,NaN,NaN,NaN,NaN
Downtown,35,2,threads4,95.396,325.441,49,49,49,0,0,1,1,1,1,1,1,1,143,0,0,0,0,NaN,NaN,NaN,NaN,NaN
Downtown,35,2,threads8,88.957,325.441,49,49,49,0,0,1,1,1,1,1,1,1,143,0,0,0,0,NaN,NaN,NaN,NaN,NaN
Downtown,47,2,baseline,336.602,336.602,77,77,77,0,0,1,1,1,1,1,1,1,142,0,0,0,0,NaN,NaN,NaN,NaN,NaN
Downtown,47,2,serial,229.33,336.602,77,77,77,0,0,1,1,1,1,1,1,1,142,0,0,0,0,NaN,NaN,NaN,NaN,NaN
Downtown,47,2,threads4,98.762,336.602,77,77,77,0,0,1,1,1,1,1,1,1,142,0,0,0,0,NaN,NaN,NaN,NaN,NaN
Downtown,47,2,threads8,99.061,336.602,77,77,77,0,0,1,1,1,1,1,1,1,142,0,0,0,0,NaN,NaN,NaN,NaN,NaN
Downtown,58,2,baseline,324.141,324.141,83,83,83,0,0,1,1,1,1,1,1,1,122,0,0,0,0,NaN,NaN,NaN,NaN,NaN
Downtown,58,2,serial,204.564,324.141,83,83,83,0,0,1,1,1,1,1,1,1,122,0,0,0,0,NaN,NaN,NaN,NaN,NaN
Downtown,58,2,threads4,96.498,324.141,83,83,83,0,0,1,1,1,1,1,1,1,122,0,0,0,0,NaN,NaN,NaN,NaN,NaN
Downtown,58,2,threads8,88.587,324.141,83,83,83,0,0,1,1,1,1,1,1,1,122,0,0,0,0,NaN,NaN,NaN,NaN,NaN
Downtown,70,2,baseline,324.814,324.814,133,133,133,0,0,1,1,1,1,1,1,1,184,0,0,0,0,NaN,NaN,NaN,NaN,NaN
Downtown,70,2,serial,202.108,324.814,133,133,133,0,0,1,1,1,1,1,1,1,184,0,0,0,0,NaN,NaN,NaN,NaN,NaN
Downtown,70,2,threads4,90.331,324.814,133,133,133,0,0,1,1,1,1,1,1,1,184,0,0,0,0,NaN,NaN,NaN,NaN,NaN
Downtown,70,2,threads8,92.203,324.814,133,133,133,0,0,1,1,1,1,1,1,1,184,0,0,0,0,NaN,NaN,NaN,NaN,NaN
Downtown,81,2,baseline,281.815,281.815,141,141,141,0,0,1,1,1,1,1,1,1,216,0,0,0,0,NaN,NaN,NaN,NaN,NaN
Downtown,81,2,serial,186.216,281.815,141,141,141,0,0,1,1,1,1,1,1,1,216,0,0,0,0,NaN,NaN,NaN,NaN,NaN
Downtown,81,2,threads4,88.954,281.815,141,141,141,0,0,1,1,1,1,1,1,1,216,0,0,0,0,NaN,NaN,NaN,NaN,NaN
Downtown,81,2,threads8,88.847,281.815,141,141,141,0,0,1,1,1,1,1,1,1,216,0,0,0,0,NaN,NaN,NaN,NaN,NaN
Downtown,93,2,baseline,235.846,235.846,96,96,96,0,0,1,1,1,1,1,1,1,190,0,0,0,0,NaN,NaN,NaN,NaN,NaN
Downtown,93,2,serial,162.968,235.846,96,96,96,0,0,1,1,1,1,1,1,1,190,0,0,0,0,NaN,NaN,NaN,NaN,NaN
Downtown,93,2,threads4,77.808,235.846,96,96,96,0,0,1,1,1,1,1,1,1,190,0,0,0,0,NaN,NaN,NaN,NaN,NaN
Downtown,93,2,threads8,77.528,235.846,96,96,96,0,0,1,1,1,1,1,1,1,190,0,0,0,0,NaN,NaN,NaN,NaN,NaN
Downtown,104,2,baseline,256.219,256.219,125,125,125,0,0,1,1,1,1,1,1,1,166,0,0,0,0,NaN,NaN,NaN,NaN,NaN
Downtown,104,2,serial,187.604,256.219,125,125,125,0,0,1,1,1,1,1,1,1,166,0,0,0,0,NaN,NaN,NaN,NaN,NaN
Downtown,104,2,threads4,82.886,256.219,125,125,125,0,0,1,1,1,1,1,1,1,166,0,0,0,0,NaN,NaN,NaN,NaN,NaN
Downtown,104,2,threads8,78.9,256.219,125,125,125,0,0,1,1,1,1,1,1,1,166,0,0,0,0,NaN,NaN,NaN,NaN,NaN
Downtown,115,2,baseline,290.277,290.277,115,115,115,0,0,1,1,1,1,1,1,1,201,0,0,0,0,NaN,NaN,NaN,NaN,NaN
Downtown,115,2,serial,201.006,290.277,115,115,115,0,0,1,1,1,1,1,1,1,201,0,0,0,0,NaN,NaN,NaN,NaN,NaN
Downtown,115,2,threads4,86.64,290.277,115,115,115,0,0,1,1,1,1,1,1,1,201,0,0,0,0,NaN,NaN,NaN,NaN,NaN
Downtown,115,2,threads8,82.909,290.277,115,115,115,0,0,1,1,1,1,1,1,1,201,0,0,0,0,NaN,NaN,NaN,NaN,NaN
Downtown,127,2,baseline,273.566,273.566,119,119,119,0,0,1,1,1,1,1,1,1,197,0,0,0,0,NaN,NaN,NaN,NaN,NaN
Downtown,127,2,serial,191.985,273.566,119,119,119,0,0,1,1,1,1,1,1,1,197,0,0,0,0,NaN,NaN,NaN,NaN,NaN
Downtown,127,2,threads4,87.866,273.566,119,119,119,0,0,1,1,1,1,1,1,1,197,0,0,0,0,NaN,NaN,NaN,NaN,NaN
Downtown,127,2,threads8,82.985,273.566,119,119,119,0,0,1,1,1,1,1,1,1,197,0,0,0,0,NaN,NaN,NaN,NaN,NaN
Downtown,138,2,baseline,290.416,290.416,167,167,167,0,0,1,1,1,1,1,1,1,190,0,0,0,0,NaN,NaN,NaN,NaN,NaN
Downtown,138,2,serial,191.862,290.416,167,167,167,0,0,1,1,1,1,1,1,1,190,0,0,0,0,NaN,NaN,NaN,NaN,NaN
Downtown,138,2,threads4,96.675,290.416,167,167,167,0,0,1,1,1,1,1,1,1,190,0,0,0,0,NaN,NaN,NaN,NaN,NaN
Downtown,138,2,threads8,137.757,290.416,167,167,167,0,0,1,1,1,1,1,1,1,190,0,0,0,0,NaN,NaN,NaN,NaN,NaN
Downtown,150,2,baseline,266.832,266.832,152,152,152,0,0,1,1,1,1,1,1,1,179,0,0,0,0,NaN,NaN,NaN,NaN,NaN
Downtown,150,2,serial,174.191,266.832,152,152,152,0,0,1,1,1,1,1,1,1,179,0,0,0,0,NaN,NaN,NaN,NaN,NaN
Downtown,150,2,threads4,89.003,266.832,152,152,152,0,0,1,1,1,1,1,1,1,179,0,0,0,0,NaN,NaN,NaN,NaN,NaN
Downtown,150,2,threads8,94.796,266.832,152,152,152,0,0,1,1,1,1,1,1,1,179,0,0,0,0,NaN,NaN,NaN,NaN,NaN
Downtown,161,2,baseline,252.925,252.925,108,108,108,0,0,1,1,1,1,1,1,1,147,0,0,0,0,NaN,NaN,NaN,NaN,NaN
Downtown,161,2,serial,167.409,252.925,108,108,108,0,0,1,1,1,1,1,1,1,147,0,0,0,0,NaN,NaN,NaN,NaN,NaN
Downtown,161,2,threads4,86.304,252.925,108,108,108,0,0,1,1,1,1,1,1,1,147,0,0,0,0,NaN,NaN,NaN,NaN,NaN
Downtown,161,2,threads8,80.241,252.925,108,108,108,0,0,1,1,1,1,1,1,1,147,0,0,0,0,NaN,NaN,NaN,NaN,NaN
Downtown,173,2,baseline,284.53,284.53,108,108,108,0,0,1,1,1,1,1,1,1,164,0,0,0,0,NaN,NaN,NaN,NaN,NaN
Downtown,173,2,serial,179.61,284.53,108,108,108,0,0,1,1,1,1,1,1,1,164,0,0,0,0,NaN,NaN,NaN,NaN,NaN
Downtown,173,2,threads4,90.962,284.53,108,108,108,0,0,1,1,1,1,1,1,1,164,0,0,0,0,NaN,NaN,NaN,NaN,NaN
Downtown,173,2,threads8,82.39,284.53,108,108,108,0,0,1,1,1,1,1,1,1,164,0,0,0,0,NaN,NaN,NaN,NaN,NaN
Downtown,184,2,baseline,338.472,338.472,74,74,74,0,0,1,1,1,1,1,1,1,117,0,0,0,0,NaN,NaN,NaN,NaN,NaN
Downtown,184,2,serial,209.899,338.472,74,74,74,0,0,1,1,1,1,1,1,1,117,0,0,0,0,NaN,NaN,NaN,NaN,NaN
Downtown,184,2,threads4,94.058,338.472,74,74,74,0,0,1,1,1,1,1,1,1,117,0,0,0,0,NaN,NaN,NaN,NaN,NaN
Downtown,184,2,threads8,87.323,338.472,74,74,74,0,0,1,1,1,1,1,1,1,117,0,0,0,0,NaN,NaN,NaN,NaN,NaN
Downtown,196,2,baseline,365.606,365.606,83,83,83,0,0,1,1,1,1,1,1,1,107,0,0,0,0,NaN,NaN,NaN,NaN,NaN
Downtown,196,2,serial,220.949,365.606,83,83,83,0,0,1,1,1,1,1,1,1,107,0,0,0,0,NaN,NaN,NaN,NaN,NaN
Downtown,196,2,threads4,100.877,365.606,83,83,83,0,0,1,1,1,1,1,1,1,107,0,0,0,0,NaN,NaN,NaN,NaN,NaN
Downtown,196,2,threads8,99.05,365.606,83,83,83,0,0,1,1,1,1,1,1,1,107,0,0,0,0,NaN,NaN,NaN,NaN,NaN
Downtown,207,2,baseline,340.414,340.414,59,59,59,0,0,1,1,1,1,1,1,1,112,0,0,0,0,NaN,NaN,NaN,NaN,NaN
Downtown,207,2,serial,210.293,340.414,59,59,59,0,0,1,1,1,1,1,1,1,112,0,0,0,0,NaN,NaN,NaN,NaN,NaN
Downtown,207,2,threads4,88.847,340.414,59,59,59,0,0,1,1,1,1,1,1,1,112,0,0,0,0,NaN,NaN,NaN,NaN,NaN
Downtown,207,2,threads8,86.919,340.414,59,59,59,0,0,1,1,1,1,1,1,1,112,0,0,0,0,NaN,NaN,NaN,NaN,NaN
Downtown,218,2,baseline,328.079,328.079,51,51,51,0,0,1,1,1,1,1,1,1,104,0,0,0,0,NaN,NaN,NaN,NaN,NaN
Downtown,218,2,serial,197.439,328.079,51,51,51,0,0,1,1,1,1,1,1,1,104,0,0,0,0,NaN,NaN,NaN,NaN,NaN
Downtown,218,2,threads4,79.463,328.079,51,51,51,0,0,1,1,1,1,1,1,1,104,0,0,0,0,NaN,NaN,NaN,NaN,NaN
Downtown,218,2,threads8,82.123,328.079,51,51,51,0,0,1,1,1,1,1,1,1,104,0,0,0,0,NaN,NaN,NaN,NaN,NaN
Downtown,230,2,baseline,246.933,246.933,52,52,52,0,0,1,1,1,1,1,1,1,108,0,0,0,0,NaN,NaN,NaN,NaN,NaN
Downtown,230,2,serial,150.528,246.933,52,52,52,0,0,1,1,1,1,1,1,1,108,0,0,0,0,NaN,NaN,NaN,NaN,NaN
Downtown,230,2,threads4,66.583,246.933,52,52,52,0,0,1,1,1,1,1,1,1,108,0,0,0,0,NaN,NaN,NaN,NaN,NaN
Downtown,230,2,threads8,72.917,246.933,52,52,52,0,0,1,1,1,1,1,1,1,108,0,0,0,0,NaN,NaN,NaN,NaN,NaN
Downtown,241,2,baseline,212.25,212.25,90,90,90,0,0,1,1,1,1,1,1,1,136,0,0,0,0,NaN,NaN,NaN,NaN,NaN
Downtown,241,2,serial,130.024,212.25,90,90,90,0,0,1,1,1,1,1,1,1,136,0,0,0,0,NaN,NaN,NaN,NaN,NaN
Downtown,241,2,threads4,59.316,212.25,90,90,90,0,0,1,1,1,1,1,1,1,136,0,0,0,0,NaN,NaN,NaN,NaN,NaN
Downtown,241,2,threads8,56.195,212.25,90,90,90,0,0,1,1,1,1,1,1,1,136,0,0,0,0,NaN,NaN,NaN,NaN,NaN
Downtown,253,2,baseline,185.349,185.349,72,72,72,0,0,1,1,1,1,1,1,1,110,0,0,0,0,NaN,NaN,NaN,NaN,NaN
Downtown,253,2,serial,118.52,185.349,72,72,72,0,0,1,1,1,1,1,1,1,110,0,0,0,0,NaN,NaN,NaN,NaN,NaN
Downtown,253,2,threads4,54.702,185.349,72,72,72,0,0,1,1,1,1,1,1,1,110,0,0,0,0,NaN,NaN,NaN,NaN,NaN
Downtown,253,2,threads8,49.479,185.349,72,72,72,0,0,1,1,1,1,1,1,1,110,0,0,0,0,NaN,NaN,NaN,NaN,NaN
Downtown,264,2,baseline,239.007,239.007,62,62,62,0,0,1,1,1,1,1,1,1,118,0,0,0,0,NaN,NaN,NaN,NaN,NaN
Downtown,264,2,serial,146.329,239.007,62,62,62,0,0,1,1,1,1,1,1,1,118,0,0,0,0,NaN,NaN,NaN,NaN,NaN
Downtown,264,2,threads4,65.62,239.007,62,62,62,0,0,1,1,1,1,1,1,1,118,0,0,0,0,NaN,NaN,NaN,NaN,NaN
Downtown,264,2,threads8,57.809,239.007,62,62,62,0,0,1,1,1,1,1,1,1,118,0,0,0,0,NaN,NaN,NaN,NaN,NaN
Downtown,276,2,baseline,252.616,252.616,37,37,37,0,0,1,1,1,1,1,1,1,128,0,0,0,0,NaN,NaN,NaN,NaN,NaN
Downtown,276,2,serial,159.889,252.616,37,37,37,0,0,1,1,1,1,1,1,1,128,0,0,0,0,NaN,NaN,NaN,NaN,NaN
Downtown,276,2,threads4,71.136,252.616,37,37,37,0,0,1,1,1,1,1,1,1,128,0,0,0,0,NaN,NaN,NaN,NaN,NaN
Downtown,276,2,threads8,55.825,252.616,37,37,37,0,0,1,1,1,1,1,1,1,128,0,0,0,0,NaN,NaN,NaN,NaN,NaN
Downtown,287,2,baseline,304.194,304.194,57,57,57,0,0,1,1,1,1,1,1,1,134,0,0,0,0,NaN,NaN,NaN,NaN,NaN
Downtown,287,2,serial,194.704,304.194,57,57,57,0,0,1,1,1,1,1,1,1,134,0,0,0,0,NaN,NaN,NaN,NaN,NaN
Downtown,287,2,threads4,80.727,304.194,57,57,57,0,0,1,1,1,1,1,1,1,134,0,0,0,0,NaN,NaN,NaN,NaN,NaN
Downtown,287,2,threads8,66.51,304.194,57,57,57,0,0,1,1,1,1,1,1,1,134,0,0,0,0,NaN,NaN,NaN,NaN,NaN
Downtown,299,2,baseline,315.5,315.5,88,88,88,0,0,1,1,1,1,1,1,1,138,0,0,0,0,NaN,NaN,NaN,NaN,NaN
Downtown,299,2,serial,207.624,315.5,88,88,88,0,0,1,1,1,1,1,1,1,138,0,0,0,0,NaN,NaN,NaN,NaN,NaN
Downtown,299,2,threads4,81.883,315.5,88,88,88,0,0,1,1,1,1,1,1,1,138,0,0,0,0,NaN,NaN,NaN,NaN,NaN
Downtown,299,2,threads8,70.339,315.5,88,88,88,0,0,1,1,1,1,1,1,1,138,0,0,0,0,NaN,NaN,NaN,NaN,NaN
Downtown,310,2,baseline,280.655,280.655,80,80,80,0,0,1,1,1,1,1,1,1,114,0,0,0,0,NaN,NaN,NaN,NaN,NaN
Downtown,310,2,serial,169.367,280.655,80,80,80,0,0,1,1,1,1,1,1,1,114,0,0,0,0,NaN,NaN,NaN,NaN,NaN
Downtown,310,2,threads4,80.689,280.655,80,80,80,0,0,1,1,1,1,1,1,1,114,0,0,0,0,NaN,NaN,NaN,NaN,NaN
Downtown,310,2,threads8,65.291,280.655,80,80,80,0,0,1,1,1,1,1,1,1,114,0,0,0,0,NaN,NaN,NaN,NaN,NaN
Downtown,322,2,baseline,270.631,270.631,89,89,89,0,0,1,1,1,1,1,1,1,178,0,0,0,0,NaN,NaN,NaN,NaN,NaN
Downtown,322,2,serial,165.926,270.631,89,89,89,0,0,1,1,1,1,1,1,1,178,0,0,0,0,NaN,NaN,NaN,NaN,NaN
Downtown,322,2,threads4,80.156,270.631,89,89,89,0,0,1,1,1,1,1,1,1,178,0,0,0,0,NaN,NaN,NaN,NaN,NaN
Downtown,322,2,threads8,65.401,270.631,89,89,89,0,0,1,1,1,1,1,1,1,178,0,0,0,0,NaN,NaN,NaN,NaN,NaN
Downtown,333,2,baseline,266.164,266.164,82,82,82,0,0,1,1,1,1,1,1,1,152,0,0,0,0,NaN,NaN,NaN,NaN,NaN
Downtown,333,2,serial,164.085,266.164,82,82,82,0,0,1,1,1,1,1,1,1,152,0,0,0,0,NaN,NaN,NaN,NaN,NaN
Downtown,333,2,threads4,79.895,266.164,82,82,82,0,0,1,1,1,1,1,1,1,152,0,0,0,0,NaN,NaN,NaN,NaN,NaN
Downtown,333,2,threads8,65.688,266.164,82,82,82,0,0,1,1,1,1,1,1,1,152,0,0,0,0,NaN,NaN,NaN,NaN,NaN
Downtown,344,2,baseline,291.251,291.251,79,79,79,0,0,1,1,1,1,1,1,1,146,0,0,0,0,NaN,NaN,NaN,NaN,NaN
Downtown,344,2,serial,179.623,291.251,79,79,79,0,0,1,1,1,1,1,1,1,146,0,0,0,0,NaN,NaN,NaN,NaN,NaN
Downtown,344,2,threads4,84.44,291.251,79,79,79,0,0,1,1,1,1,1,1,1,146,0,0,0,0,NaN,NaN,NaN,NaN,NaN
Downtown,344,2,threads8,72.483,291.251,79,79,79,0,0,1,1,1,1,1,1,1,146,0,0,0,0,NaN,NaN,NaN,NaN,NaN
Downtown,356,2,baseline,313.165,313.165,66,66,66,0,0,1,1,1,1,1,1,1,159,0,0,0,0,NaN,NaN,NaN,NaN,NaN
Downtown,356,2,serial,195.106,313.165,66,66,66,0,0,1,1,1,1,1,1,1,159,0,0,0,0,NaN,NaN,NaN,NaN,NaN
Downtown,356,2,threads4,92.806,313.165,66,66,66,0,0,1,1,1,1,1,1,1,159,0,0,0,0,NaN,NaN,NaN,NaN,NaN
Downtown,356,2,threads8,77.094,313.165,66,66,66,0,0,1,1,1,1,1,1,1,159,0,0,0,0,NaN,NaN,NaN,NaN,NaN
Downtown,367,2,baseline,270.409,270.409,80,80,80,0,0,1,1,1,1,1,1,1,157,0,0,0,0,NaN,NaN,NaN,NaN,NaN
Downtown,367,2,serial,172.34,270.409,80,80,80,0,0,1,1,1,1,1,1,1,157,0,0,0,0,NaN,NaN,NaN,NaN,NaN
Downtown,367,2,threads4,84.079,270.409,80,80,80,0,0,1,1,1,1,1,1,1,157,0,0,0,0,NaN,NaN,NaN,NaN,NaN
Downtown,367,2,threads8,68.672,270.409,80,80,80,0,0,1,1,1,1,1,1,1,157,0,0,0,0,NaN,NaN,NaN,NaN,NaN
Downtown,379,2,baseline,222.272,222.272,93,93,93,0,0,1,1,1,1,1,1,1,160,0,0,0,0,NaN,NaN,NaN,NaN,NaN
Downtown,379,2,serial,144.31,222.272,93,93,93,0,0,1,1,1,1,1,1,1,160,0,0,0,0,NaN,NaN,NaN,NaN,NaN
Downtown,379,2,threads4,78.165,222.272,93,93,93,0,0,1,1,1,1,1,1,1,160,0,0,0,0,NaN,NaN,NaN,NaN,NaN
Downtown,379,2,threads8,60.692,222.272,93,93,93,0,0,1,1,1,1,1,1,1,160,0,0,0,0,NaN,NaN,NaN,NaN,NaN
Downtown,390,2,baseline,215.092,215.092,70,70,70,0,0,1,1,1,1,1,1,1,129,0,0,0,0,NaN,NaN,NaN,NaN,NaN
Downtown,390,2,serial,135.13,215.092,70,70,70,0,0,1,1,1,1,1,1,1,129,0,0,0,0,NaN,NaN,NaN,NaN,NaN
Downtown,390,2,threads4,71.32,215.092,70,70,70,0,0,1,1,1,1,1,1,1,129,0,0,0,0,NaN,NaN,NaN,NaN,NaN
Downtown,390,2,threads8,59.579,215.092,70,70,70,0,0,1,1,1,1,1,1,1,129,0,0,0,0,NaN,NaN,NaN,NaN,NaN
Downtown,402,2,baseline,209.717,209.717,85,85,85,0,0,1,1,1,1,1,1,1,124,0,0,0,0,NaN,NaN,NaN,NaN,NaN
Downtown,402,2,serial,135.925,209.717,85,85,85,0,0,1,1,1,1,1,1,1,124,0,0,0,0,NaN,NaN,NaN,NaN,NaN
Downtown,402,2,threads4,65.676,209.717,85,85,85,0,0,1,1,1,1,1,1,1,124,0,0,0,0,NaN,NaN,NaN,NaN,NaN
Downtown,402,2,threads8,55.823,209.717,85,85,85,0,0,1,1,1,1,1,1,1,124,0,0,0,0,NaN,NaN,NaN,NaN,NaN
Downtown,413,2,baseline,211.998,211.998,71,71,71,0,0,1,1,1,1,1,1,1,121,0,0,0,0,NaN,NaN,NaN,NaN,NaN
Downtown,413,2,serial,141.409,211.998,71,71,71,0,0,1,1,1,1,1,1,1,121,0,0,0,0,NaN,NaN,NaN,NaN,NaN
Downtown,413,2,threads4,62.991,211.998,71,71,71,0,0,1,1,1,1,1,1,1,121,0,0,0,0,NaN,NaN,NaN,NaN,NaN
Downtown,413,2,threads8,57.578,211.998,71,71,71,0,0,1,1,1,1,1,1,1,121,0,0,0,0,NaN,NaN,NaN,NaN,NaN
Downtown,425,2,baseline,224.237,224.237,90,90,90,0,0,1,1,1,1,1,1,1,133,0,0,0,0,NaN,NaN,NaN,NaN,NaN
Downtown,425,2,serial,148.656,224.237,90,90,90,0,0,1,1,1,1,1,1,1,133,0,0,0,0,NaN,NaN,NaN,NaN,NaN
Downtown,425,2,threads4,68.011,224.237,90,90,90,0,0,1,1,1,1,1,1,1,133,0,0,0,0,NaN,NaN,NaN,NaN,NaN
Downtown,425,2,threads8,61.135,224.237,90,90,90,0,0,1,1,1,1,1,1,1,133,0,0,0,0,NaN,NaN,NaN,NaN,NaN
Downtown,436,2,baseline,201.536,201.536,82,82,82,0,0,1,1,1,1,1,1,1,108,0,0,0,0,NaN,NaN,NaN,NaN,NaN
Downtown,436,2,serial,139.664,201.536,82,82,82,0,0,1,1,1,1,1,1,1,108,0,0,0,0,NaN,NaN,NaN,NaN,NaN
Downtown,436,2,threads4,64.142,201.536,82,82,82,0,0,1,1,1,1,1,1,1,108,0,0,0,0,NaN,NaN,NaN,NaN,NaN
Downtown,436,2,threads8,52.938,201.536,82,82,82,0,0,1,1,1,1,1,1,1,108,0,0,0,0,NaN,NaN,NaN,NaN,NaN
Downtown,447,2,baseline,202.136,202.136,90,90,90,0,0,1,1,1,1,1,1,1,143,0,0,0,0,NaN,NaN,NaN,NaN,NaN
Downtown,447,2,serial,136.239,202.136,90,90,90,0,0,1,1,1,1,1,1,1,143,0,0,0,0,NaN,NaN,NaN,NaN,NaN
Downtown,447,2,threads4,82.385,202.136,90,90,90,0,0,1,1,1,1,1,1,1,143,0,0,0,0,NaN,NaN,NaN,NaN,NaN
Downtown,447,2,threads8,59.605,202.136,90,90,90,0,0,1,1,1,1,1,1,1,143,0,0,0,0,NaN,NaN,NaN,NaN,NaN
Downtown,459,2,baseline,170.506,170.506,82,82,82,0,0,1,1,1,1,1,1,1,141,0,0,0,0,NaN,NaN,NaN,NaN,NaN
Downtown,459,2,serial,113.297,170.506,82,82,82,0,0,1,1,1,1,1,1,1,141,0,0,0,0,NaN,NaN,NaN,NaN,NaN
Downtown,459,2,threads4,62.298,170.506,82,82,82,0,0,1,1,1,1,1,1,1,141,0,0,0,0,NaN,NaN,NaN,NaN,NaN
Downtown,459,2,threads8,57.243,170.506,82,82,82,0,0,1,1,1,1,1,1,1,141,0,0,0,0,NaN,NaN,NaN,NaN,NaN
Downtown,470,2,baseline,143.267,143.267,56,56,56,0,0,1,1,1,1,1,1,1,121,0,0,0,0,NaN,NaN,NaN,NaN,NaN
Downtown,470,2,serial,98.317,143.267,56,56,56,0,0,1,1,1,1,1,1,1,121,0,0,0,0,NaN,NaN,NaN,NaN,NaN
Downtown,470,2,threads4,60.266,143.267,56,56,56,0,0,1,1,1,1,1,1,1,121,0,0,0,0,NaN,NaN,NaN,NaN,NaN
Downtown,470,2,threads8,53.698,143.267,56,56,56,0,0,1,1,1,1,1,1,1,121,0,0,0,0,NaN,NaN,NaN,NaN,NaN
Downtown,482,2,baseline,142.386,142.386,53,53,53,0,0,1,1,1,1,1,1,1,91,0,0,0,0,NaN,NaN,NaN,NaN,NaN
