dataset,frame,pass,variant,milliseconds,baselineMilliseconds,baselineCount,candidateCount,sharedCount,lostCount,addedCount,retention,jaccard,maskExact,sourceExact,componentsExact,nonPoleMasksExact,nonPoleComponentsExact,sharedComponentCount,maximumMeanError,maximumCovarianceError,maximumProbabilityError,maximumMixtureWeightError,legacyCount,legacyRetained,fineCount,fineMatched,baselineFineMatched
Mississippi,451,1,baseline,261.369,261.369,6,6,6,0,0,1,1,1,1,1,1,1,68,0,0,0,0,4,4,2,2,2
Mississippi,451,1,serial,180.082,261.369,6,6,6,0,0,1,1,1,1,1,1,1,68,0,0,0,0,4,4,2,2,2
Mississippi,451,1,threads4,82.447,261.369,6,6,6,0,0,1,1,1,1,1,1,1,68,0,0,0,0,4,4,2,2,2
Mississippi,451,1,threads8,63.987,261.369,6,6,6,0,0,1,1,1,1,1,1,1,68,0,0,0,0,4,4,2,2,2
Mississippi,461,1,baseline,216.661,216.661,10,10,10,0,0,1,1,1,1,1,1,1,69,0,0,0,0,6,6,1,1,1
Mississippi,461,1,serial,152.038,216.661,10,10,10,0,0,1,1,1,1,1,1,1,69,0,0,0,0,6,6,1,1,1
Mississippi,461,1,threads4,74.425,216.661,10,10,10,0,0,1,1,1,1,1,1,1,69,0,0,0,0,6,6,1,1,1
Mississippi,461,1,threads8,61.558,216.661,10,10,10,0,0,1,1,1,1,1,1,1,69,0,0,0,0,6,6,1,1,1
Mississippi,471,1,baseline,103.527,103.527,8,8,8,0,0,1,1,1,1,1,1,1,52,0,0,0,0,3,3,1,1,1
Mississippi,471,1,serial,80.02,103.527,8,8,8,0,0,1,1,1,1,1,1,1,52,0,0,0,0,3,3,1,1,1
Mississippi,471,1,threads4,52.071,103.527,8,8,8,0,0,1,1,1,1,1,1,1,52,0,0,0,0,3,3,1,1,1
Mississippi,471,1,threads8,48.426,103.527,8,8,8,0,0,1,1,1,1,1,1,1,52,0,0,0,0,3,3,1,1,1
Mississippi,481,1,baseline,64.18,64.18,8,8,8,0,0,1,1,1,1,1,1,1,52,0,0,0,0,6,6,3,3,3
Mississippi,481,1,serial,57.595,64.18,8,8,8,0,0,1,1,1,1,1,1,1,52,0,0,0,0,6,6,3,3,3
Mississippi,481,1,threads4,44.948,64.18,8,8,8,0,0,1,1,1,1,1,1,1,52,0,0,0,0,6,6,3,3,3
