frame,time,accepted,rank,positionErrorM,headingErrorDeg,x,y,yaw
757,75.6066157527971,1,3,0.105115959046214,0.522737125411282,484325.827675901,4976689.37604166,-1.84221259718839
758,75.7069479474342,1,3,0.118590217614787,0.357432289369411,484325.570154874,4976688.33204897,-1.84563718743843
759,75.8074385379178,1,3,0.115845145045952,0.439501201572599,484325.244122567,4976687.21884449,-1.84370707086905
760,75.9068000703236,1,3,0.0955478083428171,0.169368589396422,484325.00686884,4976686.15966993,-1.84696645344736
761,76.0070440938738,1,3,0.151068394092232,0.393029731032218,484324.703550524,4976685.13716235,-1.84168772949788
762,76.1067627321862,1,3,0.0762896482542611,0.134456456103211,484324.436802977,4976683.99964101,-1.84319829962357
763,76.2072119680891,1,3,0.153075653849763,0.277323871715418,484324.141587277,4976683.01334182,-1.83713967052688
764,76.3069534944713,1,3,0.156936210620108,0.257142324641449,484323.87055994,4976681.97102479,-1.83315336243794
765,76.4069795611753,1,3,0.138638906319376,0.212060532927333,484323.581784972,4976680.89998452,-1.82944389883805
766,76.5077999479369,1,3,0.112236900013457,0.174897954984534,484323.303004122,4976679.81350636,-1.82556671524983
767,76.6067104813316,1,3,0.108033201328714,0.294488890585544,484323.052915155,4976678.79292847,-1.81856746741309
768,76.7063578545177,1,3,0.0932838744529271,0.336528705548746,484322.801349958,4976677.7452724,-1.8122586302564
769,76.806713457408,1,3,0.0746252277953533,0.201844346196343,484322.576881062,4976676.7211873,-1.80875745972769
770,76.9069606020586,1,3,0.0739307863758033,0.0274619582213794,484322.356388761,4976675.73618983,-1.80453808957405
771,77.0072431191807,1,3,0.100837478610726,-0.0116702554958147,484322.136306982,4976674.78056537,-1.79771943425787
772,77.107323024867,1,3,0.0268951411393083,-0.130746761719466,484321.948312259,4976673.71833648,-1.79169112790659
773,77.2067175889189,1,3,0.0890059879182601,-0.255887653919554,484321.732864252,4976672.82285561,-1.78541306287411
774,77.3067171262693,0,3,0.0827489736408972,-0.286310006160668,484321.550347128,4976671.85612775,-1.77648571491016
775,77.4001711958506,1,3,0.0554657584068408,-0.217812236255532,484321.357007508,4976670.90773784,-1.76635565621453
776,77.4992104746377,1,3,0.0364268578744012,-0.417559090050552,484321.206027163,4976669.96606508,-1.75946529082902
777,77.6005245154494,1,3,0.0618292794895758,-0.348797219128595,484321.013595332,4976669.01542149,-1.74700937644788
778,77.6990584360598,1,3,0.082186397684379,-0.280594056822979,484320.835992822,4976668.08384299,-1.734522719484
779,77.7988062046428,1,3,0.0728384121985507,-0.201360641630302,484320.708330984,4976667.13623323,-1.72132572315125
780,77.8987875355741,1,3,0.0614213875301185,-0.234304336520109,484320.59409118,4976666.22120212,-1.70961326201576
781,77.9991394971806,1,3,0.0531102431414594,-0.180758944979076,484320.476794875,4976665.32967462,-1.69604250520467
782,78.1000566380552,1,3,0.0179521175145895,-0.291377417841015,484320.411541587,4976664.43835278,-1.68463912486558
783,78.1997503075643,1,3,0.0610994553396011,-0.30353573635084,484320.319660549,4976663.51676875,-1.67092006938041
784,78.2992140560089,1,3,0.0589822980761874,-0.749759839122948,484320.302504422,4976662.70512186,-1.6639046940528
785,78.3994926717554,1,3,0.0627868308786801,-0.300672871879162,484320.213530244,4976661.79545425,-1.64086578634547
786,78.499476343512,1,3,0.0708290462052737,-0.864291643370748,484320.162465426,4976661.05244956,-1.63511074810854
787,78.5994704189367,1,3,0.0478509182764595,-0.455176063006184,484320.094276554,4976660.10314396,-1.61105123442145
788,78.6992910131963,1,3,0.12178329876954,-0.351833166237835,484320.165782171,4976659.26590911,-1.59196983386456
789,78.7994562289608,1,3,0.0519540246623141,-0.521316153374304,484320.019622068,4976658.54669072,-1.57659816731399
790,78.9005476312757,0,3,0.0983232809111979,-0.141251170717432,484319.957509661,4976657.71550473,-1.55099090050918
791,78.9991031394973,0,3,0.202798327212998,-0.594549489081386,484320.238170751,4976656.77188529,-1.539367495632
792,79.0993718717592,1,3,0.0433756048056379,0.0148913598977775,484320.058062175,4976656.04836485,-1.50850884748873
793,79.1995781820126,0,3,0.0594551425384265,-0.0648164030488902,484320.107045008,4976655.21863731,-1.48880991227
794,79.2994747230491,1,3,0.032383961322936,-0.337547013483681,484320.194711506,4976654.43988146,-1.47204210570493
795,79.40030265247,1,3,0.082323515164368,-0.0698497131531908,484320.340716131,4976653.60313796,-1.44488177541841
796,79.4994948651778,1,3,0.0666355554624315,-0.358240510270131,484320.435744159,4976652.84189016,-1.42710822981265
797,79.5992873695336,1,3,0.143187315759046,-0.217067182117141,484320.610094734,4976652.02333825,-1.40096659000447
798,79.6993966655822,1,3,0.219563049894641,-0.160946007918655,484320.808665812,4976651.2524234,-1.37624715639668
799,79.8001013115364,1,3,0.0769757966141294,0.352947287011094,484320.675361082,4976650.5518268,-1.34319165928643
800,79.900439228191,1,3,0.105756323294617,0.653929909781063,484320.96929001,4976649.77105234,-1.31380286772415
801,79.9993136088391,1,3,0.210538472597525,0.514988377454677,484321.228473798,4976648.9975304,-1.29257363965162
802,80.0991133957625,1,3,0.16611322651085,0.488911753525109,484321.372392804,4976648.29242416,-1.26931395167774
803,80.2000965999294,1,3,0.190654023524075,0.104773924957334,484321.602613913,4976647.57084346,-1.25210903758432
804,80.2990183172673,0,2,0.214099916970898,-0.317874736530445,484321.429738748,4976646.90220912,-1.23618310898856
805,80.3996381733267,0,3,0.110011347680018,-0.127648726779955,484321.974468094,4976646.19536556,-1.20932922504539
806,80.4995537010574,0,3,0.142102505994722,-0.257664250167873,484322.226329565,4976645.44801832,-1.18841626915199
807,80.5994939374999,0,3,0.10956329200523,0.149400358158214,484322.466801537,4976644.78103007,-1.15818696523815
808,80.7000487706338,0,3,0.14928299712622,-0.790001491984132,484322.737147875,4976644.01325634,-1.15157574837404
809,80.7993530828651,1,3,0.334211527999788,-1.86581267171998,484323.074989092,4976643.14842806,-1.14803082816052
810,80.9001604650416,1,3,0.177268680399072,-1.43963271162888,484323.348141136,4976642.61845815,-1.1177004281813
811,80.9996915772369,1,3,0.254597970920174,-1.543427180257,484323.773600309,4976641.89507494,-1.09694475941812
812,81.0994479288461,1,3,0.250768622961853,-1.69292281228401,484324.157838558,4976641.2543839,-1.07724819914007
813,81.199431340511,0,3,0.105509973687815,-0.980663119322469,484324.406957108,4976640.72403933,-1.04243703467726
814,81.2998082709209,0,3,0.23759651978388,-0.14977929502742,484324.606583648,4976640.06857219,-1.00551024098701
815,81.3997781578173,1,3,0.179265891192239,-0.189170018811144,484325.050915535,4976639.49245212,-0.98390307780697
816,81.5003277891172,0,3,0.127445520353845,-0.269125272787584,484325.521081007,4976638.88464511,-0.962539689093549
817,81.5997194921604,0,3,0.146140637457428,-0.224466179641226,484325.932510293,4976638.27454124,-0.939613434179158
818,81.6996066698956,1,3,0.0494930040434568,-0.115116076363426,484326.466743261,4976637.7180105,-0.915291534983728
819,81.7994571747009,1,3,0.0418407725139909,-0.124062025118849,484326.931377913,4976637.12704151,-0.89277751083037
820,81.8994580125098,1,3,0.0828849624431302,-0.154167191741028,484327.431977461,4976636.61362566,-0.870828654675895
821,81.9997363681646,1,3,0.055588027254753,-0.229406800337799,484327.943045564,4976636.00733344,-0.849398340850571
822,82.0992817854036,0,3,0.0597228313180276,-0.162086065547467,484328.470386544,4976635.43380494,-0.825536545370255
823,82.1998108694591,1,3,0.0745755923075568,-0.493696768794859,484328.933562466,4976634.75396024,-0.808127819207058
824,82.2990264904201,1,3,0.101116402849008,-0.392343013812765,484329.574098566,4976634.32270211,-0.783583610591312
825,82.3991160194993,1,3,0.0788640306460868,-0.456783338370777,484330.1084842,4976633.73924453,-0.761543480191037
826,82.499173817391,1,3,0.0338574975708153,-0.250226431195387,484330.602704949,4976633.18268981,-0.735081318786486
827,82.599221731798,0,3,0.169040510261493,-0.526448581189327,484331.321773549,4976632.76185831,-0.716812415741327
828,82.6998860635384,0,3,0.327459425559512,-0.793359685399446,484332.044049013,4976632.30588586,-0.698385722832865
829,82.7999579063819,0,3,0.154251258682836,-0.19992999979307,484332.472972522,4976631.61306474,-0.665398977881952
830,82.8991779489019,0,3,0.126596537882977,-0.0995224367544171,484333.051557081,4976631.15658509,-0.641144849934683
831,82.9991337908464,0,3,0.314358892849772,-0.539492634987819,484333.831520369,4976630.82871866,-0.626436398383606
832,83.0990685653631,0,3,0.37051418293066,-1.2723957389312,484334.535195371,4976630.30387402,-0.616444166193659
833,83.1994036210089,0,3,0.184547545323428,0.0458037108895471,484334.960249815,4976629.66770011,-0.571136834772434
834,83.2992884579188,1,3,0.187632386623479,-0.251704634292949,484335.561595089,4976629.17686871,-0.554352962932196
835,83.3990164595325,1,3,0.321944326792775,-0.255614918478362,484336.455166627,4976628.89758172,-0.532462239730015
836,83.5002784820038,0,3,0.736556019889716,-2.05466830957698,484337.558277717,4976628.53242069,-0.541796586996561
837,83.5990090319408,0,3,0.706602277031477,-2.05122189222383,484338.207497417,4976628.11353735,-0.520237736324594
838,83.6987828096941,0,3,0.102562625068877,-0.662377567638865,484338.083836869,4976627.69737177,-0.474425940964889
839,83.7995615817833,1,3,0.0445365696780145,-0.387667683744027,484338.930316261,4976627.30812293,-0.448213980673359
840,83.8996240613256,1,3,0.154997557038078,-0.0174983155657273,484339.467790259,4976626.87305975,-0.420667927945009
841,84.0000548307177,1,3,0.155285126596305,-0.45471788727922,484340.163731134,4976626.5990241,-0.407785543428183
842,84.1001074267753,1,3,0.18687436989351,-0.205781792592013,484340.878474608,4976626.34334608,-0.383864946110055
843,84.199443730286,0,3,0.235892062243614,-1.10261831517686,484341.947811616,4976626.12113403,-0.380438316749935
844,84.2994617341473,1,3,0.13144837387608,-0.555230442186433,484342.600827504,4976625.75656749,-0.352250210043518
845,84.3991431793463,0,3,0.150091525609129,-0.715218370534344,484343.336271458,4976625.49153802,-0.337100099080224
846,84.4994524859137,1,3,0.177302318799501,-0.264237345312565,484344.216214942,4976625.16102102,-0.311631009511178
847,84.5991674829423,1,3,0.0868119471010839,-0.305107343462744,484344.864097795,4976624.71595551,-0.295487908278129
848,84.6994783500598,1,3,0.0645864805407136,-0.263923925632118,484345.689226054,4976624.50011489,-0.278526120653658
849,84.8009622307528,1,3,0.0532094325751264,-0.258471289672517,484346.518151805,4976624.28002386,-0.262940372890237
850,84.8991372248147,1,3,0.117468353884568,-0.243720880787546,484347.410741136,4976624.08755651,-0.248562809381944
851,84.9992935974613,0,3,0.494528091730064,-2.78621819424228,484348.502237685,4976624.22432592,-0.279034415918868
852,85.0993526958115,0,3,0.18583185304239,-0.256985854128656,484349.154608017,4976623.74030705,-0.221968968388977
853,85.1998708560155,1,3,0.203188231158824,-0.207741011404175,484350.023624804,4976623.56827342,-0.209469640693481
854,85.30002384747,1,3,0.207177944715479,-0.061624130427823,484350.881424443,4976623.40976539,-0.195891350696945
855,85.3996350679095,1,3,0.193228491224673,-0.192924117575342,484351.665708543,4976623.32855408,-0.188160176282421
856,85.5002380180083,1,3,0.231042111010825,-0.16213853230635,484352.574276245,4976623.19165289,-0.178695136549239
857,85.5987524317411,1,3,0.239990449722347,-0.128811161613947,484353.452578369,4976623.05182455,-0.169799024074973
858,85.6991324832513,1,3,0.195074454532135,-0.00659909350138277,484354.352480582,4976622.87965422,-0.1600581994541
859,85.7992425595751,1,3,0.154189538235328,0.08959549330591,484355.250079771,4976622.72642978,-0.150957882682528
860,85.899639517046,1,3,0.124001185628024,0.128388793275027,484356.142691808,4976622.6073395,-0.143400538173955
861,85.9996034218332,1,3,0.123770929747329,0.0546318430877496,484357.088061835,4976622.48822298,-0.137470742787763
862,86.1006329223231,1,3,0.0912565114237938,0.0233865813493751,484358.013334934,4976622.36099745,-0.130991168994167
863,86.1992227626494,1,3,0.0853072761359326,0.0169342923855771,484358.927165439,4976622.27588575,-0.125314190794143
864,86.2991075995593,1,3,0.0481175936369391,0.0638274179041264,484359.84277878,4976622.16116382,-0.119557197651325
865,86.399702746907,1,3,0.0245418761803375,0.126307244440745,484360.793744827,4976622.05371503,-0.113981056769286
866,86.4995204801578,1,3,0.0371749341762902,-0.104848329971753,484361.7303785,4976621.98441308,-0.113524797026455
867,86.5997762078346,1,3,0.0325824897445237,0.0692483567481611,484362.711626779,4976621.83612987,-0.105582436491303
868,86.6992334539867,1,3,0.0550892938307056,0.29447341684037,484363.658246628,4976621.73757549,-0.0972265206351375
869,86.7993804633321,1,3,0.0566700812379096,0.171855008074213,484364.622242646,4976621.66923188,-0.0948601693588448
870,86.8989388851561,1,3,0.0529851489756113,0.0857881082555783,484365.584498743,4976621.61916785,-0.0918512344155944
871,86.999205016501,1,3,0.0526251320882832,0.239721163707399,484366.625153483,4976621.52859463,-0.0848675812908412
872,87.0994188694138,1,3,0.0431338900926189,0.0326458938592953,484367.589349894,4976621.48359325,-0.0840746931523795
873,87.1990334710454,1,3,0.0734700045181347,0.0718757832469107,484368.547188347,4976621.4185524,-0.0788195232037872
874,87.3000424242908,1,3,0.0820811459953052,0.0899477798542655,484369.550358666,4976621.36059244,-0.0744315076078086
875,87.4003249414129,1,3,0.107394405002087,0.147331431729861,484370.535759919,4976621.301456,-0.0690663164822317
876,87.4989179028396,1,3,0.110030079766594,0.273180805527392,484371.53626768,4976621.24550028,-0.0624027037268118
877,87.5992417745423,1,3,0.117269184041624,0.128249172950812,484372.534698002,4976621.21341124,-0.0606727297279999
878,87.6991167279675,1,3,0.0981246184791475,0.242728104819723,484373.575396662,4976621.14538184,-0.0541020326724654
879,87.7995696051543,0,3,0.118163595624159,-0.0941641190370821,484374.535074483,4976621.15142936,-0.055459949082399
880,87.8993899393222,1,3,0.0908371676990667,0.215878925323383,484375.592459949,4976621.07208307,-0.0455344193124703
881,87.9996852009376,1,3,0.107462964045285,0.183151400696021,484376.599220316,4976621.02225232,-0.0409938507942261
882,88.1003341872676,1,3,0.0964571592517645,0.235229264240447,484377.649736611,4976620.98029501,-0.0340337898566661
883,88.1995204178663,1,3,0.156213500236016,0.183716128534392,484378.575410165,4976620.97675247,-0.0288179134259768
884,88.2988699860538,1,3,0.0714320088416258,0.3284875436369,484379.691248079,4976620.95899153,-0.0200349077410369
885,88.3993134999393,1,3,0.0842097467258758,0.220796611071295,484380.706823549,4976620.94876029,-0.0157276646056984
886,88.4990820758585,1,3,0.0438641494782371,0.316983516768632,484381.786993758,4976620.94813007,-0.00774964656221961
887,88.5989289393799,1,3,0.0215669621076751,0.415542972314622,484382.828786322,4976620.97097579,5.29094447054481e-05
888,88.7006102296746,1,3,0.037621198186473,0.365747996801608,484383.865503419,4976620.98350259,0.00546733624409039
889,88.7993930580437,1,3,0.113332846327946,0.250627550796398,484384.821077386,4976620.98005345,0.00901653675061496
890,88.8990302876535,1,3,0.0603052525639723,0.353370094002556,484385.912522358,4976621.01890982,0.016885808565233
891,88.9991824988329,1,3,0.0589102866012737,0.150915777506927,484386.969017254,4976621.07432888,0.0195783332840604
892,89.0994244416495,1,3,0.269133324391135,-0.135914873818477,484387.811931177,4976621.13521054,0.0204533633366027
893,89.1995740519119,1,3,0.189632600619912,-0.114906236137936,484388.946085343,4976621.16124628,0.0265002344124707
894,89.2994318392848,1,3,0.160447002569061,0.131946879094824,484390.027230387,4976621.18869316,0.0361928225330558
895,89.4000712022218,1,3,0.230539229850828,-0.0114493514145459,484391.020466215,4976621.22846866,0.0393477754817868
896,89.4992543117201,1,3,0.208194649907219,-0.0998948834774039,484392.094259357,4976621.26979229,0.0431199184502393
897,89.59890532619,1,3,0.149697692759093,0.0443205840916128,484393.212652184,4976621.3498783,0.0509414891276318
898,89.6987381447596,1,3,0.140382819932504,-0.160602586149224,484394.286410233,4976621.45238856,0.0526843200497132
899,89.7989421141877,1,3,0.165460953447762,0.0733469838767217,484395.314631951,4976621.49856719,0.0618567998713058
900,89.8990407464765,1,3,0.126835982730404,0.0601648251418516,484396.418382165,4976621.59535112,0.0672593502071814
901,89.9999092502029,1,3,0.187371421566627,-1.02125704319834,484397.506451491,4976621.81908806,0.0535253312843085
902,90.0987560611307,1,3,0.102572153188301,-0.742966254415094,484398.613009557,4976621.85248358,0.0635549734211734
903,90.199222463086,0,3,0.0517219860681045,-0.177704514750232,484399.774625867,4976621.91019119,0.079004753378888
904,90.2991444931092,1,3,0.0875986567089594,-0.533111923354739,484400.785912529,4976622.06402627,0.0774034541468554
905,90.3991083978965,1,3,0.0903219117389282,0.240558472573158,484401.968331916,4976622.11201109,0.0944189340140527
906,90.4994564581275,1,3,0.0964342692199303,0.26446372725219,484403.050659236,4976622.23164701,0.0972459030716411
907,90.5994635381372,1,3,0.0447301563570793,-0.0982481152626488,484404.020152183,4976622.38219959,0.0914875372180401
908,90.7008314179312,1,3,0.0456996622938033,0.150576960305269,484405.16583559,4976622.47464685,0.0952212262912644
909,90.7994977252179,1,3,0.0660434458591396,0.0607516482192275,484406.136186897,4976622.61890968,0.0925387796558148
910,90.8991976369278,1,3,0.0298471155329611,0.0854096475928176,484407.246793742,4976622.71794853,0.0922037401597096
911,90.9990707697111,1,3,0.00652065861264791,0.0468246743837234,484408.346960189,4976622.81759168,0.0905734447969457
912,91.0993608294925,1,3,0.0177357407943497,0.0423603547887465,484409.454941141,4976622.9169538,0.0900644822245549
913,91.1995216236981,1,3,0.0401866791498444,0.0783726532980464,484410.496844287,4976623.05014883,0.0905272610455967
914,91.2996753954277,1,3,0.0282587272814429,0.0772491427392093,484411.632349817,4976623.13436644,0.0908954436971202
915,91.3987336609091,1,3,0.0274566975481268,0.135995610708556,484412.732098183,4976623.25423184,0.0924803742599112
916,91.4990258014242,1,3,0.0823590190220171,0.118509855501566,484413.880051882,4976623.33930927,0.0928902389506771
917,91.5987998392691,1,3,0.084002456069147,0.37061469432398,484414.975923183,4976623.45426403,0.0978611792716966
918,91.699359874237,1,3,0.0693631956183691,0.203046288984249,484416.069458134,4976623.58685036,0.0953593381476929
919,91.8000070399251,1,3,0.124377997634,0.344528886694866,484417.252090618,4976623.71696424,0.0983828813998508
920,91.9000653580002,1,3,0.0966131250571628,0.253690741241592,484418.31396915,4976623.82653555,0.09746669980984
921,92.0011596213238,1,3,0.0373408474138981,-0.208376750511859,484419.380658353,4976624.06251132,0.0901010744527917
922,92.0991150979892,1,3,0.0556845459205028,-0.135297263987676,484420.486880745,4976624.20207589,0.0918527529260705
923,92.1994270054736,1,3,0.0398118135151034,-0.112765505500483,484421.581501973,4976624.32451048,0.0929188355411146
924,92.299302739174,1,3,0.0427202697449259,0.0374703278301864,484422.709268296,4976624.45635196,0.0959849886056619
925,92.3992864109306,1,3,0.0291580886059866,0.0907625974559077,484423.796144273,4976624.57304581,0.0974883675766818
926,92.499859970667,1,3,0.0119069152041191,0.148519041728646,484424.946515997,4976624.69333206,0.0987191561982567
927,92.5990701297023,1,3,0.0273968124319447,0.0995969465022649,484426.082061731,4976624.82196064,0.0985486838940849
928,92.6987939698488,1,3,0.0535492223161227,-0.0507614329368435,484427.139788394,4976624.98762409,0.0963402624420823
929,92.7987370672999,1,3,0.0420874877793732,0.0124582765051615,484428.306103943,4976625.13001342,0.0980275625893841
930,92.8989602835139,1,3,0.0197957388601733,0.0294548853053628,484429.422308009,4976625.23070858,0.0987516222532476
931,92.9992643882473,1,3,0.0354267946859046,0.0301607827899706,484430.574020332,4976625.32923391,0.0993575878541318
932,93.099586439308,1,3,0.0819156197367268,-0.015541636964668,484431.750445986,4976625.42843681,0.0991098107688819
933,93.1992228886426,1,3,0.128792672453541,0.276058048236059,484432.90190081,4976625.52393943,0.104743959150215
934,93.2998518479116,1,3,0.0850578180284777,0.0221561072543792,484434.004028477,4976625.69844257,0.101226090421106
935,93.3990198720911,1,3,0.0916164843798943,0.127356021050127,484435.167821811,4976625.8401238,0.103442029420581
936,93.4991148630962,1,3,0.0389098647574862,-0.00667035057727592,484436.23966187,4976626.05701993,0.101592279113392
937,93.5991645981451,1,3,0.0402920230178719,-0.0015028279724786,484437.419794592,4976626.1717862,0.101682500075056
938,93.6993308542764,1,3,0.069437900587417,-0.0345225430417999,484438.523964833,4976626.39784763,0.100969508493577
939,93.7998693016331,1,3,0.0356397215883696,0.12849679368479,484439.706794584,4976626.51679488,0.103940748867187
940,93.8992636055933,1,3,0.0297430461326857,0.168672219612139,484440.905182601,4976626.65607915,0.104699819297329
941,93.9990894016869,1,3,0.0143514240658124,-0.0520546739415605,484442.034965455,4976626.79373868,0.100847799790872
942,94.099232249565,1,3,0.0465502422881134,0.0361650401990413,484443.211572568,4976626.87894145,0.102625601607692
943,94.1991709254573,1,3,0.0517381645723119,-0.0338131679756797,484444.357208626,4976627.01447509,0.101518671380417
944,94.2994198907498,1,3,0.0472723513826949,-0.0605590474425014,484445.551375145,4976627.17386104,0.100878194264642
945,94.3994659845148,1,3,0.07049058237425,-0.258922269134814,484446.746557117,4976627.31845921,0.0978242898601927
946,94.4994197457257,1,3,0.0851937263323611,-0.261667001463245,484447.923243278,4976627.45176869,0.0982786069246142
947,94.5996208541451,1,3,0.0172569561311388,0.382107757308851,484449.011771485,4976627.65430469,0.109783529102481
948,94.6989998126949,1,3,0.0259670814525182,0.391887353861915,484450.156045008,4976627.77877825,0.1101744913898
949,94.7996703866362,1,3,0.0385208036019479,0.360800922012608,484451.323932572,4976627.91509067,0.109717101411496
950,94.8994067111843,1,3,0.056961371044982,0.310207079006795,484452.486802808,4976628.03077886,0.109347973955476
951,94.9992801040593,1,3,0.0320112392803811,0.36578341156165,484453.684160441,4976628.18223167,0.1108278624219
952,95.0995152844917,1,3,0.0660791536017,0.286334392660974,484454.908725105,4976628.28449986,0.109695543023985
953,95.199041194853,1,3,0.17674999610024,0.734616237428067,484456.036230794,4976628.31511542,0.117271444470099
954,95.2987398061044,1,3,0.140212119270762,0.571294750911319,484457.209823512,4976628.49863331,0.114044781448884
955,95.3988067072056,1,3,0.143130123607808,0.431455654034519,484458.307807969,4976628.69368547,0.111808670330453
956,95.4989992325988,1,3,0.187321511791961,0.714351819164221,484459.536196497,4976628.75854794,0.117149692212737
957,95.5989610566525,1,3,0.185777528496669,0.921616077228707,484460.74102058,4976628.90327752,0.121110777612976
958,95.6991595641549,1,3,0.240916128139463,1.21339834837001,484461.960920399,4976628.99603256,0.126427393461327
959,95.8001755398762,1,3,0.2291630903899,1.02550523563179,484463.090926754,4976629.17848872,0.123428915927081
960,95.8999846901009,1,3,0.213250344078504,1.14390750088529,484464.329366329,4976629.33494499,0.125784580697428
961,95.9991849656515,1,3,0.175407942980112,0.991935439255831,484465.521960877,4976629.52481762,0.123174896633669
962,96.0997884359336,1,3,0.168594044154016,1.01851846868305,484466.738936548,4976629.6854954,0.124489166990479
963,96.1994706614078,1,3,0.166772731107168,0.897759552531266,484467.954012608,4976629.84336741,0.122700030748975
964,96.2993365116235,1,3,0.0552210391421021,0.188541338326835,484469.052194189,4976630.14352604,0.110646208919116
965,96.3995363195843,1,3,0.200449943439602,-0.597595520769606,484470.136229879,4976630.43281473,0.0976529378529012
966,96.499626368847,1,3,0.160031341349989,-0.884133698395724,484471.361552386,4976630.56663625,0.0932769919626736
967,96.6000035593486,1,3,0.0386850729341856,-0.390814780778838,484472.657225499,4976630.65422037,0.102247817745467
968,96.6988389262414,1,3,0.0669752652349611,-0.325716532812712,484473.914228234,4976630.79935944,0.103672145913081
969,96.7990824296082,1,3,0.0313208516590553,0.173137970281924,484475.010541436,4976630.92462288,0.112678018759992
970,96.8991935462988,1,3,0.0433128324068846,-0.051934750882336,484476.271639413,4976631.09464933,0.10900429216319
971,96.9996739932059,1,3,0.0271868984522418,0.125630304239826,484477.447267501,4976631.25480753,0.111983602860688
972,97.0998025360405,1,3,0.0682118249782255,-0.00333871541404622,484478.552281534,4976631.44395639,0.109730316225624
973,97.2001591792976,1,3,0.0178640531002788,0.0667289296320301,484479.797362526,4976631.54815009,0.110529897311649
974,97.2998632524747,1,3,0.0904993379644475,0.28476186157602,484481.070701751,4976631.69423105,0.114165759953073
975,97.3992983908321,1,3,0.0439723903053437,0.124522341105754,484482.175456657,4976631.83829684,0.111036201178001
976,97.4993213364357,0,3,0.127484900272397,-0.138921418145054,484483.481584511,4976632.0626309,0.105917066956015
977,97.5988217578103,1,3,0.055565157310479,0.302928170450524,484484.57476846,4976632.15801357,0.112830889276227
978,97.6990046598105,1,3,0.0546737400652182,0.391002588893925,484485.743959213,4976632.30762708,0.11364239837983
979,97.799521519556,1,3,0.145586948181728,0.492080973237925,484487.056676272,4976632.45892016,0.114573496478873
980,97.900796026429,1,3,0.0724054691347803,0.340608335998422,484488.134850527,4976632.60909723,0.110820444636027
981,98.0006132394964,1,3,0.120557868538821,0.782830927188462,484489.242800197,4976632.74223579,0.117496796106666
982,98.1006923649076,1,3,0.191714310608508,1.38899315550925,484490.561610839,4976632.80854476,0.12941852219908
983,98.2007540641748,1,3,0.134744587282871,0.411936985212277,484491.558736535,4976633.14154418,0.111842447156545
984,98.30280832597,1,3,0.045512935419404,0.457915105178643,484492.860920095,4976633.29539221,0.11056646079564
985,98.4025714399634,1,3,0.144945033973518,-0.430108016957986,484494.049275552,4976633.59582733,0.0957648748050324
986,98.5030263978838,1,3,0.108896942620979,-0.235711417902474,484495.238989626,4976633.7126808,0.0985818114104306
987,98.602723448585,1,3,0.0760079694993673,-0.115846732090561,484496.429842671,4976633.83536887,0.0998458482501749
988,98.702372642413,1,3,0.0883529694603553,-0.0446469834868965,484497.594258799,4976633.99425595,0.100480227196954
989,98.8024567095665,1,3,0.0617177530485965,0.0220772501971332,484498.811316166,4976634.12723855,0.101829891470253
990,98.9024328386638,1,3,0.0424928955039411,-0.0542146465990182,484499.989117301,4976634.25790467,0.0998130152302237
991,99.0025254888435,1,3,0.0536620214322467,0.270970575271321,484501.201559897,4976634.40971779,0.105346927896399
992,99.1031125733485,1,3,0.0443333172804822,0.337748083951753,484502.358978578,4976634.56110238,0.106176466235156
993,99.2022010094672,1,3,0.0479868777814166,0.331254070074701,484503.509982922,4976634.71394052,0.105440110655169
994,99.303244554909,1,3,0.0200167333528735,0.302183036064847,484504.689285571,4976634.79992472,0.10440293002452
995,99.4022505419583,1,3,0.0351985457714893,0.206129067499105,484505.878732846,4976634.991775,0.10252804602803
996,99.5023642595658,1,3,0.0395389103889673,0.352988450325289,484507.04521763,4976635.07517427,0.105027625075419
997,99.6022990340825,1,3,0.0368012602374634,0.343760271429843,484508.197110171,4976635.21976262,0.10445899071324
998,99.7026359103703,1,3,0.0405433829874872,0.0907424401517762,484509.331145025,4976635.43190324,0.0995379019787697
999,99.803066159579,1,3,0.038796212998197,0.0736387814174603,484510.487023782,4976635.54670858,0.0993048041208331
1000,99.9030643964709,1,3,0.0536338498190227,0.0946046350494877,484511.63574507,4976635.6747535,0.0990232840880394
1001,100.002568979313,1,3,0.0467561187881646,0.0673323634052403,484512.827672577,4976635.79581029,0.0983696891097252
1002,100.102434829528,1,3,0.0569527744147325,0.11988141807368,484513.980078329,4976635.93063149,0.0992233259392528
1003,100.202327209098,1,3,0.0297552669333211,0.0414711818573483,484515.108519906,4976636.12182516,0.0974359542151206
1004,100.302265364806,1,3,0.0724452612765583,0.0618889808952769,484516.318230539,4976636.20949946,0.0981374042257423
1005,100.402498464505,1,3,0.0900878269569744,-0.118842945458492,484517.481094832,4976636.33967198,0.0955617666911406
1006,100.502626227065,1,3,0.00515552963693216,-0.0715553233239235,484518.577270082,4976636.56397118,0.0966855063653255
1007,100.602729020821,1,3,0.0229942771909999,-0.231275274518345,484519.707611899,4976636.68609446,0.0945602176898367
1008,100.702474188487,1,3,0.0202378892216773,-0.166948656000596,484520.836331232,4976636.83542502,0.0961447161047564
1009,100.80240532172,1,3,0.0583134207083565,-0.175449861893703,484521.933173416,4976637.00006548,0.0963068778830187
1010,100.902259467809,1,3,0.00697453485248354,-0.0238523499559286,484523.124327789,4976637.11776427,0.099344760760962
