frame,start,repetition,order,totalMs,perceptionMs,registrationMs,overheadMs,accepted,reason,rank,iterations,sourceComponents,mapComponents,x,y,psi,positionDifferenceM,yawDifferenceDeg
120,1,16,326,80.418,64.12,16.279,0.0190000000000161,1,accepted,3,7,104,44,484199.208294534,4977468.56858888,-1.1050951815245,0.0729801151708051,-0.0538329859858149
700,2,16,327,85.606,72.81,12.784,0.0119999999999916,0,inconsistentClasses,3,7,86,27,484338.387851445,4976756.23522007,-1.68444678757349,0.059800874777522,0.0658465849126648
900,1,16,328,97.553,84.859,12.674,0.0199999999999889,1,accepted,3,6,94,22,484396.520776056,4976621.53971986,0.0785381999167228,0.0618349788496039,0.559583020169252
700,3,16,329,83.349,71.473,11.864,0.0120000000000058,0,inconsistentClasses,3,5,86,27,484338.387850205,4976756.23521995,-1.68444681712307,0.0598003082671711,0.0658448918462088
260,3,16,330,77.72,68.731,8.969,0.0200000000000049,1,accepted,3,4,82,26,484229.701741887,4977311.92862329,-1.34136392427723,0.121065307677057,-0.237219161641533
350,1,16,331,77.11,64.011,13.081,0.0180000000000025,1,accepted,3,6,92,29,484253.454544574,4977184.18471423,-1.49983308574112,0.128690101570696,0.020224401487747
550,1,16,332,98.361,82.576,15.762,0.0230000000000086,1,accepted,3,7,97,37,484319.011707394,4976932.59714749,-1.20895891970181,0.08555409709061,0.0274071476747055
900,3,16,333,96.886,83.796,13.07,0.0200000000000031,1,accepted,3,6,94,22,484396.520773345,4976621.53971912,0.0785388299157529,0.0618376287777828,0.559619116454775
350,2,16,334,79.303,66.804,12.48,0.0189999999999948,1,accepted,3,6,92,29,484253.454542312,4977184.18471326,-1.49983313761161,0.128687970090965,0.0202214295270981
260,1,16,335,79.138,68.588,10.523,0.0270000000000117,1,accepted,3,5,82,26,484229.701749982,4977311.92862636,-1.34136383136895,0.121073158069821,-0.237213838389248
350,3,16,336,71.137,59.529,11.588,0.0200000000000049,1,accepted,3,5,92,29,484253.45454235,4977184.18471327,-1.49983313651004,0.128687999372847,0.0202214926429158
120,1,17,337,91.405,74.618,16.766,0.0209999999999937,1,accepted,3,7,104,44,484199.208294534,4977468.56858888,-1.1050951815245,0.0729801151708051,-0.0538329859858149
700,1,17,338,88.366,75.411,12.942,0.0129999999999981,0,inconsistentClasses,3,7,86,27,484338.387856726,4976756.23522041,-1.68444665955885,0.059803090323988,0.06585391961124
700,3,17,339,97.836,87.579,10.245,0.012000000000004,0,inconsistentClasses,3,5,86,27,484338.387850205,4976756.23521995,-1.68444681712307,0.0598003082671711,0.0658448918462088
550,3,17,340,91.147,79.112,12.014,0.0210000000000097,1,accepted,3,5,97,37,484319.01170316,4976932.59714569,-1.20895882706874,0.0855510500479336,0.027412455158653
120,2,17,341,86.076,69.815,16.243,0.0179999999999936,1,accepted,3,7,104,44,484199.208297288,4977468.56859293,-1.10509571349451,0.0729849419202837,-0.0538634656223833
700,2,17,342,88.91,75.746,13.153,0.011000000000001,0,inconsistentClasses,3,7,86,27,484338.387851445,4976756.23522007,-1.68444678757349,0.059800874777522,0.0658465849126648
1050,3,17,343,87.701,70.433,17.25,0.0180000000000149,1,accepted,3,9,88,25,484568.01411984,4976643.33168254,0.118384297589342,0.170760169511583,-0.725262227659839
350,1,17,344,73.652,61.049,12.586,0.0170000000000012,1,accepted,3,6,92,29,484253.454544574,4977184.18471423,-1.49983308574112,0.128690101570696,0.020224401487747
1050,1,17,345,93.083,73.101,19.961,0.0210000000000008,1,accepted,3,11,88,25,484568.014121445,4976643.33168952,0.1183837396162,0.170766604767945,-0.725294197165997
900,2,17,346,95.737,81.675,14.043,0.0190000000000126,1,accepted,3,7,94,22,484396.520772382,4976621.53971907,0.0785390400279124,0.0618384460730401,0.55963115499474
900,1,17,347,93.248,80.513,12.716,0.0189999999999859,1,accepted,3,6,94,22,484396.520776056,4976621.53971986,0.0785381999167228,0.0618349788496039,0.559583020169252
350,3,17,348,71.061,59.894,11.149,0.0179999999999882,1,accepted,3,5,92,29,484253.45454235,4977184.18471327,-1.49983313651004,0.128687999372847,0.0202214926429158
550,1,17,349,99.664,84.339,15.304,0.0210000000000026,1,accepted,3,7,97,37,484319.011707394,4976932.59714749,-1.20895891970181,0.08555409709061,0.0274071476747055
120,3,17,350,81.232,67.014,14.199,0.0189999999999895,1,accepted,3,5,104,44,484199.208290669,4977468.56858767,-1.10509511152407,0.0729765535055108,-0.0538289752565032
1050,2,17,351,93.611,77.988,15.603,0.0200000000000049,1,accepted,3,8,88,25,484568.014122773,4976643.33169529,0.118383278068733,0.170771926515976,-0.725320641887853
900,3,17,352,103.448,90.459,12.97,0.0189999999999895,1,accepted,3,6,94,22,484396.520773345,4976621.53971912,0.0785388299157529,0.0618376287777828,0.559619116454775
260,3,17,353,74.213,65.102,9.092,0.0190000000000197,1,accepted,3,4,82,26,484229.701741887,4977311.92862329,-1.34136392427723,0.121065307677057,-0.237219161641533
260,2,17,354,77.274,66.652,10.604,0.0179999999999989,1,accepted,3,5,82,26,484229.70174272,4977311.92862401,-1.34136429600262,0.121066408106828,-0.23724045993743
350,2,17,355,76.168,62.401,13.748,0.0190000000000108,1,accepted,3,6,92,29,484253.454542312,4977184.18471326,-1.49983313761161,0.128687970090965,0.0202214295270981
550,2,17,356,94.682,79.273,15.38,0.029000000000007,1,accepted,3,7,97,37,484319.011703775,4976932.59714596,-1.20895884095709,0.0855515006420523,0.0274116594147358
260,1,17,357,76.606,65.408,11.18,0.018000000000006,1,accepted,3,5,82,26,484229.701749982,4977311.92862636,-1.34136383136895,0.121073158069821,-0.237213838389248
260,2,18,358,74.509,63.975,10.516,0.0179999999999989,1,accepted,3,5,82,26,484229.70174272,4977311.92862401,-1.34136429600262,0.121066408106828,-0.23724045993743
700,2,18,359,94.807,81.304,13.492,0.0109999999999992,0,inconsistentClasses,3,7,86,27,484338.387851445,4976756.23522007,-1.68444678757349,0.059800874777522,0.0658465849126648
120,3,18,360,83.567,70.096,13.453,0.0180000000000042,1,accepted,3,5,104,44,484199.208290669,4977468.56858767,-1.10509511152407,0.0729765535055108,-0.0538289752565032
550,1,18,361,95.616,80.619,14.975,0.0220000000000002,1,accepted,3,7,97,37,484319.011707394,4976932.59714749,-1.20895891970181,0.08555409709061,0.0274071476747055
260,1,18,362,75.001,64.408,10.572,0.0210000000000043,1,accepted,3,5,82,26,484229.701749982,4977311.92862636,-1.34136383136895,0.121073158069821,-0.237213838389248
1050,2,18,363,88.445,72.933,15.489,0.0230000000000015,1,accepted,3,8,88,25,484568.014122773,4976643.33169529,0.118383278068733,0.170771926515976,-0.725320641887853
1050,3,18,364,88.726,71.765,16.94,0.0209999999999972,1,accepted,3,9,88,25,484568.01411984,4976643.33168254,0.118384297589342,0.170760169511583,-0.725262227659839
700,1,18,365,84.511,71.912,12.585,0.0139999999999887,0,inconsistentClasses,3,7,86,27,484338.387856726,4976756.23522041,-1.68444665955885,0.059803090323988,0.06585391961124
350,2,18,366,75.029,62.273,12.738,0.0179999999999936,1,accepted,3,6,92,29,484253.454542312,4977184.18471326,-1.49983313761161,0.128687970090965,0.0202214295270981
260,3,18,367,71.017,61.708,9.291,0.0179999999999971,1,accepted,3,4,82,26,484229.701741887,4977311.92862329,-1.34136392427723,0.121065307677057,-0.237219161641533
350,1,18,368,75.265,62.715,12.526,0.0239999999999974,1,accepted,3,6,92,29,484253.454544574,4977184.18471423,-1.49983308574112,0.128690101570696,0.020224401487747
120,1,18,369,85.129,68.858,16.227,0.0439999999999898,1,accepted,3,7,104,44,484199.208294534,4977468.56858888,-1.1050951815245,0.0729801151708051,-0.0538329859858149
900,1,18,370,95.724,81.687,14.016,0.0210000000000061,1,accepted,3,6,94,22,484396.520776056,4976621.53971986,0.0785381999167228,0.0618349788496039,0.559583020169252
120,2,18,371,85.803,69.179,16.604,0.019999999999996,1,accepted,3,7,104,44,484199.208297288,4977468.56859293,-1.10509571349451,0.0729849419202837,-0.0538634656223833
900,2,18,372,99.241,84.987,14.233,0.0210000000000043,1,accepted,3,7,94,22,484396.520772382,4976621.53971907,0.0785390400279124,0.0618384460730401,0.55963115499474
550,3,18,373,91.343,79.037,12.283,0.0229999999999961,1,accepted,3,5,97,37,484319.01170316,4976932.59714569,-1.20895882706874,0.0855510500479336,0.027412455158653
1050,1,18,374,130.118,109.963,20.134,0.021000000000015,1,accepted,3,11,88,25,484568.014121445,4976643.33168952,0.1183837396162,0.170766604767945,-0.725294197165997
900,3,18,375,96.758,84.065,12.675,0.0179999999999971,1,accepted,3,6,94,22,484396.520773345,4976621.53971912,0.0785388299157529,0.0618376287777828,0.559619116454775
350,3,18,376,74.054,62.665,11.369,0.0199999999999889,1,accepted,3,5,92,29,484253.45454235,4977184.18471327,-1.49983313651004,0.128687999372847,0.0202214926429158
700,3,18,377,83.567,73.255,10.3,0.0120000000000111,0,inconsistentClasses,3,5,86,27,484338.387850205,4976756.23521995,-1.68444681712307,0.0598003082671711,0.0658448918462088
550,2,18,378,95.756,81.025,14.711,0.0199999999999942,1,accepted,3,7,97,37,484319.011703775,4976932.59714596,-1.20895884095709,0.0855515006420523,0.0274116594147358
900,3,19,379,98.711,86.05,12.641,0.0200000000000014,1,accepted,3,6,94,22,484396.520773345,4976621.53971912,0.0785388299157529,0.0618376287777828,0.559619116454775
120,1,19,380,83.463,64.728,18.716,0.0189999999999984,1,accepted,3,7,104,44,484199.208294534,4977468.56858888,-1.1050951815245,0.0729801151708051,-0.0538329859858149
700,3,19,381,85.871,75.71,10.149,0.0120000000000147,0,inconsistentClasses,3,5,86,27,484338.387850205,4976756.23521995,-1.68444681712307,0.0598003082671711,0.0658448918462088
120,2,19,382,89.751,67.458,22.274,0.0189999999999948,1,accepted,3,7,104,44,484199.208297288,4977468.56859293,-1.10509571349451,0.0729849419202837,-0.0538634656223833
700,1,19,383,85.209,72.193,13.003,0.012999999999991,0,inconsistentClasses,3,7,86,27,484338.387856726,4976756.23522041,-1.68444665955885,0.059803090323988,0.06585391961124
700,2,19,384,86.221,73.463,12.746,0.0120000000000093,0,inconsistentClasses,3,7,86,27,484338.387851445,4976756.23522007,-1.68444678757349,0.059800874777522,0.0658465849126648
350,2,19,385,76.167,62.544,13.603,0.0199999999999978,1,accepted,3,6,92,29,484253.454542312,4977184.18471326,-1.49983313761161,0.128687970090965,0.0202214295270981
900,2,19,386,98.397,84.31,14.066,0.0209999999999884,1,accepted,3,7,94,22,484396.520772382,4976621.53971907,0.0785390400279124,0.0618384460730401,0.55963115499474
1050,2,19,387,89.604,74.157,15.428,0.0190000000000019,1,accepted,3,8,88,25,484568.014122773,4976643.33169529,0.118383278068733,0.170771926515976,-0.725320641887853
260,2,19,388,72.707,62.201,10.488,0.0179999999999918,1,accepted,3,5,82,26,484229.70174272,4977311.92862401,-1.34136429600262,0.121066408106828,-0.23724045993743
550,3,19,389,91.161,79.112,12.028,0.0210000000000061,1,accepted,3,5,97,37,484319.01170316,4976932.59714569,-1.20895882706874,0.0855510500479336,0.027412455158653
260,3,19,390,78.702,68.083,10.597,0.0219999999999985,1,accepted,3,4,82,26,484229.701741887,4977311.92862329,-1.34136392427723,0.121065307677057,-0.237219161641533
1050,3,19,391,87.997,71.3,16.676,0.0210000000000043,1,accepted,3,9,88,25,484568.01411984,4976643.33168254,0.118384297589342,0.170760169511583,-0.725262227659839
350,3,19,392,75.334,63.959,11.353,0.0220000000000002,1,accepted,3,5,92,29,484253.45454235,4977184.18471327,-1.49983313651004,0.128687999372847,0.0202214926429158
120,3,19,393,76.098,63.597,12.482,0.0189999999999984,1,accepted,3,5,104,44,484199.208290669,4977468.56858767,-1.10509511152407,0.0729765535055108,-0.0538289752565032
260,1,19,394,75.324,65.023,10.284,0.017000000000003,1,accepted,3,5,82,26,484229.701749982,4977311.92862636,-1.34136383136895,0.121073158069821,-0.237213838389248
1050,1,19,395,96.267,76.279,19.968,0.0200000000000138,1,accepted,3,11,88,25,484568.014121445,4976643.33168952,0.1183837396162,0.170766604767945,-0.725294197165997
350,1,19,396,82.055,69.21,12.828,0.0170000000000119,1,accepted,3,6,92,29,484253.454544574,4977184.18471423,-1.49983308574112,0.128690101570696,0.020224401487747
900,1,19,397,96.216,83.295,12.901,0.0200000000000067,1,accepted,3,6,94,22,484396.520776056,4976621.53971986,0.0785381999167228,0.0618349788496039,0.559583020169252
550,1,19,398,95.366,79.995,15.349,0.0220000000000091,1,accepted,3,7,97,37,484319.011707394,4976932.59714749,-1.20895891970181,0.08555409709061,0.0274071476747055
550,2,19,399,88.154,73.053,15.082,0.0189999999999841,1,accepted,3,7,97,37,484319.011703775,4976932.59714596,-1.20895884095709,0.0855515006420523,0.0274116594147358
700,2,20,400,83.267,70.467,12.788,0.0119999999999969,0,inconsistentClasses,3,7,86,27,484338.387851445,4976756.23522007,-1.68444678757349,0.059800874777522,0.0658465849126648
260,2,20,401,72.823,62.33,10.474,0.0189999999999877,1,accepted,3,5,82,26,484229.70174272,4977311.92862401,-1.34136429600262,0.121066408106828,-0.23724045993743
260,3,20,402,76.145,66.989,9.137,0.0190000000000072,1,accepted,3,4,82,26,484229.701741887,4977311.92862329,-1.34136392427723,0.121065307677057,-0.237219161641533
550,1,20,403,96.32,81.458,14.842,0.0200000000000102,1,accepted,3,7,97,37,484319.011707394,4976932.59714749,-1.20895891970181,0.08555409709061,0.0274071476747055
550,3,20,404,92.281,80.318,11.943,0.0200000000000085,1,accepted,3,5,97,37,484319.01170316,4976932.59714569,-1.20895882706874,0.0855510500479336,0.027412455158653
1050,3,20,405,92.558,75.657,16.883,0.0180000000000113,1,accepted,3,9,88,25,484568.01411984,4976643.33168254,0.118384297589342,0.170760169511583,-0.725262227659839
350,1,20,406,75.322,62.278,13.024,0.0200000000000031,1,accepted,3,6,92,29,484253.454544574,4977184.18471423,-1.49983308574112,0.128690101570696,0.020224401487747
900,3,20,407,100.26,87.735,12.507,0.0180000000000042,1,accepted,3,6,94,22,484396.520773345,4976621.53971912,0.0785388299157529,0.0618376287777828,0.559619116454775
1050,1,20,408,122.022,102.642,19.361,0.019000000000009,1,accepted,3,11,88,25,484568.014121445,4976643.33168952,0.1183837396162,0.170766604767945,-0.725294197165997
1050,2,20,409,85.865,70.969,14.877,0.0189999999999877,1,accepted,3,8,88,25,484568.014122773,4976643.33169529,0.118383278068733,0.170771926515976,-0.725320641887853
120,2,20,410,84.26,68.147,16.094,0.0189999999999984,1,accepted,3,7,104,44,484199.208297288,4977468.56859293,-1.10509571349451,0.0729849419202837,-0.0538634656223833
700,1,20,411,90.964,78.042,12.909,0.0129999999999963,0,inconsistentClasses,3,7,86,27,484338.387856726,4976756.23522041,-1.68444665955885,0.059803090323988,0.06585391961124
350,3,20,412,73.017,61.555,11.444,0.0179999999999971,1,accepted,3,5,92,29,484253.45454235,4977184.18471327,-1.49983313651004,0.128687999372847,0.0202214926429158
700,3,20,413,87.165,77.008,10.145,0.0120000000000111,0,inconsistentClasses,3,5,86,27,484338.387850205,4976756.23521995,-1.68444681712307,0.0598003082671711,0.0658448918462088
550,2,20,414,94.047,79.269,14.76,0.018000000000006,1,accepted,3,7,97,37,484319.011703775,4976932.59714596,-1.20895884095709,0.0855515006420523,0.0274116594147358
350,2,20,415,84.085,70.819,13.247,0.0190000000000055,1,accepted,3,6,92,29,484253.454542312,4977184.18471326,-1.49983313761161,0.128687970090965,0.0202214295270981
900,2,20,416,103.133,88.729,14.384,0.0199999999999978,1,accepted,3,7,94,22,484396.520772382,4976621.53971907,0.0785390400279124,0.0618384460730401,0.55963115499474
120,1,20,417,90.703,72.651,18.031,0.0210000000000079,1,accepted,3,7,104,44,484199.208294534,4977468.56858888,-1.1050951815245,0.0729801151708051,-0.0538329859858149
900,1,20,418,102.88,90.018,12.843,0.0189999999999948,1,accepted,3,6,94,22,484396.520776056,4976621.53971986,0.0785381999167228,0.0618349788496039,0.559583020169252
260,1,20,419,81.751,71.248,10.459,0.0440000000000005,1,accepted,3,5,82,26,484229.701749982,4977311.92862636,-1.34136383136895,0.121073158069821,-0.237213838389248
120,3,20,420,78.189,65.34,12.83,0.0190000000000037,1,accepted,3,5,104,44,484199.208290669,4977468.56858767,-1.10509511152407,0.0729765535055108,-0.0538289752565032
