frame,time,mode,fullPose,directionalPose,measurementType,reason,pvaErrorM,mappingErrorM,yawErrorDeg,registrationSeconds
55,5.40013899579509,per_frame_negative,1,0,fullPose,accepted,0.0334823485470509,0.0334823485470509,-0.00121361243579045,0.021429
55,5.40013899579509,per_frame_zero,1,0,fullPose,accepted,0.0334817639940319,0.0334817639940319,-0.00118523969820718,0.018367
55,5.40013899579509,lidar_only_recursive,1,0,fullPose,accepted,0.0777885135880722,0.0777885135880722,0.102032827501871,0.018644
56,5.49940725964339,per_frame_positive,1,0,fullPose,accepted,0.0585736473570016,0.0585736473570016,0.0479783082180803,0.021681
56,5.49940725964339,per_frame_negative,1,0,fullPose,accepted,0.61786491557706,0.61786491557706,-1.76582689552741,0.019517
56,5.49940725964339,per_frame_zero,1,0,fullPose,accepted,0.0585724059489933,0.0585724059489933,0.0479796956037413,0.018793
56,5.49940725964339,lidar_only_recursive,1,0,fullPose,accepted,0.0585746145055369,0.0585746145055369,0.0479773690032344,0.018419
57,5.57117041799571,per_frame_positive,1,0,fullPose,accepted,0.0576047819617404,0.0576047819617404,-0.0347294405729484,0.019714
57,5.57117041799571,per_frame_negative,1,0,fullPose,accepted,0.0576072796435286,0.0576072796435286,-0.0347605274720842,0.023498
57,5.57117041799571,per_frame_zero,1,0,fullPose,accepted,0.0576049900869857,0.0576049900869857,-0.0347335360073649,0.019563
57,5.57117041799571,lidar_only_recursive,1,0,fullPose,accepted,0.05760605437994,0.05760605437994,-0.0347363213968289,0.019091
58,5.69889992746156,per_frame_positive,1,0,fullPose,accepted,0.0621535349755397,0.0621535349755397,0.116066291874017,0.020874
58,5.69889992746156,per_frame_negative,1,0,fullPose,accepted,0.0621542952092156,0.0621542952092156,0.116049704467843,0.021352
58,5.69889992746156,per_frame_zero,1,0,fullPose,accepted,0.0621528793782268,0.0621528793782268,0.116062690957687,0.019232
58,5.69889992746156,lidar_only_recursive,1,0,fullPose,accepted,0.0621531655650567,0.0621531655650567,0.116064127719577,0.019318
59,5.79957810890871,per_frame_positive,1,0,fullPose,accepted,0.065416036705442,0.065416036705442,0.0571699455562593,0.021206
59,5.79957810890871,per_frame_negative,1,0,fullPose,accepted,0.0654161048476543,0.0654161048476543,0.0571697455328547,0.022872
59,5.79957810890871,per_frame_zero,1,0,fullPose,accepted,0.0654147620123309,0.0654147620123309,0.0571735051544863,0.019323
59,5.79957810890871,lidar_only_recursive,1,0,fullPose,accepted,0.0654175811682128,0.0654175811682128,0.0571658366272582,0.019493
60,5.89913977638905,per_frame_positive,1,0,fullPose,accepted,0.0759242285991218,0.0759242285991218,0.0591801568669016,0.020218
60,5.89913977638905,per_frame_negative,1,0,fullPose,accepted,0.0759268654431143,0.0759268654431143,0.0591646126989227,0.026642
60,5.89913977638905,per_frame_zero,1,0,fullPose,accepted,0.0759259481522583,0.0759259481522583,0.059169298757051,0.019518
60,5.89913977638905,lidar_only_recursive,1,0,fullPose,accepted,0.0759268585356306,0.0759268585356306,0.0591646410823708,0.021083
61,5.99996726260466,per_frame_positive,1,0,fullPose,accepted,0.0425898107982142,0.0425898107982142,0.0356885766943029,0.020921
61,5.99996726260466,per_frame_negative,1,0,fullPose,accepted,0.0425917685914894,0.0425917685914894,0.0356780858443737,0.022929
61,5.99996726260466,per_frame_zero,1,0,fullPose,accepted,0.0425912803812399,0.0425912803812399,0.0356827964916757,0.019265
61,5.99996726260466,lidar_only_recursive,1,0,fullPose,accepted,0.042591264625259,0.042591264625259,0.0356799620052359,0.019166
62,6.09975570093755,per_frame_positive,1,0,fullPose,accepted,0.0980696343889697,0.0980696343889697,-0.0357537213438459,0.019892
62,6.09975570093755,per_frame_negative,1,0,fullPose,accepted,0.077256513615926,0.077256513615926,-0.0825005067791837,0.022946
62,6.09975570093755,per_frame_zero,1,0,fullPose,accepted,0.0772538133093359,0.0772538133093359,-0.0824896089798021,0.019347
62,6.09975570093755,lidar_only_recursive,1,0,fullPose,accepted,0.0772538105047253,0.0772538105047253,-0.0824896130583418,0.019456
63,6.20051161985348,per_frame_positive,1,0,fullPose,accepted,0.0785663955511258,0.0785663955511258,0.197686664923477,0.019511
63,6.20051161985348,per_frame_negative,1,0,fullPose,accepted,0.0586496271733689,0.0586496271733689,0.129840791285716,0.020733
63,6.20051161985348,per_frame_zero,1,0,fullPose,accepted,0.0586453126488976,0.0586453126488976,0.129823050577618,0.018863
63,6.20051161985348,lidar_only_recursive,1,0,fullPose,accepted,0.0785698336869,0.0785698336869,0.197675034431545,0.018495
64,6.29972607673271,per_frame_positive,1,0,fullPose,accepted,0.0498400846570107,0.0498400846570107,0.0871310719663076,0.019259
64,6.29972607673271,per_frame_negative,1,0,fullPose,accepted,0.796440974458088,0.796440974458088,-1.47100862054831,0.01971
64,6.29972607673271,per_frame_zero,1,0,fullPose,accepted,0.0498377076680419,0.0498377076680419,0.0871205494095051,0.017779
64,6.29972607673271,lidar_only_recursive,1,0,fullPose,accepted,0.0498401101625138,0.0498401101625138,0.0871311852400323,0.019268
65,6.40007794933136,per_frame_positive,1,0,fullPose,accepted,0.0760479179001949,0.0760479179001949,0.0357674495178718,0.018283
65,6.40007794933136,per_frame_negative,1,0,fullPose,accepted,0.75610915447792,0.75610915447792,-1.80064649459457,0.020276
65,6.40007794933136,per_frame_zero,1,0,fullPose,accepted,0.0760432992196015,0.0760432992196015,0.0357634135015092,0.018125
65,6.40007794933136,lidar_only_recursive,1,0,fullPose,accepted,0.0760418698424984,0.0760418698424984,0.03576160090991,0.018085
66,6.49879380729457,per_frame_positive,1,0,fullPose,accepted,0.112685148538134,0.112685148538134,-0.137460034993301,0.028159
66,6.49879380729457,per_frame_negative,1,0,fullPose,accepted,0.925487721877829,0.925487721877829,-1.40145276625697,0.028765
66,6.49879380729457,per_frame_zero,1,0,fullPose,accepted,0.112685199731414,0.112685199731414,-0.137460259786611,0.023119
66,6.49879380729457,lidar_only_recursive,1,0,fullPose,accepted,0.112682017531917,0.112682017531917,-0.137443251659718,0.020856
67,6.56133444008609,per_frame_positive,1,0,fullPose,accepted,0.0978927498482739,0.0978927498482739,0.0817097809546529,0.020189
67,6.56133444008609,per_frame_negative,1,0,fullPose,accepted,0.849575891404631,0.849575891404631,-1.43909815958187,0.021138
67,6.56133444008609,per_frame_zero,1,0,fullPose,accepted,0.0978878426245276,0.0978878426245276,0.0817041197220984,0.018821
67,6.56133444008609,lidar_only_recursive,1,0,fullPose,accepted,0.0978900730835365,0.0978900730835365,0.0817059334322351,0.018917
68,6.68698522681322,per_frame_positive,1,0,fullPose,accepted,0.0850668290292421,0.0850668290292421,0.0467889801394944,0.018437
68,6.68698522681322,per_frame_negative,1,0,fullPose,accepted,0.780920071297609,0.780920071297609,-1.62823947234452,0.020913
68,6.68698522681322,per_frame_zero,1,0,fullPose,accepted,0.0850657302958142,0.0850657302958142,0.0467877432828454,0.018686
68,6.68698522681322,lidar_only_recursive,1,0,fullPose,accepted,0.0850677873823354,0.0850677873823354,0.0467887560001573,0.018532
69,6.79962240872706,per_frame_positive,1,0,fullPose,accepted,0.0683251189560572,0.0683251189560572,-0.149102537149379,0.018402
69,6.79962240872706,per_frame_negative,1,0,fullPose,accepted,0.746530252384614,0.746530252384614,-2.34576339040255,0.020593
69,6.79962240872706,per_frame_zero,1,0,fullPose,accepted,0.0683249004207219,0.0683249004207219,-0.149101456149884,0.018325
69,6.79962240872706,lidar_only_recursive,1,0,fullPose,accepted,0.0683264160773328,0.0683264160773328,-0.149108579431646,0.018141
70,6.90041676842468,per_frame_positive,1,0,fullPose,accepted,0.0461083965637544,0.0461083965637544,-0.130915759278091,0.018982
70,6.90041676842468,per_frame_negative,1,0,fullPose,accepted,0.0461098594492262,0.0461098594492262,-0.130916728742556,0.023387
70,6.90041676842468,per_frame_zero,1,0,fullPose,accepted,0.0461022349490814,0.0461022349490814,-0.130913503788935,0.019017
70,6.90041676842468,lidar_only_recursive,1,0,fullPose,accepted,0.0317599205316932,0.0317599205316932,-0.252614127098288,0.018214
71,6.99941430454293,per_frame_positive,1,0,fullPose,accepted,0.199797518143561,0.199797518143561,0.0934377707845241,0.021913
71,6.99941430454293,per_frame_negative,1,0,fullPose,accepted,0.248393916427488,0.248393916427488,-0.0434717568478526,0.02309
71,6.99941430454293,per_frame_zero,1,0,fullPose,accepted,0.199797388395609,0.199797388395609,0.0934373127663045,0.02213
71,6.99941430454293,lidar_only_recursive,1,0,fullPose,accepted,0.199797128691674,0.199797128691674,0.0934376585557005,0.022639
72,7.09886228251742,per_frame_positive,1,0,fullPose,accepted,0.228202050419751,0.228202050419751,-0.437178851245599,0.021569
72,7.09886228251742,per_frame_negative,1,0,fullPose,accepted,0.608875448241643,0.608875448241643,-2.33192886592939,0.021447
72,7.09886228251742,per_frame_zero,1,0,fullPose,accepted,0.154124481730951,0.154124481730951,-0.342656807355407,0.020677
72,7.09886228251742,lidar_only_recursive,1,0,fullPose,accepted,0.22821026889931,0.22821026889931,-0.437202261641846,0.020543
73,7.19937274233188,per_frame_positive,1,0,fullPose,accepted,0.176465159158684,0.176465159158684,-0.00498710634161595,0.021796
73,7.19937274233188,per_frame_negative,1,0,fullPose,accepted,0.652045857821699,0.652045857821699,-2.05119794289164,0.021153
73,7.19937274233188,per_frame_zero,1,0,fullPose,accepted,0.176465838785547,0.176465838785547,-0.00498803407186054,0.022002
73,7.19937274233188,lidar_only_recursive,1,0,fullPose,accepted,0.211401371309819,0.211401371309819,-0.091111391065875,0.020896
74,7.29950407439566,per_frame_positive,1,0,fullPose,accepted,0.125008753800283,0.125008753800283,-0.280912085448045,0.022924
74,7.29950407439566,per_frame_negative,1,0,fullPose,accepted,0.125021311457754,0.125021311457754,-0.280947595547375,0.025595
74,7.29950407439566,per_frame_zero,1,0,fullPose,accepted,0.12501567281816,0.12501567281816,-0.280932789907629,0.021972
74,7.29950407439566,lidar_only_recursive,1,0,fullPose,accepted,0.125025269749853,0.125025269749853,-0.280922484368952,0.020495
75,7.40098831920538,per_frame_positive,1,0,fullPose,accepted,0.0778352945151636,0.0778352945151636,-0.398464900718565,0.02134
75,7.40098831920538,per_frame_negative,1,0,fullPose,accepted,0.0778436543083424,0.0778436543083424,-0.398509840676181,0.025911
75,7.40098831920538,per_frame_zero,1,0,fullPose,accepted,0.0656402125981257,0.0656402125981257,-0.462599017201451,0.020516
75,7.40098831920538,lidar_only_recursive,1,0,fullPose,accepted,0.0656359754377114,0.0656359754377114,-0.462599531026268,0.01985
76,7.50024394155989,per_frame_positive,1,0,fullPose,accepted,0.0639341300808116,0.0639341300808116,-0.135117556433,0.021034
76,7.50024394155989,per_frame_negative,1,0,fullPose,accepted,0.0639425088474174,0.0639425088474174,-0.135189778406308,0.027914
76,7.50024394155989,per_frame_zero,1,0,fullPose,accepted,0.0639347100431365,0.0639347100431365,-0.135154358240392,0.021348
76,7.50024394155989,lidar_only_recursive,1,0,fullPose,accepted,0.0639331725142692,0.0639331725142692,-0.135174901094542,0.021128
77,7.5792383428062,per_frame_positive,1,0,fullPose,accepted,0.12459305538087,0.12459305538087,-0.314689525243057,0.021299
77,7.5792383428062,per_frame_negative,1,0,fullPose,accepted,0.123336935285252,0.123336935285252,-0.265562005909692,0.026017
77,7.5792383428062,per_frame_zero,1,0,fullPose,accepted,0.124593379311325,0.124593379311325,-0.314691100246738,0.020955
77,7.5792383428062,lidar_only_recursive,1,0,fullPose,accepted,0.123331977119017,0.123331977119017,-0.2655378083069,0.021121
78,7.68173728542612,per_frame_positive,1,0,fullPose,accepted,0.154145432823154,0.154145432823154,-0.311226470364211,0.021874
78,7.68173728542612,per_frame_negative,0,0,rejected,inconsistentClasses,0.640312423976002,0.640312423976002,-1.99999999999999,0.025572
78,7.68173728542612,per_frame_zero,1,0,fullPose,accepted,0.154146124117274,0.154146124117274,-0.311238139866855,0.021514
78,7.68173728542612,lidar_only_recursive,1,0,fullPose,accepted,0.178373719086122,0.178373719086122,-0.420235888157974,0.020579
79,7.79974339656708,per_frame_positive,1,0,fullPose,accepted,0.0719099724526907,0.0719099724526907,-0.355913536061513,0.021594
79,7.79974339656708,per_frame_negative,1,0,fullPose,accepted,0.610333220481383,0.610333220481383,-2.42283651925384,0.021532
79,7.79974339656708,per_frame_zero,1,0,fullPose,accepted,0.0598299958119511,0.0598299958119511,-0.388624562061433,0.020903
79,7.79974339656708,lidar_only_recursive,1,0,fullPose,accepted,0.0712470197835868,0.0712470197835868,-0.417108785136794,0.020472
80,7.89952495048049,per_frame_positive,1,0,fullPose,accepted,0.136849447043259,0.136849447043259,-0.292581073958554,0.021839
80,7.89952495048049,per_frame_negative,1,0,fullPose,accepted,0.837151498629615,0.837151498629615,-1.59869778372525,0.025341
80,7.89952495048049,per_frame_zero,1,0,fullPose,accepted,0.136845502717741,0.136845502717741,-0.292568971381038,0.01997
80,7.89952495048049,lidar_only_recursive,1,0,fullPose,accepted,0.136850063930974,0.136850063930974,-0.292607344972984,0.021182
81,8.00001127287745,per_frame_positive,1,0,fullPose,accepted,0.16401895633794,0.16401895633794,-0.283213244216464,0.021352
81,8.00001127287745,per_frame_negative,1,0,fullPose,accepted,0.164020275212789,0.164020275212789,-0.283235061344211,0.024423
81,8.00001127287745,per_frame_zero,1,0,fullPose,accepted,0.164018735691662,0.164018735691662,-0.283207953951492,0.020895
81,8.00001127287745,lidar_only_recursive,1,0,fullPose,accepted,0.164020041634157,0.164020041634157,-0.283197466999498,0.021758
82,8.09950193546724,per_frame_positive,1,0,fullPose,accepted,0.288429095861015,0.288429095861015,-0.371808599971134,0.022576
82,8.09950193546724,per_frame_negative,1,0,fullPose,accepted,0.512847412533721,0.512847412533721,-2.46479722707179,0.024917
82,8.09950193546724,per_frame_zero,1,0,fullPose,accepted,0.288429264913103,0.288429264913103,-0.371847189444857,0.023218
82,8.09950193546724,lidar_only_recursive,1,0,fullPose,accepted,0.288430640313755,0.288430640313755,-0.371848977086761,0.022184
83,8.20052777996514,per_frame_positive,0,0,rejected,inconsistentClasses,0.640312423976002,0.640312423976002,2,0.023792
83,8.20052777996514,per_frame_negative,1,0,fullPose,accepted,0.719951806075672,0.719951806075672,-2.13333839549074,0.023358
83,8.20052777996514,per_frame_zero,0,0,rejected,inconsistentClasses,0,0,0,0.023626
83,8.20052777996514,lidar_only_recursive,0,0,rejected,inconsistentClasses,0.406809180933689,0.406809180933689,-0.537298411404539,0.021559
84,8.29915549232068,per_frame_positive,1,0,fullPose,accepted,0.318625212820552,0.318625212820552,-0.18846027134796,0.022594
84,8.29915549232068,per_frame_negative,1,0,fullPose,accepted,0.413321366320132,0.413321366320132,-2.15824171371928,0.022462
84,8.29915549232068,per_frame_zero,1,0,fullPose,accepted,0.306984304566913,0.306984304566913,-0.205053817189933,0.020653
84,8.29915549232068,lidar_only_recursive,1,0,fullPose,accepted,0.318626322908773,0.318626322908773,-0.18847415884915,0.022837
85,8.39972253559509,per_frame_positive,1,0,fullPose,accepted,0.190006509239937,0.190006509239937,-0.395764842933737,0.024821
85,8.39972253559509,per_frame_negative,1,0,fullPose,accepted,0.259212451053809,0.259212451053809,-0.94951484441525,0.026505
85,8.39972253559509,per_frame_zero,1,0,fullPose,accepted,0.0546091649313918,0.0546091649313918,-0.0397303566757209,0.022595
85,8.39972253559509,lidar_only_recursive,1,0,fullPose,accepted,0.324249612218242,0.324249612218242,-0.7041134620183,0.021074
86,8.49934807624282,per_frame_positive,1,0,fullPose,accepted,0.337552285584001,0.337552285584001,-1.03145250641101,0.026262
86,8.49934807624282,per_frame_negative,1,0,fullPose,accepted,0.359860076521313,0.359860076521313,-2.23580084853638,0.024871
86,8.49934807624282,per_frame_zero,1,0,fullPose,accepted,0.337549587028516,0.337549587028516,-1.03146819509462,0.027652
86,8.49934807624282,lidar_only_recursive,1,0,fullPose,accepted,0.337534738777062,0.337534738777062,-1.03155955766217,0.024344
87,8.58050750777286,per_frame_positive,0,0,rejected,inconsistentClasses,0.640312423976002,0.640312423976002,2,0.023937
87,8.58050750777286,per_frame_negative,1,0,fullPose,accepted,0.286958017368717,0.286958017368717,-1.9707281561078,0.023059
87,8.58050750777286,per_frame_zero,1,0,fullPose,accepted,0.143321624119617,0.143321624119617,-1.32135328512711,0.02399
87,8.58050750777286,lidar_only_recursive,1,0,fullPose,accepted,0.143317591660397,0.143317591660397,-1.32131893556043,0.02428
88,8.65815908723114,per_frame_positive,0,0,rejected,inconsistentClasses,0.640312423976002,0.640312423976002,2,0.033394
88,8.65815908723114,per_frame_negative,0,0,rejected,inconsistentClasses,0.640312423976002,0.640312423976002,-2,0.031472
88,8.65815908723114,per_frame_zero,0,0,rejected,inconsistentClasses,0,0,0,0.028652
88,8.65815908723114,lidar_only_recursive,0,0,rejected,inconsistentClasses,0.556876204287312,0.556876204287312,-1.7181352918135,0.031599
89,8.79991102323026,per_frame_positive,0,0,rejected,inconsistentClasses,0.640312423976002,0.640312423976002,2,0.02656
89,8.79991102323026,per_frame_negative,1,0,fullPose,accepted,0.318807785086875,0.318807785086875,-2.35322068334889,0.023597
89,8.79991102323026,per_frame_zero,1,0,fullPose,accepted,0.318816566409576,0.318816566409576,-2.35320065817364,0.024508
89,8.79991102323026,lidar_only_recursive,1,0,fullPose,accepted,0.318807411208114,0.318807411208114,-2.35322150136185,0.023838
90,8.89954773109048,per_frame_positive,0,0,rejected,inconsistentClasses,0.640312423976002,0.640312423976002,2,0.024406
90,8.89954773109048,per_frame_negative,1,0,fullPose,accepted,0.297901314704104,0.297901314704104,-2.30716925124593,0.02468
