frame,timeSeconds,accepted,reason,positionErrorM,yawErrorDeg,similarity,rank,iterations,matches,totalMs,perceptionMs,registrationMs,mapSelectionMs,diskLoadMs,informationXX,informationXY,informationXPsi,informationYY,informationYPsi,informationPsiPsi
910,90.8985795440082,1,accepted,0.0788675076045584,-0.171340114569761,0.816876705948689,3,5,88,118.067,110.64,6.713,0.619,551.497,8.87832272548142,-0.309868463647372,-26.5818989728125,15.3809092619184,29.8759569632073,2592.33937408662
911,90.999044955347,1,accepted,0.0644707883057418,-0.22708871830381,0.828800891523656,3,5,87,118.525,110.971,6.811,0.65,553.937,9.39225234237436,-0.426174228457271,-23.2889323248418,15.8161260661448,17.8944004578881,2505.05530309889
912,91.0990943050145,1,accepted,0.0772275928088593,-0.266777827622374,0.79608619102479,3,4,81,116.236,109.118,6.429,0.593,555.906,8.30660292361168,-0.317529997791945,-43.0386470351074,14.2552312514176,14.4513232618537,2472.50297101482
913,91.1995159416124,0,inconsistentClasses,0.062957735726839,-0.187373452396699,0.724359086332419,3,6,79,118.622,110.541,7.404,0.598,563.317,8.47028438057815,0.279810425150431,-48.1592105338909,13.0471191323433,12.7241374006499,2507.63779499055
914,91.2990363410179,1,accepted,0.085857529074579,-0.26397475970307,0.699408398589908,3,6,76,118.97,111.07,7.182,0.624,558.946,8.45671143347173,0.158803322335771,-27.4334690410463,12.8901490940738,0.937542964995037,2447.35415587449
915,91.3982084122732,0,inconsistentClasses,0.0897677246110156,-0.195269112159418,0.720074963364087,3,5,65,126.982,120.284,5.984,0.632,557.897,8.25748175664764,0.10827996876728,-44.2030694479397,13.6644300838111,3.98723450508418,2730.64702189306
916,91.4985559218562,0,inconsistentClasses,0.0842398695269876,-0.134524926566307,0.657574488166818,3,5,74,128.08,120.837,6.565,0.603,554.147,7.87789004595114,1.01188414627015,-42.1799317977188,11.8576280821735,-8.1054815359385,2510.27823931331
917,91.5701169045131,0,inconsistentClasses,0.060283517055928,-0.0846181017393118,0.606171213719331,3,7,103,120.372,112.212,7.366,0.716,552.201,8.51323808367505,-0.0985310364267364,-26.1938287820982,10.9212791662553,-80.9387591868712,3152.15066661827
918,91.6989272132088,0,inconsistentClasses,0.0938243207701474,0.014105208434784,0.58797521979013,3,5,85,116.28,109.05,6.513,0.641,556.827,9.28534920185279,-0.132920815677507,16.136937694625,12.5328890234767,-85.3894815691632,3399.58430784353
919,91.8000007647415,0,inconsistentClasses,0.100265995782037,0.0855682790222928,0.605644397845858,3,5,77,114.631,107.626,6.297,0.595,553.06,8.61310243815143,0.701508612430522,-40.0679003833172,9.49199685580033,-67.6385450656748,2999.63732360818
920,91.899587512697,1,accepted,0.0383966125917537,0.117954535806541,0.714419345287209,3,6,66,119.877,111.787,7.198,0.752,563.011,9.21368998557988,-0.405288301773935,-56.163116769631,14.3317731710823,-73.0591414610811,4302.95923197984
921,92.0011159430263,0,inconsistentClasses,0.0505520910766326,0.183221645263595,0.501690600981375,3,5,69,118.684,111.849,6.121,0.628,553.85,9.67831880273584,0.392898557694526,-3.27537477949696,11.4822896153545,2.75880974499657,3496.48286818261
922,92.0986820305863,0,inconsistentClasses,0.0725120028034458,0.255997843922675,0.552122277923456,3,7,82,127.277,119.24,7.322,0.635,553.668,9.43226844865628,-0.169173613186773,7.49282155500359,12.4792864570415,8.54695730085411,3905.66078831231
923,92.1993445645583,0,inconsistentClasses,0.0861739769861415,0.321921595750924,0.649447216206881,3,5,60,118.082,110.802,6.599,0.603,557.12,9.0053487980005,-0.232754429990396,-31.6374075138132,14.8747268498228,-70.1499296666166,5263.22907157148
924,92.2987505158407,1,accepted,0.0428925608450703,0.146188729271233,0.575340732930906,3,5,75,114.758,107.648,6.415,0.598,563.015,9.57169167219667,0.102663966103395,15.7667613737732,13.0604862979735,-20.6038060403912,5878.17976295771
925,92.399271752839,1,accepted,0.0839141464622708,0.202782749533336,0.613009143057375,3,7,59,115.205,106.809,7.663,0.637,554.07,9.25552157313894,0.168596247871873,-24.3367035490834,14.5412569392972,18.2684283113808,6581.77002038536
926,92.4994121147672,0,inconsistentClasses,0.0761620699276582,0.294729545249416,0.517773928039795,3,6,63,114.016,106.891,6.439,0.605,554.521,9.16185759536315,0.141124076578409,1.72880501886905,11.8746777459155,46.4993149893081,7114.53777213249
927,92.5746202009976,1,accepted,0.159133675402599,0.314062411786604,0.650282379271962,3,6,64,108.226,99.9,7.58,0.651,562.746,8.56874395537817,-0.0267582555262819,-6.85999693624028,15.2252518020855,-12.5412686951634,6822.48251965962
928,92.6987277101508,0,inconsistentClasses,0.211947926743057,0.413172403908152,0.5527346638559,3,6,46,118.274,110.969,6.631,0.589,562.022,9.58714327564106,0.244314710019307,21.2991600720677,13.6836559154528,-42.0295083953342,6927.52924959698
929,92.79865906655,1,accepted,0.0339660680498045,0.16368087841271,0.636203793455552,3,5,56,110.451,102.809,6.929,0.616,561.248,9.64453977145283,-0.336256810255725,19.7444598070258,16.0808592983335,51.2770814764873,7733.8281901001
930,92.8986023297068,1,accepted,0.053865219515162,0.229960855651113,0.600047942946988,3,5,52,108.661,100.918,7.065,0.574,554.195,9.14353513289872,0.0696672986316998,-4.88142128697392,15.4130295404714,-1.31265602926324,7616.1872666417
931,92.9989607984823,1,accepted,0.092655454865738,0.26135748892382,0.620109589932596,3,5,51,113.38,105.569,6.967,0.75,615.443,9.34450147855428,-0.36702791397502,13.6015369206701,15.6580473424478,36.0126128545953,7573.42345840058
932,93.0993307544462,1,accepted,0.0986315770652223,0.265511404372516,0.62585890752873,3,5,64,115.974,107.338,7.705,0.799,610.132,8.70564676127762,-0.0293027006856744,-0.0125866996031465,14.9019920094489,-61.6266704049966,7820.2103076
933,93.1988413479837,1,accepted,0.112424470474947,0.205565998195379,0.569396612613617,3,6,60,118.504,109.632,8.096,0.671,604.571,8.57920394450564,-0.184352528715249,-25.0297315562298,14.585974928566,49.4455555943878,7046.08601894705
934,93.2998193147223,1,accepted,0.09851972636394,0.165660831315677,0.597662127637589,3,5,53,115.956,107.756,7.343,0.748,613.035,9.52811368791979,-0.0484935448499724,-6.71186126167387,15.6527622356286,2.67743602029339,7032.66190342911
935,93.398780229629,1,accepted,0.191730878800915,0.27244227488084,0.565263534548551,3,5,50,112.043,104.174,7.05,0.723,607.487,9.80575332274441,-0.0780417281964901,-2.99707552806128,15.9052204343105,92.8283175263395,7083.94807413329
936,93.4986630823545,1,accepted,0.164954386612737,0.230287462980707,0.613107629731699,3,5,46,122.205,114.474,6.933,0.705,600.764,9.76681593847858,-0.320225852596018,-6.05274366192521,15.5408071600154,137.344996382881,6405.89804294635
937,93.5717962091345,1,accepted,0.20150960366778,0.340608193234795,0.53777096469418,3,5,50,112.782,104.863,7.098,0.727,601.331,7.0785490922457,-0.146633505939255,-33.1429837585463,13.0990205920779,55.5589568307477,6489.01330454345
938,93.6988723770699,1,accepted,0.130618749382514,0.197922930994078,0.573223180078672,3,6,40,112.557,104.49,7.231,0.74,600.88,8.20731452261254,-0.388276097743268,-30.0302347753441,13.9592477099155,35.2633615322354,7058.8109362888
939,93.7998086788611,1,accepted,0.108984840440683,0.29784736081661,0.622490975497301,3,6,48,105.818,98.151,6.982,0.591,602.619,8.14882210824584,-0.464488151951106,-16.8366805531497,13.933240041563,42.2597258504554,6989.29691924383
940,93.8989463461521,0,inconsistentClasses,0.118168560954107,0.378783312868152,0.648912115843904,3,6,45,104.025,96.214,7.068,0.665,546.458,8.15244982001334,-0.654537660857545,-20.4754540223807,13.8754590470077,102.242277490948,6060.4216448551
941,93.9989848401468,1,accepted,0.0862733034153275,0.126408048016366,0.627787367719617,3,5,45,102.742,95.401,6.646,0.605,550.777,9.08977430251438,-0.754214702648596,-33.6548356170605,14.4767620909641,66.5339177770072,6909.26767507784
942,94.098815936836,1,accepted,0.0582041280540857,0.142008581122815,0.623544011675483,3,6,56,102.732,94.862,7.138,0.638,550.55,9.59511803578352,-0.616400951819713,5.4555629483603,15.1956567979109,92.359452694817,5330.41805005577
943,94.198794891959,1,accepted,0.0158241900491872,-0.0130508115828847,0.617807906071954,3,9,54,112.251,102.811,8.677,0.656,548.662,8.52801106844547,-0.703606900360476,2.69632651312698,14.0864443132109,103.761707699492,4854.28016490386
944,94.2989073952623,1,accepted,0.01271417700118,0.0891768164065604,0.65653600064325,3,4,58,104.575,97.776,6.096,0.612,555.391,9.59668981979801,-0.622896157738055,15.2262785416011,15.0809586145825,69.5839252133625,5546.9027113392
945,94.3995096538854,1,accepted,0.0510808616489288,-0.236301249830019,0.792034748596899,3,5,59,106.767,99.26,6.817,0.596,547.773,10.0770595280415,-0.636609728873539,12.297595723725,15.6790969703756,131.494562322869,3985.8882586631
946,94.4991533581971,1,accepted,0.0515844925272832,-0.34956093089034,0.625267485193963,3,4,52,105.623,98.602,6.161,0.765,551.492,9.93017017083526,-0.628785088643577,23.2385276472293,15.6211588343883,137.276409300632,3870.89833075855
947,94.5901803558627,1,accepted,0.309804824988079,-0.319084855889513,0.718340164605661,3,5,57,107.805,100.447,6.693,0.57,552.782,9.85055262099561,-0.575313715791266,21.3707902978816,15.8769770440183,128.385179213924,3770.02305445047
948,94.6988136870145,1,accepted,0.0859614466528033,-0.215659258254635,0.781117189304985,3,4,52,100.066,93.337,5.972,0.665,552.158,9.85856343178733,-0.552285984295331,22.2363121001027,15.7921103426189,118.221558751783,3651.03549621212
949,94.7992892370282,1,accepted,0.0957289753123524,-0.196293148063573,0.684340621337748,3,5,65,109.097,101.551,6.806,0.65,554.564,9.22530467192671,-0.644533780412112,13.377382867671,15.3271804225119,122.510273030333,3421.62789049076
950,94.8990876596986,1,accepted,0.127383996684781,0.189026516842933,0.679850572812633,3,5,54,103.697,97.29,5.748,0.568,560.832,8.48207846664182,-0.404085285309838,16.2441655462819,15.0315732656067,120.261633554438,3077.98973635356
951,94.9992241993119,1,accepted,0.0420544925636103,-0.141917286590086,0.625195270628531,3,5,72,106.078,98.938,6.454,0.592,551.243,9.66961135552628,-0.567844860300707,-44.2921919654263,14.9286624133897,164.881866678458,2747.17067308879
952,95.0990230518269,1,accepted,0.0690550775120337,0.256540726411977,0.708986587234143,3,5,77,107.302,100.247,6.308,0.652,550.234,9.636916721155,-0.533004801938477,-6.5796944775908,14.7539415530671,85.3099308418424,2864.85768440602
953,95.198679193215,0,inconsistentClasses,0.079669178077076,0.355519545169422,0.658716188480457,3,5,59,104.791,98.118,5.931,0.665,560.887,9.53146920285337,-0.544437616737924,4.3936158675445,14.9752157009947,111.388704934269,2396.39439905229
954,95.2953307296902,1,accepted,0.0475756174596804,0.13158969475016,0.635825547213022,3,4,78,108.008,101.013,6.294,0.609,545.766,9.65946036774766,-0.310745229477569,54.9231319134651,13.3501566648927,40.7710041852948,2517.7768792271
955,95.398625956606,1,accepted,0.116826689725836,0.0469683930559299,0.659037838304382,3,6,73,105.186,97.714,6.861,0.515,548.64,8.7503125342681,-0.15910493931354,29.1018225547574,12.4636722667062,118.954369307962,2285.18114463838
956,95.4986094038881,1,accepted,0.13382095925371,0.473691978522749,0.45676481104343,3,6,52,105.742,98.675,6.366,0.604,557.927,5.02189311154108,-0.454168740732138,8.06388873942628,9.07958674058079,89.5827047931823,1015.58715920825
957,95.5779839334795,1,accepted,0.372500968830733,1.72957465880393,0.516748272559488,3,8,57,108.85,100.378,7.832,0.546,552.709,5.09412772281653,-0.461262717106029,6.80798727327937,9.06407970513551,94.2878301702035,1085.9200665059
958,95.6985481258693,1,accepted,0.367245486670016,-1.46723653492511,0.369582625786439,3,8,43,111,100.911,9.385,0.606,565.57,8.0293089014083,-0.403353256497827,40.4973046780035,8.40969794959842,81.6794755617097,1363.53380260431
959,95.7989940552361,1,accepted,0.722862508151455,3.37680438814731,0.434195535638909,3,12,64,108.094,97.83,9.594,0.578,563.943,6.85296371923594,-0.359512958742311,-18.2892517216615,11.6030712479506,73.5361965568083,1148.44660827185
960,95.8942909338406,1,accepted,0.115565851517794,0.7731025973714,0.408580657842088,3,8,54,109.021,99.901,8.443,0.585,552.163,4.99367198645037,-0.385131097123624,8.72482943179034,10.0860742353035,97.2233366427222,1129.92332549227
961,95.9989904515209,0,notConverged,0.124024628312179,0.873389754694354,0.463482573332877,3,40,59,120.591,98.735,21.175,0.6,548.944,9.29198407068161,-0.518439979482479,52.3303491398583,13.0199410925443,114.584331496528,1548.3717289183
962,96.0993348354197,0,inconsistentClasses,0.13090489340958,0.92252408038904,0.529227838706303,3,5,60,105.677,98.414,6.577,0.606,558.851,5.19935903388628,-0.397143577641043,12.6142295785793,10.8173851043407,81.4451251983426,753.637898488891
963,96.1993849614543,0,inconsistentClasses,0.133868320665551,1.00365677835909,0.564032696650776,3,6,70,107.654,98.476,8.414,0.69,571.083,7.90033681735734,-0.218558789934951,47.1360266578745,10.7729164216122,71.4776834654227,979.638446610303
964,96.2988330146802,1,accepted,0.130847738005846,1.03394138213011,0.357206700675963,3,8,49,109.89,100.594,8.501,0.704,548.892,8.77296687509602,-0.213601984534316,47.3894446161659,10.133727005298,51.4414117955492,707.6966309962
965,96.3995586967854,1,accepted,0.135143923581906,1.0553197570901,0.285803051668152,3,8,46,111.448,101.198,9.574,0.583,550.022,8.16111629879193,-0.430933221438632,20.7658762993837,14.3432653419095,95.9780210922864,1237.70474428175
966,96.4987649409161,0,inconsistentClasses,0.141468171792162,1.11998990082487,0.331494991321452,3,6,33,106.711,99.945,6.052,0.637,552.376,5.6392139109436,-0.865200560910032,30.9372142706962,14.5146797026538,121.749819068464,1839.07209607164
967,96.5681351070884,0,inconsistentClasses,0.0359765049910495,1.18070098590337,0.431532020954734,3,4,37,107.637,101.323,5.715,0.521,548.699,5.71472505167241,-0.781076790825529,24.5012467776705,14.4560811846864,107.626733116872,1639.67948818381
968,96.6981568566297,1,accepted,0.0807304417974754,-0.207977698660096,0.53972003751548,3,5,46,110.037,101.012,8.298,0.629,560.609,8.80533866917269,-0.0172298888065899,33.2997072779501,10.5933515133345,17.8213880321092,698.535237506654
969,96.7986038135054,1,accepted,0.140669942181648,0.3153275513846,0.55808360614665,3,5,41,108.846,101.112,7.044,0.596,548.17,10.0841381383393,-0.459435917488777,34.4698158615953,16.7193789362394,31.2690128378689,992.061070548584
970,96.8986973915081,1,accepted,0.128491873882593,-0.0272675482078992,0.653972565851282,3,6,47,109.847,102.026,7.162,0.564,548.299,8.83204228221864,-0.332669919769006,32.5587947310341,14.7579232659188,97.702493376517,2134.97545212212
971,96.9997134169418,1,accepted,0.0624928266678012,-0.0115171036730836,0.719222422229039,3,5,32,108.336,101.667,5.963,0.585,560.547,9.95198606268359,-0.421654699860245,54.1912503550541,16.458193034692,62.3106486798561,1939.71133908183
972,97.0992685561549,1,accepted,0.0307970385650743,0.152232950907084,0.759943256672188,3,4,46,109.916,102.787,6.376,0.648,545.063,9.7611302455022,-0.521948578650959,63.4566994304979,16.5329546560953,40.6339962370379,1972.59878791573
973,97.1999930885685,1,accepted,0.0386570640710736,0.275413435955292,0.797723993701516,3,5,56,106.665,99.125,6.856,0.586,547.297,9.82329471098675,-0.525601660455628,56.0430870164481,16.7960473130306,28.0581041042995,1939.89739205751
974,97.29955719189,1,accepted,0.0218785717517552,0.241859547199081,0.788035055361504,3,4,48,107.534,100.613,6.207,0.62,560.951,9.81288961884234,-0.572859966007357,55.0300653901113,16.5796570603401,18.4323145860424,2084.09653965311
975,97.3991021400716,1,accepted,0.0640408860828709,0.632391520476343,0.678009248011931,3,5,55,107.778,100.557,6.526,0.595,548.607,6.35952660126888,-0.893344771501042,41.3887718602806,15.3713121638176,68.7832139375111,1888.5276622485
976,97.4988203029476,1,accepted,0.0893092430952502,0.392184921522203,0.721885529417497,3,6,50,105.466,96.667,8.057,0.635,558.079,9.46078641689025,-0.153609488133091,-4.490579644687,14.2879813910201,59.846966586442,1782.55765671119
977,97.5598011916467,1,accepted,0.460095904734404,0.309820012131942,0.785580381866622,3,6,42,102.198,95.678,5.89,0.534,560.232,6.50031146406159,-0.728096560057214,16.5371451036368,16.3779274028867,78.6331881773881,1815.31898989527
978,97.6986620895259,1,accepted,0.0285618161435981,0.341180337911202,0.76620208097886,3,5,58,107.81,99.984,7.039,0.694,624.512,6.51254650664567,-0.688188948685199,17.0106881838251,15.8599209117107,75.7895588342905,1811.4810396336
979,97.7991200355467,1,accepted,0.0401385537766184,0.381291991803409,0.846715782398525,3,4,59,107.008,99.736,6.454,0.712,599.53,10.0787261409417,-0.540767284076289,42.5564711823696,17.4153827726199,-36.2906732290458,2853.30337694152
980,97.9005060318041,1,accepted,0.0249827038058995,0.23719725981764,0.782592611954902,3,5,69,101.12,93.419,6.859,0.742,599.44,6.24807989028167,-0.542111840011417,55.8907940828479,15.2909142932153,75.0854582953639,2448.6876424763
981,98.0006120545216,1,accepted,0.0660873913938256,0.276670802741251,0.703179901671679,3,4,63,101.252,93.939,6.487,0.729,612.799,6.23777419494922,-0.646570743419793,37.5170531432658,15.0721206172235,98.2442412021918,2301.44502148061
982,98.1006331406329,1,accepted,0.037947075445645,0.135327066010751,0.709001455123839,3,7,68,105.041,96.421,7.695,0.829,596.44,5.12000108823007,-0.319819539197527,39.1112905240695,14.3899954344017,109.660298496234,1911.87495885676
983,98.199981133093,1,accepted,0.157803751889619,-0.208153060290478,0.805512410294288,3,6,69,102.645,94.703,7.122,0.721,594.915,6.32190035833814,-0.654270372081639,59.4882653373328,15.2544314720053,80.8743370525045,2020.53099302804
984,98.3022907170475,1,accepted,0.0514199848088686,0.397048905373163,0.781725047188322,3,6,69,109.097,100.391,7.751,0.857,600.752,7.35022493971805,0.458431900213559,-27.02066138752,13.0542933349821,85.3282593586715,1530.20721257192
985,98.4025835524821,1,accepted,0.073685365764111,0.5965916854493,0.757229965562408,3,5,79,105.955,98.423,6.749,0.685,597.622,8.21274922972153,0.329428048242498,-22.925126399898,12.8337813255513,67.8160783102823,1256.59476123081
986,98.5027263915846,1,accepted,0.136319966446608,0.896569555873068,0.669515350595464,3,5,68,106.042,98.615,6.668,0.668,595.844,9.06460118102883,-0.0497217694873874,-19.4314255407157,12.8507572362084,51.3911339429352,1158.97651186585
987,98.5895985351888,1,accepted,0.192981852977314,-0.149461787014964,0.832950170010403,3,6,81,101.629,93.175,7.659,0.698,598.493,7.40110603091878,0.508260357827365,-27.5628208368861,13.2895048352444,66.1883192892788,1446.72638533606
988,98.7020972295867,1,accepted,0.10428680488634,-0.268054802067645,0.756941282852047,3,5,80,106.806,98.908,6.859,0.933,588.02,8.48616506201125,0.0233689661422383,-26.5464341679281,12.556334407122,46.3642067797686,1308.11904829084
989,98.8023594220745,1,accepted,0.0528510913993898,-0.017929473865105,0.873962157193787,3,5,80,103.047,95.006,6.825,1.122,603.579,9.37864491367887,0.00608559088585242,-16.8118399134186,13.5935569764736,36.9731299338699,1372.64742276565
990,98.9019282327337,1,accepted,0.054872123099357,0.208523511167604,0.7495539746467,3,5,79,99.837,91.815,7.072,0.848,601.206,9.78968992111639,-0.03904737531171,-18.7126088675462,13.9536356270592,31.6607773542437,1515.09669944493
991,99.0023152932853,1,accepted,0.0290497146519188,0.250336583011604,0.863364924809148,3,4,94,98.592,90.982,6.639,0.872,603.518,9.80938873812061,0.074496695447843,-19.8571062873459,13.5461746948441,21.9187658454878,1545.66940815121
992,99.1025985225785,0,inconsistentClasses,0.00780368679960281,0.29994341140489,0.8516373404711,3,4,91,101.091,93.64,6.457,0.916,603.12,8.56895826859186,0.0478818608342128,-19.4482150474765,13.5549917874418,70.0332192313816,3562.87942493732
993,99.201673664055,0,inconsistentClasses,0.0244231782023173,0.365272214668741,0.721320329459012,3,5,88,105.685,97.981,6.796,0.829,596.506,9.68505798045572,-0.0655687925896034,-17.4698676581959,14.009385984629,35.7264100841704,3316.86308499946
994,99.3026431330477,0,inconsistentClasses,0.0418922514169201,0.425360534623756,0.851710981723066,3,5,93,104.182,96.537,6.774,0.798,596.637,7.58340931987296,0.301826105673843,-22.7176988618492,13.2200414940682,36.7129823632966,2490.51160748194
995,99.4020867526206,1,accepted,0.0437064537645268,0.396872473422487,0.889197141600316,3,5,89,107.539,99.889,6.685,0.87,604.958,9.77271095632666,-0.0494799855287914,-21.561133075434,14.0661607262332,36.9213614391681,2920.11582828499
996,99.5018534395265,0,inconsistentClasses,0.0412533004296086,0.430122055741843,0.882011290050167,3,4,78,97.169,89.877,6.312,0.902,603.349,9.6433724780936,-0.147058442195154,-13.0215441703241,13.9651250620761,55.8475070721863,3609.26611133069
997,99.5825726898984,1,accepted,0.162586059940924,0.67061911699574,0.848374879625611,3,5,89,100.036,92.288,6.993,0.661,590.48,9.59742319353044,-0.0245023558471823,-18.2159002737917,14.0424507048142,29.9166792900168,3553.82427800973
998,99.7021521708355,1,accepted,0.105465814786439,0.404938821797822,0.872358993237989,3,5,91,102.16,94.671,6.749,0.647,557.994,9.60138298863686,-0.460418158200417,-6.09654296830215,14.5671253704476,119.908437018386,4213.20304625862
999,99.8031488052164,0,inconsistentClasses,0.0883740393798817,0.430311242465936,0.872714101804731,3,4,89,100.416,93.311,6.425,0.596,548.018,9.67506074716843,-0.374866657330197,-18.9532156987286,14.244789365602,87.2459243534724,3191.99451764618
1000,99.9025676242488,1,accepted,0.125795472334761,0.426263753790298,0.894396876011568,3,4,87,106.373,98.901,6.767,0.603,566.092,9.34181131514077,-0.351698910071419,-30.941721843231,14.6667284597101,67.8350006066358,3850.81838756777
1001,100.002575186943,1,accepted,0.0761433372167075,0.30675789791231,0.824840412256636,3,4,82,102.99,95.662,6.48,0.745,587.17,9.6791020130919,-0.301809270455453,-48.5272811449837,14.8132972765772,40.5396757960222,3555.92460149418
1002,100.1018712418,1,accepted,0.0942382367450298,0.292494950355648,0.817802711984524,3,4,83,101.821,94.013,6.572,1.13,586.582,9.47659232537286,-0.478382518095986,-24.1362857834031,14.4306881982314,81.5759456965479,4130.08922813735
1003,100.202197809625,0,inconsistentClasses,0.0991330203990846,0.368851104097702,0.861226875796448,3,4,83,99.984,92.941,6.206,0.756,566.105,9.31919026217268,-0.438765199957453,-35.6581686269716,14.3027653994904,46.7141290072139,3883.35934665111
1004,100.301838424155,1,accepted,0.101832607059375,0.428315633034276,0.867050576275622,3,4,93,107.414,97.818,8.771,0.673,555.882,9.51760030628133,-0.52589434917592,-22.8681203674245,15.0886652625656,66.0034474636129,4442.500898052
1005,100.402541379257,1,accepted,0.120021997144757,0.340718090657233,0.808334196302473,3,6,89,101.37,93.028,7.169,1.081,563.25,8.57680268968026,0.213498908045588,-5.41815498690849,13.797576819152,90.0461996250819,4682.37294158971
1006,100.501414312173,1,accepted,0.079457219426959,0.547995494150665,0.825727275718696,3,4,82,101.897,95.043,6.158,0.599,563.877,8.90212948716781,0.544057324945992,-23.3930333279182,13.2799919234081,31.7100697576997,3779.46033009948
1007,100.581775359816,1,accepted,0.244028071952358,0.411596521535744,0.816562679941307,3,8,92,106.728,97.908,8.186,0.534,543.697,8.8385966289451,0.649250679985368,-30.2100761795279,13.1236668754565,49.3069109937359,3967.30661247255
1008,100.701705506288,1,accepted,0.129045343034113,0.238075368761031,0.840694890757671,3,6,85,102.244,94.513,7.048,0.593,550.034,9.1937779065495,-0.411000691085452,5.4993478697348,14.7657727848766,98.4899152908326,4579.23832693095
1009,100.802051253054,1,accepted,0.101648015015466,0.333616011345262,0.726141900018616,3,6,79,100.224,92.187,7.351,0.593,557.049,8.84712118792854,-0.420058256038914,24.3902265017567,14.027394091992,86.9873674248086,4758.52790886311
1010,100.901819320073,0,inconsistentClasses,0.115709106582975,0.386336960206883,0.78738908678831,3,7,89,106.417,97.908,7.846,0.587,546.912,8.71612933127873,-0.406460629752381,20.977845962301,14.2823568809057,79.1277660002085,4543.54057968681
1011,101.002447050044,1,accepted,0.0728058149855902,0.310695205480967,0.779664074026809,3,6,89,107.693,99.451,7.315,0.839,557.548,8.8846720899923,-0.545445058475292,27.0251343781457,13.6353326884689,72.5513038235945,4539.37115020794
1012,101.10220763057,1,accepted,0.133576187861037,0.365170096193776,0.814266300228133,3,5,90,101.002,93.42,6.876,0.614,555.181,8.63314681384711,-0.327123878300816,19.7805564494518,14.303211921255,104.169025833743,4747.24653128343
1013,101.202560505099,1,accepted,0.132465776977082,0.529794177378883,0.783940961467118,3,4,86,102.771,95.841,6.224,0.61,558.398,7.96143967364833,-0.268215572316785,-0.434459950792652,13.2466430591343,87.6139789653701,4284.01231376094
1014,101.302086062962,1,accepted,0.0548884210953953,0.371632087264347,0.830119028391192,3,5,84,104.686,96.971,7.069,0.556,549.29,8.24402392537957,-0.665653954404832,23.8795416021174,15.622533167949,173.780049701138,4126.50223306343
1015,101.40234155931,1,accepted,0.0620940269804411,0.112171572221419,0.818329511193564,3,5,90,105.919,98.362,6.861,0.6,558.207,9.00278542150027,-0.543211351884754,43.064243425132,14.6438710794795,105.428966856541,4529.69820731895
1016,101.502200812982,1,accepted,0.0520302923404922,0.2232498794639,0.843589698524737,3,4,80,100.116,93.008,6.421,0.582,548.933,9.19501500452641,-0.68558609888147,56.4818181411123,15.2858532814371,149.856333537911,4000.41901981197
1017,101.57660861106,1,accepted,0.165874653909328,0.169728711318175,0.775148091552548,3,6,84,104.446,96.454,7.241,0.659,549.703,8.84547143683815,-0.820001787508139,52.1818192233563,14.4880547195184,119.743138066196,3846.31724344244
1018,101.701420444081,0,inconsistentClasses,0.22790493174314,0.266779444838871,0.791218703056109,3,5,71,99.063,92.592,5.779,0.613,548.892,8.72617996897339,-0.707172307778203,52.3187073840888,14.6555851629547,108.033438316814,3957.89643528216
1019,101.802937221223,0,inconsistentClasses,0.250822426308263,0.337731377472813,0.8256792429964,3,5,70,99.763,92.591,6.587,0.513,552.139,9.26861202831177,-0.847663535694829,54.5274864938763,15.3222859904346,125.480956182141,3338.35260179059
1020,101.902951480385,0,inconsistentClasses,0.255042346268546,0.398941963361574,0.754558628013452,3,7,76,104.03,95.689,7.617,0.649,556.409,9.68287977822763,-0.747388895298258,37.6320834634838,15.2966933130752,19.3201905758448,4509.30782685293
1021,102.002002969341,1,accepted,0.0640066200089845,-0.118871078030865,0.791737315425098,3,7,74,100.096,92.084,7.345,0.581,553.327,8.8183669301541,-1.14896746971483,56.2027875927277,13.9017164738333,136.688557190276,2805.83382093623
1022,102.10193150103,1,accepted,0.0568566649046915,0.135556049965653,0.779894886041592,3,6,70,92.578,85.818,6.093,0.573,546.504,8.84365541170744,-0.994934610619935,46.7112007790984,13.6992805214846,57.9827405402482,4164.89093056014
1023,102.202044674314,1,accepted,0.0583769702371009,0.181661928343615,0.826876890943205,3,5,70,98.861,92.315,5.813,0.64,547.347,8.91705376357894,-1.13065394747905,30.260732090563,14.2559859399505,55.9239534532708,4207.3232497087
1024,102.301695534413,1,accepted,0.0351047771516566,0.041017951590975,0.739865697901924,3,5,112,101.675,93.633,7.389,0.562,550.975,8.48915706089969,-1.0626248934331,34.0278906260391,10.9477087955725,49.8984085437385,3646.13430739646
1025,102.402326684762,1,accepted,0.064002069718725,0.07035868418589,0.850787901357568,3,5,110,103.695,95.706,7.292,0.608,546.751,8.38946580080429,-1.11683736754542,41.0392024297646,11.031479319544,53.2068366322915,3709.78193924318
1026,102.501855916205,1,accepted,0.0671862115741419,-0.550164513052895,0.721857672284821,3,7,110,102.808,93.237,8.886,0.596,554.288,8.51708575520394,-1.31380490989193,55.8556073994777,11.1082548713234,92.776513611929,1775.033540954
1027,102.561436947574,1,accepted,0.141007729341734,0.429346356210806,0.701127298415325,3,7,114,101.642,91.843,9.097,0.611,562.165,9.25157541742211,-0.587552678398858,71.026010078667,10.821019764008,66.5334518452709,1895.19892645816
