pillarIndices,stage,ownPoints,ownSpan,maximumCylinderPoints,maximumQualifiedPoints,maximumRunPoints,maximumRunOwnPoints,longestRunHeight,longestRunRobustHeight,longestRunOwnHeight,longestRunPoints,longestRunOwnPoints,longestRunRadialRms,maximumPeakContrast,minimumSeedTiltDegrees,minimumRadialRms,frame,baseline,fine,previous,subsetFound,subsetAccepted,defaultCore,range,wholeTilt,wholeRadialStd,coreFraction,coreHeight,coreIsolation,coreCount,failCount,failHeight,failHeightStd,failTilt,failRadial,failCoreFraction,failCoreHeight,failIsolation,failCoreCount,defaultFootprintDrop,subsetFootprintDrop,nearestAcceptedCellMeters,fineOriginalOwnCount,fineOffGroundOwnCount,fineGroundRemovedCount,fineOutsideFilterCount,fineOriginalOwnHeight,fineOffGroundOwnHeight,fineAxisNearestAccepted,fineAxisOverlapHeight,densityCoreEvaluated,failEligibility,failLine
5887,10,36,5.57201015949249,46,43,43,20,4.47093784809113,4.19764948785305,2.66186106204987,43,20,0.0990320146999406,1.6,0.805481182327119,0.0697167597221435,51,0,1,0,1,1,0,22.4252573047841,3.21831665280125,0.205344124147591,0.472222222222222,4.10100278258324,0.202020202020202,20,0,0,0,0,0,0,0,1,0,0,0,0,18,18,0,0,2.66186106204987,2.66186106204987,0.0282667587567115,3.63995444774628,1,0,0
5966,10,32,2.23133957386017,29,29,29,28,2.23133957386017,2.05657149553299,2.23133957386017,29,28,0.0726680837517824,1.76923076923077,1.49622431741699,0.0412607710404905,51,1,1,1,1,1,1,11.1208556991833,1.50941827779499,0.0887262466052692,0.875,2.23133957386017,0.659090909090909,29,0,0,0,0,0,0,0,0,0,0,0,0,18,18,0,0,1.42707061767578,1.42707061767578,0.00200690134167731,1.42707061767578,1,0,0
7426,10,19,3.41311168670654,15,15,13,11,2.09281015396118,2.09074456691742,2.0838817358017,13,11,0.0973403676498337,1.85714285714286,0.88300631894882,0.0904509998153985,51,1,0,1,1,1,1,20.9773974907797,1.09332989478154,0.119461785748259,0.736842105263158,3.22370398044586,0.652173913043478,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NaN,NaN,1,0,0
7835,10,45,4.7239203453064,53,50,50,27,4.64751428365707,3.90248847007751,4.64634132385254,50,27,0.0942215692619633,1.5,0.29513746920794,0.0629574160469376,51,1,1,0,1,1,0,19.3238922505358,3.80823912673371,0.161120051755989,0.777777777777778,4.64634132385254,0.291338582677165,37,0,0,0,0,0,0,0,1,0,0,0,0,20,20,0,0,1.9115401506424,1.9115401506424,0.0299326943539784,1.90766799449921,1,0,0
7836,10,67,4.65221613645554,57,54,54,45,4.39642018079758,3.84959506988525,4.39642018079758,54,42,0.0924873863723587,1.53846153846154,0.864946157463866,0.0651675690799142,51,1,1,0,1,1,0,19.1552297580887,4.1377915898574,0.164118683611805,0.567164179104478,3.50157588720322,0.343511450381679,45,0,0,0,0,0,0,0,1,0,0,0,0,30,30,0,0,2.08487272262573,2.08487272262573,0.0299326943539784,1.90766799449921,1,0,0
9245,10,15,1.64484620094299,15,15,15,14,1.60628175735474,1.5496414899826,1.38235282897949,15,14,0.0953102435310603,1.66666666666667,2.00250136738137,0.0850185589148843,51,1,0,0,1,1,0,25.6152561706787,4.22213831417633,0.125885854243249,0.6,1.38235282897949,0.310344827586207,9,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,NaN,NaN,1,0,0
2646,10,57,3.66850900650024,54,54,54,54,3.66850900650024,3.36083602905273,3.66850900650024,53,53,0.0675664464948907,2.11764705882353,0.402941209190288,0.0388676513647447,61,1,1,1,1,1,1,14.4373028694352,1.22642113251264,0.0786486259056124,0.964912280701754,3.66850900650024,0.932203389830508,55,0,0,0,0,0,0,0,0,0,0,0,0,52,52,0,0,3.54737484455109,3.54737484455109,0.0344509245213165,2.62531089782715,1,0,0
2768,9,42,3.14977157115936,28,28,28,18,1.56216430664062,1.55759552121162,1.56216430664062,25,18,0.0926112880792078,1.22727272727273,0.841115922250091,0.0853244292968721,61,1,0,0,0,0,0,17.0279297088998,3.95076520778079,0.183633720629471,0.404761904761905,1.54975187778473,0.257575757575758,17,0,0,0,0,0,0,0,1,0,0,0,13.2136293273271,0,0,0,0,0,0,NaN,NaN,1,0,0
2769,7,14,1.40265011787415,25,19,19,11,1.25192737579346,1.23688477277756,1.25192737579346,12,10,0.0619816775668499,0,0.660719491158014,Inf,61,1,0,0,0,0,0,17.1823781904799,2.11670913511538,0.0677438084695129,0,0,0,0,0,1,0,0,0,1,1,1,1,0,0,13.8130373198656,0,0,0,0,0,0,NaN,NaN,0,0,0
4844,10,142,2.38075625896454,138,138,138,137,2.20932674407959,2.026593708992,2.19850325584412,138,137,0.0557422287600011,1.89041095890411,1.16373741351746,0.0310367186941667,61,1,1,1,1,1,1,3.77701172953049,1.4876668238312,0.0742357061205528,0.957746478873239,2.19850325584412,0.900662251655629,136,0,0,0,0,0,0,0,0,0,0,0,0,118,118,0,0,2.19850325584412,2.19850325584412,0.00211284689972004,2.19850325584412,1,0,0
5666,10,29,2.59959864616394,28,28,28,28,2.59959864616394,2.46487910747528,2.59959864616394,24,23,0.0463116822557631,1.92307692307692,0.551844591427598,0.0278356645827539,61,1,1,1,1,1,1,10.1989872099331,1.59562104120012,0.0789479688709281,0.96551724137931,2.53800356388092,0.903225806451613,28,0,0,0,0,0,0,0,0,0,0,0,0,25,25,0,0,1.92847973108292,1.92847973108292,0.0426589652854818,1.92847973108292,1,0,0
7126,10,24,3.4077273607254,23,23,23,22,3.4077273607254,3.40030665397644,3.4077273607254,22,21,0.0869145791434607,2,0.0763924263548852,0.0585808015555944,61,1,1,1,1,1,1,19.7526584453393,0.633853104816054,0.0929841960813599,0.875,3.40481901168823,0.884615384615385,23,0,0,0,0,0,0,0,0,0,0,0,0,10,10,0,0,1.43529009819031,1.43529009819031,0.0439526081134897,1.43529009819031,1,0,0
7535,10,49,4.77501690387726,68,48,45,30,3.94589078426361,3.55627475976944,3.94589078426361,36,30,0.0723672654301715,1.63636363636364,0.0474947791103064,0.0644391547403958,61,1,1,0,1,1,0,17.7015733179965,2.24852686436336,0.124017813001626,0.775510204081633,4.74726414680481,0.317073170731707,52,0,0,0,0,0,0,0,1,0,0,0,0,22,22,0,0,2.56846159696579,2.56846159696579,0.0201060576820043,1.7724244594574,1,0,0
7536,10,82,4.84836339950562,75,68,68,51,4.68993639945984,4.18787066936493,4.68993639945984,68,50,0.09601827457887,1.54838709677419,0.22889310890784,0.0836313461106637,61,1,1,1,1,1,1,17.5746530360889,1.86471145753215,0.168316049831901,0.609756097560976,4.33607578277588,0.373493975903614,62,0,0,0,0,0,0,0,0,0,0,0,0,41,41,0,0,2.5648455619812,2.5648455619812,0.0201060576820043,1.7724244594574,1,0,0
8845,4,17,2.1344975233078,14,9,0,0,0,0,0,0,0,0,0,3.27287719229415,Inf,61,1,0,0,0,0,0,23.5842781760624,5.09652298029992,0.143711376272754,0.529411764705882,2.1344975233078,0.326086956521739,15,0,0,0,0,0,0,0,1,0,0,0,0.848528137423857,0,0,0,0,0,0,NaN,NaN,1,0,0
8945,9,21,2.58362758159637,17,15,15,13,2.58362758159637,2.47223457694054,2.58362758159637,15,13,0.0801255443343205,1.13333333333333,1.20980821208934,0.0801255443343205,61,1,0,0,0,0,0,23.8310436158074,2.7493251096873,0.1684156166365,0.476190476190476,2.36647200584412,0.333333333333333,15,0,0,0,0,0,0,0,1,0,0,0,1.34164078649987,0,0,0,0,0,0,NaN,NaN,1,0,0
1694,3,17,2.38678157329559,10,0,0,0,0,0,0,0,0,0,0,2.4573228679753,Inf,71,1,0,0,0,0,0,32.8840800494366,3.55457997033986,0.173719482494033,0.529411764705882,2.38678157329559,0.285714285714286,10,0,0,0,0,0,0,0,1,1,0,0,17.0657551839935,0,0,0,0,0,0,NaN,NaN,1,0,0
1794,4,16,4.23358225822449,12,4,0,0,0,0,0,0,0,0,0,0.919450704501265,Inf,71,1,0,1,0,0,1,32.7806669552848,1.79407709970923,0.131984772441713,0.6875,4.21212530136108,0.363636363636364,12,0,0,0,0,0,0,0,0,0,0,0,16.4754362612952,0,0,0,0,0,0,NaN,NaN,1,0,0
2247,10,39,3.61963772773743,43,43,43,38,3.61963772773743,3.35636736750603,3.61963772773743,43,38,0.0671547057845246,1.8695652173913,0.503282193339758,0.0281088752086294,71,1,1,1,1,1,1,16.6008541027364,0.87947685625799,0.0611816925251573,1,3.61963772773743,0.931818181818182,41,0,0,0,0,0,0,0,0,0,0,0,0,30,30,0,0,2.85915517807007,2.85915517807007,0.0143109381716976,2.85915517807007,1,0,0
2469,9,40,1.70377862453461,24,18,18,16,1.70377862453461,1.70147607326508,1.70377862453461,16,16,0.0898838029476638,1.28571428571429,2.30396531688886,0.0748966984858089,71,1,0,1,0,0,1,18.7606816859106,5.50251398526566,0.153394591760793,0.55,1.70377862453461,0.4,22,0,0,0,0,0,0,0,0,0,0,0,13.2544332206247,0,0,0,0,0,0,NaN,NaN,1,0,0
5286,10,73,6.87273222208023,55,55,55,51,5.95317786931992,5.54205904901028,5.73668247461319,55,51,0.0895407449643627,1.77777777777778,1.36941221351755,0.0438692900017322,71,0,1,0,1,1,0,21.4761487374331,3.84080314918011,0.171179731589437,0.36986301369863,4.71884071826935,0.225,27,0,0,0,0,0,0,0,1,0,0,0,0,29,29,0,0,4.30622060596943,4.30622060596943,0.0178480656441757,3.71696388721466,1,0,0
5366,10,26,2.34148901700974,33,33,33,25,2.59195721149445,2.12792227268219,2.34148901700974,32,24,0.0449388829289671,1.88235294117647,1.37200927726582,0.0315429819048828,71,1,1,1,1,1,1,9.46321389747191,3.69296358862044,0.056169031845436,0.923076923076923,2.34148901700974,0.864864864864865,32,0,0,0,0,0,0,0,0,0,0,0,0,19,19,0,0,1.64076471328735,1.64076471328735,0.00826880837576157,1.54948270320892,1,0,0
6471,10,61,3.64828979969025,46,30,30,24,2.52942600846291,2.2470894753933,2.52942600846291,30,24,0.0852726753539279,1.33333333333333,0.0431748517642565,0.0852726753539279,71,1,0,1,1,1,1,15.4117167462784,0.580614819100618,0.128451992193979,0.737704918032787,3.64828979969025,0.441176470588235,45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NaN,NaN,1,0,0
6571,4,18,2.02098333835602,24,11,0,0,0,0,0,0,0,0,0,3.91720607499761,Inf,71,1,0,0,0,0,0,15.4991539396465,9.73338965040355,0.174612604951485,0.611111111111111,0.994949281215668,0.148936170212766,14,0,0,0,0,0,0,1,1,0,0,0,0.6,0,0,0,0,0,0,NaN,NaN,1,0,0
6725,10,29,3.35417723655701,25,25,25,23,3.195955991745,3.05953893065453,3.18845498561859,25,23,0.09206613858404,1.90909090909091,0.313056126289967,0.0506116142156078,71,1,1,1,1,1,1,18.4984506062931,0.518167284521182,0.110294282187613,0.793103448275862,3.3487286567688,0.727272727272727,24,0,0,0,0,0,0,0,0,0,0,0,0,16,16,0,0,2.17028725147247,2.17028725147247,0.0462350696257294,1.35021829605103,1,0,0
7035,10,47,4.64150512218475,82,64,64,26,4.06021475791931,3.87548462152481,3.31991726160049,42,16,0.0610072847039936,1.36734693877551,1.23523433731524,0.0610072847039936,71,0,1,1,1,1,1,15.5951750427772,2.72837623234425,0.248375602188449,0.574468085106383,4.18001937866211,0.362694300518135,70,0,0,0,0,0,0,0,0,0,0,0,0,19,19,0,0,1.860082924366,1.860082924366,0.0492499751685283,0.151597499847412,1,0,0
7135,10,84,4.48540556430817,79,66,66,39,4.47937345504761,4.22937617301941,4.20920395851135,64,31,0.0888987421464614,1.875,0.272994210466679,0.0496177918062569,71,0,1,1,1,1,1,15.8067394375267,1.5680989812509,0.152333343742826,0.773809523809524,4.48540556430817,0.444444444444444,80,0,0,0,0,0,0,0,0,0,0,0,0,37,37,0,0,2.15218186378479,2.15218186378479,0.0492499751685283,0.151597499847412,1,0,0
7650,10,29,3.18584489822388,60,55,55,19,2.99939489364624,2.59379610419273,2.59556090831757,55,19,0.0951235535176157,1.57142857142857,0.617726019470927,0.0455359308477271,71,0,1,0,1,1,0,15.8727172420488,4.4022015382136,0.15050730725568,0.758620689655172,2.72871387004852,0.315789473684211,36,0,0,0,0,0,0,0,1,0,0,0,0,15,15,0,0,1.87324059009552,1.87324059009552,0.0141713918587336,2.0020614862442,1,0,0
7651,10,47,4.40563869476318,62,57,57,34,2.99939489364624,2.56185874938965,2.58183372020721,54,31,0.0912492537691625,1.80645161290323,1.98813044781298,0.0584159744268583,71,0,1,0,1,1,0,15.8578639827381,5.11761660326506,0.157026350659744,0.680851063829787,3.15667200088501,0.34375,44,0,0,0,0,0,0,0,1,0,0,0,0,30,30,0,0,2.15021646022797,2.15021646022797,0.0141713918587336,2.0020614862442,1,0,0
7835,7,23,4.18974435329437,16,16,16,16,1.25521504878998,1.20975035429001,1.25521504878998,15,15,0.0803819466645337,0,0.690175584617764,Inf,71,1,0,0,0,0,0,19.6366374828226,2.91817556499456,0.113532999358375,0.695652173913043,1.2579106092453,0.571428571428571,16,0,0,0,0,0,0,1,0,0,0,0,4.2,0,0,0,0,0,0,NaN,NaN,1,0,0
8543,4,17,2.79358983039856,23,10,0,0,0,0,0,0,0,0,0,0.685394816146263,Inf,71,1,0,1,0,0,1,21.6417957471102,3.24068948176104,0.126873864998364,0.882352941176471,2.55797290802002,0.355932203389831,21,0,0,0,0,0,0,0,0,0,0,0,0.6,0,0,0,0,0,0,NaN,NaN,1,0,0
8544,10,19,2.1528502702713,25,24,24,18,2.55266714096069,2.41082031130791,2.14739048480988,17,12,0.0719791887245114,1.6,0.49912350488815,0.0607541424245963,71,1,0,0,1,1,0,21.6577800477157,1.35703353165307,0.0865733081947909,0.947368421052632,2.1528502702713,0.321428571428571,18,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,NaN,NaN,1,0,0
9351,10,13,3.11409211158752,19,18,18,13,3.11409211158752,2.91703639030457,3.11409211158752,18,13,0.0861023288093406,1.71428571428571,1.11200007130526,0.081966498687047,71,1,0,1,1,1,1,26.404213675462,1.78768801181022,0.0556550576427345,0.923076923076923,2.86820507049561,0.484848484848485,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NaN,NaN,1,0,0
9352,10,21,3.11773085594177,23,23,23,11,3.11992740631104,3.00772926211357,3.11559331417084,19,11,0.0886781200527235,1.76923076923077,1.1402938304192,0.0886781200527235,71,1,0,1,1,1,1,26.3329088245928,2.1229425214341,0.217339138541016,0.476190476190476,2.40824222564697,0.416666666666667,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NaN,NaN,1,0,0
2272,9,26,1.72533798217773,20,20,20,19,1.54000234603882,1.53422570228577,1.54000234603882,20,19,0.0951854918746252,1.25,1.00364518387677,0.0951854918746252,81,1,0,1,0,0,1,20.9957228905595,6.82914222376546,0.158965774112322,0.653846153846154,1.54000234603882,0.418604651162791,18,0,0,0,0,0,0,0,0,0,0,0,0.6,0,0,0,0,0,0,NaN,NaN,1,0,0
2273,10,17,1.54340314865112,18,12,12,9,1.5275045633316,1.50693439245224,1.33060002326965,12,9,0.0754029324211689,1.625,3.20617010086198,0.0754029324211689,81,1,0,1,1,1,1,21.1250686865036,4.18385020035942,0.104569821627546,0.764705882352941,1.54340314865112,0.35,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NaN,NaN,1,0,0
5065,10,58,2.18988126516342,49,45,45,44,2.19236928224564,1.99559094011784,2.18988126516342,45,43,0.0521795221549103,1.83333333333333,2.52631568618089,0.0372464941607519,81,1,0,1,1,1,1,8.66888046198519,3.27212669056083,0.102969807407816,0.810344827586207,2.18988126516342,0.592592592592593,48,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NaN,NaN,1,0,0
5722,10,30,3.15990710258484,28,28,28,28,3.17137122154236,2.94915819168091,3.15990710258484,24,23,0.0764953522921044,1.86666666666667,0.543941919159792,0.0481078322014077,81,1,1,1,1,1,1,17.3837141914547,1.53830970741642,0.0866335701450298,0.9,3.15990710258484,0.84375,27,0,0,0,0,0,0,0,0,0,0,0,0,27,27,0,0,2.853924036026,2.853924036026,0.0115002583795224,2.69475710391998,1,0,0
6231,10,123,4.92122030258179,93,72,72,64,3.02688455581665,2.87012403011322,3.02224326133728,72,64,0.0950541246968491,1.63636363636364,0.130405663474216,0.045726301117857,81,1,1,1,1,1,1,13.7819140939292,2.12472120777792,0.152406445561774,0.552845528455285,4.41281723976135,0.407239819004525,90,0,0,0,0,0,0,0,0,0,0,0,0,67,67,0,0,2.37144291400909,2.37144291400909,0.0709945720170168,0,1,0,0
6232,10,66,4.82707524299622,92,64,60,21,3.12714910507202,2.90716502070427,3.12209260463715,47,14,0.063464095528149,1.8,0.349413850776761,0.0582285329165622,81,1,1,0,1,1,0,13.5764860631112,3.47989193298413,0.206398752135437,0.606060606060606,4.82707524299622,0.34070796460177,77,0,0,0,0,0,0,0,1,0,0,0,0,23,23,0,0,2.3699266910553,2.3699266910553,0.0709945720170168,0,1,0,0
6269,10,130,3.63709592819214,68,32,28,28,2.67161381244659,2.49698039293289,2.67161381244659,24,24,0.0375954048915364,1.71428571428571,0.256933849775394,0.0375954048915364,81,1,1,1,1,1,1,13.3952572960678,0.567488098528307,0.179913436508263,0.423076923076923,3.52571105957031,0.393548387096774,61,0,0,0,0,0,0,0,0,0,0,0,0,80,80,0,0,3.40557980537415,3.40557980537415,0.0614918174708614,2.67161381244659,1,0,0
8744,6,13,5.98751163482666,29,28,28,5,0,0,0,0,0,0,0,0.788186594574743,Inf,81,1,0,1,0,0,1,23.0970743064927,1.61679005944939,0.194828351110607,0.615384615384615,5.98688697814941,0.42,21,0,0,0,0,0,0,0,0,0,0,0,0.6,0,0,0,0,0,0,NaN,NaN,1,0,0
8844,10,25,2.937091588974,30,29,29,23,2.93759751319885,2.93230041265488,2.74432289600372,29,23,0.0953277414748076,1.7,0.701535212591,0.0339496810018336,81,1,0,1,1,1,1,23.2424441355991,1.84557740147588,0.090964019788074,0.92,2.937091588974,0.617021276595745,29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NaN,NaN,1,0,0
2948,4,18,1.07177972793579,13,6,0,0,0,0,0,0,0,0,0,5.35972417929418,Inf,91,1,0,0,0,0,0,12.404598891651,15.777147468104,0.186005622628985,0,0,0,0,0,1,0,0,0,1,1,1,1,0,0,0.6,0,0,0,0,0,0,NaN,NaN,0,0,0
2949,10,48,3.11598575115204,31,26,26,26,2.90766823291779,2.76718313694,2.90766823291779,22,22,0.0581240975561686,1.875,0.458715126250574,0.0491457296058543,91,1,0,1,1,1,1,12.2446480177909,2.45520334277852,0.159256571483258,0.604166666666667,2.90766823291779,0.371794871794872,29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NaN,NaN,1,0,0
4122,10,17,3.39104211330414,28,28,28,16,3.38777339458466,3.27266591787338,3.38777339458466,27,15,0.0855126576019406,1.92857142857143,0.166829474100648,0.0382306831642842,91,1,1,1,1,1,1,17.9071551669034,0.922316657231166,0.0671717002967354,0.941176470588235,3.26817750930786,0.766666666666667,23,0,0,0,0,0,0,0,0,0,0,0,0,9,9,0,0,1.1639050245285,1.1639050245285,0.018515775110048,1.1639050245285,1,0,0
4664,10,60,2.1501487493515,81,74,74,52,2.1501487493515,1.89638240337372,2.1501487493515,74,52,0.0964313451333678,1.76,4.31735457415103,0.0316614405955598,91,1,1,1,1,1,1,8.34104154342706,8.98520595321772,0.0985825058926561,0.7,1.6082107424736,0.410071942446043,57,0,0,0,0,0,0,0,0,0,0,0,0,16,16,0,0,1.54290342330933,1.54290342330933,0.0141564535891484,1.54290342330933,1,0,0
4764,10,76,2.07552415132523,80,67,67,45,2.1501487493515,2.0026712179184,2.07552415132523,67,37,0.0548446209692022,1.75,2.70458658578619,0.0327120689969836,91,1,1,1,1,1,1,8.47096879439066,5.00480047248176,0.109267948259068,0.75,2.07552415132523,0.553956834532374,77,0,0,0,0,0,0,0,0,0,0,0,0,27,27,0,0,1.46376723051071,1.46376723051071,0.0141564535891484,1.54290342330933,1,0,0
4929,10,193,5.22457361221313,109,92,90,90,3.87743163108826,3.36071333885193,3.87743163108826,58,58,0.0659207753954308,1.35714285714286,0.333720446680545,0.0564420801775493,91,1,0,1,1,1,1,12.8597920755931,2.0880729262496,0.183211093301429,0.518134715025907,4.78719091415405,0.390625,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NaN,NaN,1,0,0
5222,7,24,3.61968410015106,27,27,20,17,1.26027941703796,1.182452917099,1.25801944732666,20,17,0.0952925947635624,0,0.884160190532038,Inf,91,1,0,1,0,0,1,17.158770642184,1.29258955338184,0.0986577079507344,0.875,3.60715746879578,0.407407407407407,22,0,0,0,0,0,0,0,0,0,0,0,4.56946386351834,0,0,0,0,0,0,NaN,NaN,1,0,0
5322,7,22,3.57570421695709,27,24,17,11,1.26027941703796,1.25612778663635,1.25067758560181,17,9,0.110157000084338,0,2.06848549934901,Inf,91,1,0,1,0,0,1,17.1646007491663,1.1900186920564,0.158517458782145,0.727272727272727,3.43244087696075,0.410714285714286,23,0,0,0,0,0,0,0,0,0,0,0,4.83735464897913,0,0,0,0,0,0,NaN,NaN,1,0,0
5965,10,202,3.88372528553009,132,98,98,97,3.03231137990952,2.66387600898743,3.03231137990952,98,97,0.0902187747180247,1.7,0.505298776440346,0.0627519916486702,91,1,1,1,1,1,1,10.4223065170563,1.24259458187587,0.16259714495575,0.603960396039604,3.88372528553009,0.542222222222222,122,0,0,0,0,0,0,0,0,0,0,0,0,91,91,0,0,3.79824340343475,3.79824340343475,0.0890517108075365,1.61065340042114,1,0,0
6629,5,27,2.37784993648529,15,15,9,0,0,0,0,0,0,0,0,0.752969802768151,Inf,91,1,0,0,0,0,0,16.2968247594814,1.9292501572959,0.169300530011477,0.407407407407407,1.80853235721588,0.34375,11,0,0,0,0,0,0,0,1,1,0,0,1.2,0,0,0,0,0,0,NaN,NaN,1,0,0
7734,10,50,5.24728965759277,46,46,44,43,3.30181133747101,3.1148430109024,3.30181133747101,40,39,0.0796495172034656,1.76,0.375953990882793,0.0637690191754896,91,1,0,1,1,1,1,19.1694555834111,0.90069777168012,0.111973953242471,0.82,5.24728965759277,0.647058823529412,44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NaN,NaN,1,0,0
2426,10,25,3.43177783489227,22,22,22,22,3.26920235157013,3.25637595653534,3.26920235157013,22,22,0.0850100214124438,2.1,0.0970372382709999,0.0545809681007048,101,1,0,1,1,1,1,21.1570838934072,1.62806104519642,0.106953895186339,0.84,3.08833706378937,0.84,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NaN,NaN,1,0,0
3222,7,17,4.18748497962952,13,13,13,10,0.737954765558243,0.734592889249325,0.726694256067276,13,10,0.0960964645793129,0,1.43071134323582,Inf,101,1,0,0,0,0,0,19.9988132219526,3.72180520637877,0.138794668850706,0.588235294117647,0.726694256067276,0.545454545454545,12,0,0,0,0,0,0,1,0,0,0,0,4.94772675074119,0,0,0,0,0,0,NaN,NaN,1,0,0
4265,10,128,2.63454103469849,80,37,37,37,1.90439563989639,1.77369962334633,1.90439563989639,36,36,0.060986569642754,2.07692307692308,1.83528458664379,0.0329357898532705,101,1,0,1,1,1,1,9.75925458843416,4.43901659738084,0.161350439094109,0.53125,2.62046349048615,0.456375838926175,68,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NaN,NaN,1,0,0
4828,10,92,2.33991193771362,64,64,64,64,2.33991193771362,2.1992782920599,2.33991193771362,61,61,0.0863273742875104,1.46153846153846,0.33156538121282,0.0604029508505071,101,1,0,1,1,1,1,13.5662980463629,1.12501353043309,0.142234001857865,0.66304347826087,2.3320027589798,0.438848920863309,61,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NaN,NaN,1,0,0
4925,4,12,2.34174919128418,15,11,0,0,0,0,0,0,0,0,0,1.23859475389086,Inf,101,1,0,1,0,0,1,15.0537655061463,1.54596704724582,0.111050740960813,0.916666666666667,2.33503341674805,0.441176470588235,15,0,0,0,0,0,0,0,0,0,0,0,0.848528137423857,0,0,0,0,0,0,NaN,NaN,1,0,0
5025,7,14,2.40415811538696,19,19,12,9,0.438253581523895,0.436508876085281,0.428928315639496,12,9,0.0828774391225562,0,1.77508066126393,Inf,101,1,0,1,0,0,1,15.0254556143843,5.17109730267303,0.117712902806909,0.928571428571429,2.31081223487854,0.514285714285714,18,0,0,0,0,0,0,0,0,0,0,0,1.2,0,0,0,0,0,0,NaN,NaN,1,0,0
5188,10,39,6.34725773334503,44,43,39,31,3.77777659893036,3.63375437259674,3.76054072380066,36,30,0.0939086425481647,1.77777777777778,0.733756322875209,0.0351683217909002,101,1,1,0,1,1,0,22.4877192939173,4.1269581292269,0.137984040916052,0.564102564102564,2.50937509536743,0.338461538461538,22,0,0,0,0,0,0,0,1,0,0,0,0,19,19,0,0,2.15051412582397,2.15051412582397,0.0595361106041024,1.48890686035156,1,0,0
5462,10,307,3.79772424697876,248,248,248,247,3.77101063728333,3.46365737318993,3.72704768180847,247,246,0.0842624798542864,1.82089552238806,0.132185943634407,0.056207750185441,101,1,1,1,1,1,1,7.4129590804037,0.621288567599809,0.131029130521576,0.798045602605863,3.69710373878479,0.749235474006116,245,0,0,0,0,0,0,0,0,0,0,0,0,284,284,0,0,3.7974910736084,3.7974910736084,0.04187688849672,2.45377266407013,1,0,0
6227,10,76,3.5767742395401,61,61,61,60,3.5767742395401,3.23387370109558,3.5767742395401,58,57,0.0810733844545434,1.68421052631579,0.116100957045813,0.0570922867195098,101,1,0,1,1,1,1,15.7447034011196,1.31169144076253,0.118123388805267,0.736842105263158,3.30686521530151,0.543689320388349,56,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NaN,NaN,1,0,0
6545,7,64,1.36486500501633,56,32,32,25,0.651230931282043,0.636712896823883,0.644771695137024,32,25,0.0883311832206644,0,1.04133746048005,Inf,101,1,0,0,0,0,0,9.97939322680679,1.18520066026985,0.131729774809523,0,0,0,0,0,1,0,0,0,1,1,1,1,0,0,0.6,0,0,0,0,0,0,NaN,NaN,0,0,0
6546,10,89,2.98176336288452,62,60,60,60,2.76880550384521,2.39929002523422,2.76880550384521,60,60,0.0908379033797546,1.41935483870968,0.337815189997534,0.0619164482210281,101,1,0,1,1,1,1,9.77776291890664,2.76731860840894,0.145805408792563,0.662921348314607,2.96000933647156,0.38562091503268,59,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NaN,NaN,1,0,0
