frame,source,class,component,meanZ,marginalHeightSdM,conditionalHeightSdM,conditionalSlopeNorm,xyAreaFactor,mixtureWeight
900,fine,curb,28,-1.72292974066507,0.188485540341007,0.185990261168351,0.167625912676353,0.0236937887767954,0.0267468875909547
900,fine,curb,29,-2.14904261294268,0.0352909815141019,0.0317600828875445,0.153866991653502,0.01,0.0130419424648054
900,fine,curb,30,-2.24296467680126,0.0508039011735104,0.0361994596810865,0.345006988072455,0.0236710611592087,0.0249407526782973
900,fine,curb,31,-1.84523966631582,0.108372195618156,0.0998759123038675,0.337612433324821,0.0247609653825221,0.0249407526782973
900,fine,curb,32,-2.17781614665908,0.01,0.01,0,0.01,0.00411476973314826
900,fine,curb,33,-2.23621856866214,0.0608540822420486,0.0405209019826327,0.407169520311062,0.0302109472476804,0.0246029918104141
900,fine,curb,34,-1.91359984053261,0.0494305971423273,0.042846548120476,0.231435430769183,0.0248978207556771,0.0231757177008672
900,fine,curb,35,-2.14925706188473,0.0167225612582736,0.0107994273019468,0.060258729382532,0.0216857007142539,0.0130419424648054
900,fine,curb,36,-2.21123219269756,0.0593638249894449,0.027494634936273,0.459640611336416,0.0204659328526293,0.0217406697468689
900,fine,curb,37,-1.74553750365792,0.228581394581858,0.0463258998553346,0.736960931914104,0.0311421998456514,0.0197378989916746
900,fine,curb,38,-2.16558645253588,0.012376185040641,0.0112919901445686,0.0506566034541929,0.01,0.00759784711439129
900,fine,curb,39,-2.24582944637054,0.046867133655089,0.0404075908615006,0.234940941177775,0.0130550335287177,0.0151545356866809
900,fine,curb,40,-1.7143416174362,0.134936606982508,0.0533205558004451,0.906565374568066,0.0277098238707836,0.0237325912281563
900,fine,curb,41,-1.34220625581897,0.01,0.01,0,0.01,0.00411476973314826
900,fine,curb,42,-2.15793053310706,0.0286018582100352,0.0101073580230016,0.129907409412771,0.0205966400670771,0.0105462084639934
900,fine,curb,43,-2.22942598003578,0.0588249428302898,0.0433682482157197,0.345949667422047,0.0114998498880517,0.0169428072411262
900,fine,curb,44,-1.653852740752,0.173621229405699,0.102344359158035,0.951813016774698,0.0300542085886282,0.0197378989916746
900,fine,curb,45,-2.13703102099238,0.0134109446770991,0.0104070006078432,0.0759553998617428,0.0111424219216807,0.0105462084639934
900,fine,curb,46,-2.23139653401694,0.0555624024394895,0.0437958684330631,0.318187342052612,0.0331558987059373,0.0151545356866809
900,fine,curb,47,-1.97644838423296,0.0106514466570855,0.0100056347227642,0.0334337651494456,0.0109245165235544,0.00759784711439129
900,fine,curb,48,-1.89912978218786,0.01,0.01,0,0.01,0.00411476973314826
900,fine,curb,49,-2.19833735871489,0.0208140224235948,0.011842252321432,0.105840904877491,0.0174752063384578,0.0130419424648054
900,fine,curb,50,-1.98221139269891,0.0105889663058903,0.010507481632485,0.0119237514891803,0.0114548024553526,0.0105462084639934
900,fine,curb,51,-2.23699984332311,0.053393412400567,0.0348918924557162,0.24076734926066,0.0171577176813478,0.0151545356866809
900,fine,curb,52,-1.8643974546162,0.0132775449388698,0.0121700729958683,0.0530872139775143,0.01,0.00759784711439129
900,fine,curb,53,-2.27078667135101,0.0588399398445583,0.0282720252825471,0.512907105571923,0.0285218014197181,0.0105462084639934
900,fine,curb,54,-2.24231495894986,0.01,0.01,0,0.01,0.00411476973314826
900,fine,curb,55,-2.00449072722358,0.0112655020259293,0.0100091295373683,0.0425950834752151,0.0121375423730649,0.00759784711439129
900,fine,curb,56,-2.2131245409042,0.0101472337300293,0.0100929517980675,0.0104817764416607,0.01,0.00759784711439129
900,fixed,roadMarking,1,252.625755929118,0.097546236816233,0.0673495093688049,1.53599566838635,0.0865167229562451,0.73185714794201
900,fixed,roadMarking,2,252.538659847134,0.0591798651563536,0.0395317840458641,1.72378934449557,0.056441528792914,0.26814285205799
900,coarse,roadMarking,1,-1.93336567977438,0.0151735967760247,0.0139050082209058,0.0607361387461599,0.01,0.0865704856285087
900,coarse,roadMarking,2,-1.93457029620177,0.0147316796241842,0.012515483516233,0.0771165148095626,0.0108068564032347,0.0916480780422922
900,coarse,roadMarking,3,-1.93802212811886,0.0110276328425227,0.0106356853616815,0.0291391197478536,0.01,0.0635479465005844
900,coarse,roadMarking,4,-1.94049665565572,0.0102006718132327,0.0101228073588152,0.0125796526883571,0.01,0.0641248922585224
900,coarse,roadMarking,5,-1.92780142416838,0.0130595749554085,0.0130056109523198,0.00775555238373887,0.0155967883395024,0.0918990602909697
900,coarse,roadMarking,6,-1.93695589141933,0.0128839319575342,0.0121829636328758,0.0256594175164683,0.0174955801888176,0.0921030106684457
900,coarse,roadMarking,7,-1.93676638305074,0.0109949925334159,0.0107639335068354,0.0163578019321318,0.0213052703362055,0.095693456969179
900,coarse,roadMarking,8,-1.95260029309686,0.011641736529079,0.01142662520039,0.015203694805609,0.0398331992205072,0.135803819114507
900,coarse,roadMarking,9,-1.95124183730109,0.0103795091779479,0.0103100097970866,0.0119912833303344,0.01,0.0752822421169302
900,coarse,roadMarking,10,-1.95377639581963,0.0120848323541919,0.0117472461633664,0.0253677739745579,0.017405538282998,0.0934010390073801
900,coarse,roadMarking,11,-1.97137154725117,0.0126386232898793,0.0102864111495061,0.0424381894212591,0.0639877925123764,0.109925969402681
900,fine,roadMarking,1,-1.95546390901324,0.01,0.01,0,0.01,0.0493961086123044
900,fine,roadMarking,2,-1.93826297366667,0.0100000137323517,0.0100000130289057,3.75085822361599e-05,0.01,0.0912090118333318
900,fine,roadMarking,3,-1.93984098345496,0.0100511553525861,0.0100129084303286,0.00876007241793826,0.01,0.126602870274552
900,fine,roadMarking,4,-1.93394930327678,0.0109004149528399,0.0100030327184423,0.0245902452254166,0.0176130608205713,0.0912090118333318
900,fine,roadMarking,5,-1.93738210558934,0.0112278387811393,0.0100043272009269,0.0293726502722047,0.0173523403771001,0.0912090118333318
900,fine,roadMarking,6,-1.93995901581698,0.0109423427681716,0.010024167213107,0.022816633386346,0.0201213730537457,0.126602870274552
900,fine,roadMarking,7,-1.95025697428727,0.0101982596578161,0.0100209043141041,0.0160417796637766,0.025935397468567,0.126602870274552
900,fine,roadMarking,8,-1.9526703889553,0.01,0.01,0,0.01,0.0493961086123044
900,fine,roadMarking,9,-1.95824634723802,0.0105490120115729,0.0101931033027304,0.0271703873365375,0.01,0.0912090118333318
900,fine,roadMarking,10,-1.97087883663831,0.0106364679005434,0.0103774857434245,0.02330588073773,0.04214796391775,0.156563124618409
900,fixed,pole,1,254.310502135931,0.729482947100338,0.72844212735847,0.180613008344081,0.140457793877281,0.182559465501173
900,fixed,pole,2,255.005955220681,0.72748679621235,0.654315973469343,4.64049011495794,0.00461092641467117,0.00228353837710062
900,fixed,pole,3,255.503085239359,1.06840414604103,1.01319958029444,0.346986217291284,1.64676497365047,0.815156996121727
900,coarse,pole,1,-0.0821821856226105,1.15658971776685,0.564731034178689,10.0934564658469,0.01,0.0627902180065834
900,coarse,pole,2,-0.2510344626988,0.862697289561925,0.839029339427499,2.00689763060666,0.01,0.0892930783410372
900,coarse,pole,3,1.37647270095484,0.628399721615768,0.591950288568343,2.10905348416369,0.01,0.0984727450215231
900,coarse,pole,4,-0.78823369613114,0.311433923186797,0.291833702801259,1.08739038163976,0.01,0.059111538564524
900,coarse,pole,5,0.202220818285364,0.379812785316942,0.271135549106235,2.65976062646761,0.01,0.109047273747019
900,coarse,pole,6,1.86665695864818,0.941311870689572,0.801226208987591,4.94069428251209,0.01,0.0684238405428337
900,coarse,pole,7,0.910497128463165,1.42548347549737,1.29016767180485,6.0619346544292,0.01,0.0895042060167974
900,coarse,pole,8,-1.22613655001416,0.638265950027935,0.513037418790879,3.79705188120276,0.01,0.10658924061729
900,coarse,pole,9,2.01197959184886,1.62370712001655,1.233974380689,8.5992295228015,0.0126604932949577,0.0725716926160755
900,coarse,pole,10,1.42101958374956,1.1512159161025,0.69375408104942,5.63553369483571,0.0172636883600921,0.098502797422189
900,coarse,pole,11,3.06114707720212,0.907707012901544,0.810017850197487,4.09637771246849,0.01,0.0653377135638789
900,coarse,pole,12,1.74644686295615,1.61216243469826,0.820489322560987,10.3179947912899,0.0134844762107984,0.0803556555402491
900,fine,pole,1,-0.503742009463678,0.490627349713766,0.483653323603912,0.824297206961384,0.01,0.0673019123991742
900,fine,pole,2,-0.523933957993133,0.554080948372487,0.544024548367634,1.05085622816573,0.01,0.0919891779586415
900,fine,pole,3,-0.78823369613114,0.311433923186797,0.291833702801259,1.08739038163976,0.01,0.0977377686535762
900,fine,pole,4,0.00890001025471654,0.290939217935054,0.269199851805765,1.1034975450999,0.01,0.0977377686250577
900,fine,pole,5,0.396748821421657,0.4854098424058,0.485129645058821,0.164906818999788,0.01,0.0936187234300282
900,fine,pole,6,-1.39992169228987,0.52485509485941,0.428212945267815,3.03490599697822,0.01,0.0977377685831557
900,fine,pole,7,2.34953384335066,1.63085493633719,1.20516804956934,10.9875283647989,0.01,0.0977209350608775
900,fine,pole,8,1.10128769689263,1.13680838453493,1.08997048080626,3.2295147332051,0.01,0.0865410428654648
900,fine,pole,9,0.836019363629078,0.720093236830795,0.603135215310797,3.04053383371544,0.0137648554285228,0.0977377387590557
900,fine,pole,10,3.37849562499895,1.04167194333612,0.995721678709805,3.0597185504713,0.01,0.07592952468422
900,fine,pole,11,1.21955607782189,1.43369946264292,1.03864264391098,9.882892326805,0.01,0.0959476389807488
