order,frame,start,availableMs,waitingMs,computeMs,availabilityToPoseMs,accepted,reason,periodSeconds
148,260,3,14700,0.0129999999991526,67.817999999999,67.8309999999982,1,accepted,0.1
149,1050,2,14800,0.0299999999988643,81.1550000000008,81.1849999999996,1,accepted,0.1
150,120,3,14900,0.0149999999994321,80.921,80.9359999999995,1,accepted,0.1
151,350,3,15000,0.0169999999997117,73.0760000000004,73.0930000000001,1,accepted,0.1
152,350,1,15100,0.0139999999984042,73.7869999999994,73.8009999999978,1,accepted,0.1
153,700,1,15200,0.0129999999991526,79.0319999999998,79.0449999999989,1,accepted,0.1
154,900,3,15300,0.0149999999994321,84.5459999999996,84.560999999999,1,accepted,0.1
155,900,2,15400,0.0149999999994321,86.4159999999998,86.4309999999993,1,accepted,0.1
156,550,3,15500,0.0149999999994321,83.2100000000011,83.2250000000005,1,accepted,0.1
157,1050,3,15600,0.0139999999984042,82.8740000000003,82.8879999999987,1,accepted,0.1
158,700,3,15700,0.0139999999984042,75.0910000000005,75.1049999999989,1,accepted,0.1
159,350,2,15800,0.0169999999997117,75.7739999999991,75.7909999999988,1,accepted,0.1
160,1050,1,15900,0.0140000000001805,96.1239999999997,96.1379999999998,1,accepted,0.1
161,120,2,16000,0.0129999999991526,85.8910000000002,85.9039999999993,1,accepted,0.1
162,550,2,16100,0.0140000000001805,91.5379999999999,91.5520000000001,1,accepted,0.1
163,260,2,16200,0.0129999999991526,76.8960000000014,76.9090000000006,1,accepted,0.1
164,550,1,16300,0.0140000000001805,84.3299999999978,84.343999999998,1,accepted,0.1
165,120,1,16400,0.0149999999976558,81.7450000000015,81.7599999999992,1,accepted,0.1
166,900,1,16500,0.0150000000012085,89.4069999999978,89.421999999999,1,accepted,0.1
167,260,1,16600,0.0119999999981246,67.6600000000001,67.6719999999982,1,accepted,0.1
168,700,2,16700,0.0140000000001805,78.3690000000021,78.3830000000023,1,accepted,0.1
169,900,1,16800,0.0129999999991526,90.2139999999996,90.2269999999987,1,accepted,0.1
170,700,2,16900,0.0139999999966278,77.7600000000014,77.773999999998,1,accepted,0.1
171,260,2,17000,0.0140000000001805,76.1070000000004,76.1210000000005,1,accepted,0.1
172,550,2,17100,0.0159999999986837,90.522,90.5379999999987,1,accepted,0.1
173,700,3,17200,0.0129999999991526,76.3470000000019,76.3600000000011,1,accepted,0.1
174,1050,2,17300,0.0149999999976558,86.6980000000019,86.7129999999996,1,accepted,0.1
175,350,2,17400,0.0139999999966278,76.1099999999999,76.1239999999965,1,accepted,0.1
176,900,2,17500,0.0159999999986837,86.6120000000024,86.628000000001,1,accepted,0.1
177,260,3,17600,0.0149999999976558,70.133000000002,70.1479999999997,1,accepted,0.1
178,350,3,17700,0.0160000000022364,74.0209999999983,74.0370000000006,1,accepted,0.1
179,700,1,17800,0.0180000000007396,77.8049999999979,77.8229999999986,1,accepted,0.1
