scenario,timeSeconds,positionErrorM,yawErrorDeg
fusion,56.1,0.243835771060125,0.605945032986636
fusion,56.2,0.307880009949544,0.60485597423905
fusion,56.3,0.352403752632201,0.520480241889041
fusion,56.4,0.335731780212965,0.450359407642462
fusion,56.5,0.376377385986309,0.389232260310989
fusion,56.6,0.237007626393156,0.287377249885576
fusion,56.7,0.224928208786021,0.341821481008456
fusion,56.8,0.0356401810278996,0.371166649733323
fusion,56.9,0.050528799637495,0.273436761571422
fusion,57,0.215750592063763,0.235500903242941
fusion,57.1,0.443753129941406,0.11075537669631
fusion,57.2,0.304210282005789,0.124683276550055
fusion,57.3,0.307188518023709,0.169354078573026
fusion,57.4,0.322898695985681,0.30757830565195
fusion,57.5,0.576116469581183,1.16399063355788
fusion,57.6,0.566569205974596,1.65024715498178
fusion,57.7,0.499965339837257,1.04669823911472
fusion,57.8,0.192086789345385,0.832828201740101
fusion,57.9,0.156959124842667,0.885025309367814
fusion,58,0.287057325445047,0.355949287970909
fusion,58.1,0.441590600945777,0.199566133372249
fusion,58.2,0.400155600501072,0.267047151437581
fusion,58.3,0.399802989343413,0.320556955475702
fusion,58.4,0.368240175797453,0.325379608485875
fusion,58.5,0.388493704383749,0.298012850423653
fusion,58.6,0.264349640443262,0.309199457992909
fusion,58.7,0.296107886999972,0.388679126798239
fusion,58.8,0.0448168143015606,0.35400446989302
fusion,58.9,0.0993930058635634,0.435954285127928
fusion,59,0.252295443620664,0.416631114594035
fusion,59.1,0.465886326266197,0.357491417140566
fusion,59.2,0.486877277555506,0.325374248433211
fusion,59.3,0.373818908476723,0.381813212719296
fusion,59.4,0.327588299325915,0.379446467801898
fusion,59.5,0.356363392743659,0.375685378939237
fusion,59.6,0.250468947474433,0.399277255352376
fusion,59.7,0.24708271343964,0.325727450037029
fusion,59.8,0.0871099845061747,0.284184160786365
fusion,59.9,0.076744083476384,0.299757943002976
fusion,60,0.211951776269527,0.461888032168226
fusion,60.1,0.326189529537758,0.546782726446681
fusion,60.2,0.390562736147774,0.596919339120021
fusion,60.3,0.514011198271019,0.621704154984238
fusion,60.4,0.271384258376002,0.601218977808926
fusion,60.5,0.214866843854813,0.149293553836405
fusion,60.6,0.137966165126274,0.160105341168341
fusion,60.7,0.119332667038886,-0.36973122820492
fusion,60.8,0.0897129602002611,-0.470677764268335
fusion,60.9,0.186495349250018,-0.312251546740251
fusion,61,0.237298178769216,-0.184340155074292
fusion,61.1,0.264779436262378,0.328540505523298
fusion,61.2,0.268070622431929,0.159872487906941
fusion,61.3,0.266630891098081,0.253281478541404
fusion,61.4,0.227819104302916,0.367120572263923
fusion,61.5,0.199326542961196,0.203026776066951
fusion,61.6,0.220934736187995,0.173974220226698
fusion,61.7,0.256756648828808,0.191244969500084
fusion,61.8,0.172969595273347,0.23350922791204
fusion,61.9,0.169968381981408,0.250973748630439
fusion,62,0.164513661987033,0.41616127198419
fusion,62.1,0.168689224760151,0.442597147426432
fusion,62.2,0.173972998679799,0.497506198448857
fusion,62.3,0.166636984261915,0.51404486876489
fusion,62.4,0.261735540208665,0.531459829620907
fusion,62.5,0.260384729403843,0.654533855132426
fusion,62.6,0.406963144796104,0.582112000343914
fusion,62.7,0.398859849224913,0.426913619085904
fusion,62.8,0.155794683547022,0.230499946084894
fusion,62.9,0.165706892236672,0.231503665352651
fusion,63,0.167979482321479,0.257505509843962
fusion,63.1,0.224905672812336,0.123331639691054
fusion,63.2,0.246413510721127,0.12526317452892
fusion,63.3,0.286710149423713,0.282543027576452
fusion,63.4,0.284358138463512,0.197876832428001
fusion,63.5,0.288560542486879,0.352724786908462
fusion,63.6,0.347353622985986,0.636919228735332
fusion,63.7,0.501148392557826,0.785627793978812
fusion,63.8,0.266954241002521,0.766441577426421
fusion,63.9,0.324592303838033,0.800603143025212
fusion,64,0.242500186717105,0.520622370685643
fusion,64.1,0.232513566947188,0.499204816722616
fusion,64.2,0.247420263912857,0.549172237663462
fusion,64.3,0.303802278137739,0.495444483475234
fusion,64.4,0.254760956940322,0.442227612685006
fusion,64.5,0.243380190142596,0.530215978871366
fusion,64.6,0.239097490082473,0.525950431251189
fusion,64.7,0.293254905401533,0.476983052175498
fusion,64.8,0.0280360370017093,0.500203514180857
fusion,64.9,0.0810137399912557,0.442505938260761
fusion,65,0.177339933319752,0.524452451682124
fusion,65.1,0.35813913711898,0.441468621598474
fusion,65.2,0.432305484821132,0.563379903560261
fusion,65.3,0.344601821538365,0.669330597416861
fusion,65.4,0.386396013663269,0.565501988614839
fusion,65.5,0.241487896153416,0.476877842241871
fusion,65.6,0.218064631803915,0.181516156234155
fusion,65.7,0.218803878229227,0.200801461531651
fusion,65.8,0.141166222275311,0.266770050189507
fusion,65.9,0.200513694027353,0.26184673184317
fusion,66,0.174049692833401,0.265213839385884
fusion,66.1,0.247185739492603,0.338509302660552
fusion,66.2,0.222663578304478,0.353805995695211
fusion,66.3,0.226549966042038,0.323416363860177
fusion,66.4,0.277991601026908,0.246422344393969
fusion,66.5,0.279349181609146,-0.0975587502351484
fusion,66.6,0.299508251596655,-0.111814421802442
fusion,66.7,0.352434125262119,0.0966851429556054
fusion,66.8,0.0294171598488471,0.186423547900916
fusion,66.9,0.0372262408746528,-0.141939744457142
fusion,67,0.130097649468941,-0.155149643086676
fusion,67.1,0.215199507662651,-0.151049403581262
fusion,67.2,0.261333772836107,-0.143016246852882
fusion,67.3,0.229125000780702,-0.146132383623609
fusion,67.4,0.219386676003703,-0.164728462550429
fusion,67.5,0.217411576908726,-0.0743188973261986
fusion,67.6,0.176952241829534,-0.0754263273880684
fusion,67.7,0.164829114331415,0.0411512293134956
fusion,67.8,0.119047322779959,-0.121028506446705
fusion,67.9,0.171876458684923,-0.0231402986916635
fusion,68,0.240322070861764,-0.00970389673194349
fusion,68.1,0.289953505788977,0.0414275565170504
fusion,68.2,0.306068495262599,-0.042455152846807
fusion,68.3,0.26782614699463,0.202335046824453
fusion,68.4,0.382932537993277,-0.00265857673921791
fusion,68.5,0.343894049438073,0.0303939701475467
fusion,68.6,0.286261668155131,-0.00768943351328876
fusion,68.7,0.310877504020335,0.00673064841013681
fusion,68.8,0.195230284794923,0.00474136272529608
fusion,68.9,0.217655413846607,0.110968355135218
fusion,69,0.199309545928583,0.0728970089640757
fusion,69.1,0.234672092699841,-0.15057334765145
fusion,69.2,0.246338182792104,0.00413666463924527
fusion,69.3,0.261526423601289,0.168392906627753
fusion,69.4,0.276096582750465,0.219753675874195
fusion,69.5,0.231236391953977,0.212359412175882
fusion,69.6,0.257862502717681,0.224657243071923
fusion,69.7,0.192846561088647,0.142181190982247
fusion,69.8,0.174124546322327,0.0851522129515175
fusion,69.9,0.198170763422609,0.264878672127878
fusion,70,0.188911431271743,0.286517990114548
fusion,70.1,0.220431298769327,0.410798457457895
fusion,70.2,0.230656122394181,0.478061969811604
fusion,70.3,0.2066278269288,0.481620567519389
fusion,70.4,0.177716014146308,0.51586505805687
fusion,70.5,0.208009371506427,0.557224980139596
fusion,70.6,0.22083629823581,0.587208926983264
fusion,70.7,0.197043054295752,0.612403763905558
fusion,70.8,0.0998760508603947,0.634030394210611
fusion,70.9,0.10954831926153,0.626969319756707
fusion,71,0.180416336433629,0.746890681890921
fusion,71.1,0.242124234628142,0.762449404547312
fusion,71.2,0.219330506874307,0.874780349812382
fusion,71.3,0.190326068691201,0.818755935977284
fusion,71.4,0.197877090592462,0.983525448731328
fusion,71.5,0.191096464012798,1.03923731348199
fusion,71.6,0.218933493659533,1.1790710431367
fusion,71.7,0.19229403886168,1.1035734358124
fusion,71.8,0.0850968080787203,0.75095506580466
fusion,71.9,0.0971415747479228,1.06467765206719
fusion,72,0.230462885071692,1.21878544947041
fusion,72.1,0.209706239188357,1.37061241924354
fusion,72.2,0.196304820627706,1.36991810406719
fusion,72.3,0.183876269009874,1.3755450881108
fusion,72.4,0.22122019105503,1.40175258008483
fusion,72.5,0.106662544861434,1.29375030922662
fusion,72.6,0.127513789769894,1.27847824926171
fusion,72.7,0.17078720833022,1.28379271989805
fusion,72.8,0.0425531598967305,0.694839701664974
fusion,72.9,0.0641575958595553,0.872147247585152
fusion,73,0.129145948329677,0.910733433269997
fusion,73.1,0.209841368585516,0.898652038544781
fusion,73.2,0.313870974478091,0.574685514927532
fusion,73.3,0.355071442796439,0.585018321748674
fusion,73.4,0.310533324613571,0.321854167592976
fusion,73.5,0.236620943933294,0.32450998286788
fusion,73.6,0.285594414960173,0.106924888165206
fusion,73.7,0.366322659800488,0.110199045266727
fusion,73.8,0.128334903629816,0.116043832729208
fusion,73.9,0.150501368117104,-0.0155700812322454
fusion,74,0.151352412418565,0.114114392533271
fusion,74.1,0.172844319108632,0.168541489601798
fusion,74.2,0.18809825216365,0.174692849173157
fusion,74.3,0.281787090462589,0.124094134578083
fusion,74.4,0.308520565218495,0.114018583373182
fusion,74.5,0.239298274561135,0.0897823688573842
fusion,74.6,0.282779556341163,0.0728636922383433
fusion,74.7,0.227721799044132,0.0774302644694176
fusion,74.8,0.202123064062434,0.104297669932751
fusion,74.9,0.222587207425842,0.0692215120535224
fusion,75,0.261719639829107,0.0845021931286339
fusion,75.1,0.292299622720102,0.206644982136901
fusion,75.2,0.241300513897801,0.187833420101537
fusion,75.3,0.239684659032847,0.247949055781577
fusion,75.4,0.315853983765271,0.174371344311146
fusion,75.5,0.315083176167917,0.189258797198238
fusion,75.6,0.245169981821556,0.16620174709351
fusion,75.7,0.261522220770504,0.237960449468314
fusion,75.8,0.204386298314884,0.364390219856665
fusion,75.9,0.227997201711763,0.215985025952208
fusion,76,0.233976755807116,0.142623044621026
fusion,76.1,0.279188662516218,0.160796361504728
fusion,76.2,0.395652399674772,0.0150557610229216
fusion,76.3,0.368151611080316,0.00527782601815499
fusion,76.4,0.289757479651505,0.045250118916531
fusion,76.5,0.382390909733935,0.102597453167449
fusion,76.6,0.282245646144524,0.0560655052369726
fusion,76.7,0.304086734132243,0.0874883061523929
fusion,76.8,0.0314310367307316,0.118959282178301
fusion,76.9,0.155501511008346,-0.121276306756827
fusion,77,0.16871718208152,-0.044682492514057
fusion,77.1,0.224593781354264,-0.265654898522803
fusion,77.2,0.253031754354572,-0.20925983172708
fusion,77.3,0.301020572660801,-0.131261379166166
fusion,77.4,0.299525096473119,-0.239603906928061
fusion,77.5,0.199410598824428,-0.303972306559837
fusion,77.6,0.171967190296108,-0.248089412044508
fusion,77.7,0.120500047450465,-0.249165689726428
fusion,77.8,0.0570550529557841,-0.267791641627534
fusion,77.9,0.079009227359815,-0.302945083192342
fusion,78,0.119928006102843,-0.341466860149373
fusion,78.1,0.195622973273688,-0.435889925836977
fusion,78.2,0.180054280954857,-0.375916593707678
fusion,78.3,0.173606209370873,-0.399623504684296
fusion,78.4,0.154054060342581,-0.416657088459151
fusion,78.5,0.159990248781157,-0.442844725234363
fusion,78.6,0.137646361523987,-0.556774804086533
fusion,78.7,0.155607672374728,-0.744889102649767
fusion,78.8,0.0615049472612749,-0.524862378584204
fusion,78.9,0.0781517530486843,-0.513360415370922
fusion,79,0.168854762279365,-0.747709278013535
fusion,79.1,0.215262013913062,-0.816204609949846
fusion,79.2,0.167210966947297,-0.791770765539643
fusion,79.3,0.216619435704362,-0.568563909667233
fusion,79.4,0.137706101661218,-0.60061268690665
fusion,79.5,0.13276297305202,-0.644250131696029
fusion,79.6,0.0943144064138941,-0.620633696592297
fusion,79.7,0.0913766172963983,-0.628533067697674
fusion,79.8,0.0764960621540258,-0.482327923932444
fusion,79.9,0.0702214650411898,-0.581195050323201
fusion,80,0.1089744216674,-0.667704855897088
fusion,80.1,0.143174645718687,-0.697993984710261
fusion,80.2,0.242403623106372,-0.616788353611559
fusion,80.3,0.207225104527085,-0.660907169271088
fusion,80.4,0.0976083059556855,-0.669377373936721
fusion,80.5,0.0769909882359992,-0.266548319488815
fusion,80.6,0.09691689464378,-0.271608016395358
fusion,80.7,0.0637930744058286,0.0530454706200877
fusion,80.8,0.0398494545656464,-0.351809001375304
fusion,80.9,0.429541348036533,-1.18885842230966
fusion,81,0.0840022630041705,-1.19452312282936
fusion,81.1,0.103085632651955,-1.1963959709411
fusion,81.2,0.263609348845439,-1.19645405480088
fusion,81.3,0.193486319789153,-1.08548043579324
fusion,81.4,0.405359538206837,-1.15442278899329
fusion,81.5,0.571005831963284,-1.10519939567033
fusion,81.6,0.425915794674184,-0.0244440453743029
fusion,81.7,0.0727349118837337,-0.0273169166128661
fusion,81.8,0.224035999463099,-0.0397218081340936
fusion,81.9,0.352242397842591,-0.0334066075762391
fusion,82,0.278030244874194,-0.0385545351061045
fusion,82.1,0.230854905813602,-0.045270168102298
fusion,82.2,0.206705309743882,-0.0646819007159367
fusion,82.3,0.128141677993413,-0.0654678964306582
fusion,82.4,0.0805934566125409,-0.0655168893450722
fusion,82.5,0.0726657142809413,-0.0557729580866565
fusion,82.6,0.0682696284688564,-0.131544763413461
fusion,82.7,0.0756452814724839,-0.122812387730771
fusion,82.8,0.098801592467412,-0.111915545131197
fusion,82.9,0.120014699526739,-0.116294039307014
fusion,83,0.116976108245944,-0.111246496466345
fusion,83.1,0.121839091530774,-0.126888171785361
fusion,83.2,0.076881796850666,-0.273282209871327
fusion,83.3,0.208329108616562,-0.156629375145401
fusion,83.4,0.254939890546855,0.0955826457353701
fusion,83.5,0.193769175827977,0.0439291227359312
fusion,83.6,0.303033234880745,0.296337578488319
fusion,83.7,0.243011976970491,0.53507229776103
fusion,83.8,0.0754741875346703,0.630348521025788
fusion,83.9,0.080595826113571,0.429044462865201
fusion,84,0.140213366494664,-0.00640476708949007
fusion,84.1,0.295176606293587,-0.278805485021122
fusion,84.2,0.327335794197069,-0.682698152435563
fusion,84.3,0.333342743401718,-0.865826413663298
fusion,84.4,0.276198245853954,-0.798280788525054
fusion,84.5,0.28391828792255,-0.794344088226567
fusion,84.6,0.169551706515294,-0.797297850711469
fusion,84.7,0.113224793436406,-0.614343648092462
fusion,84.8,0.0955129282183839,-0.430500292052243
fusion,84.9,0.117616986337602,-0.561484596004495
fusion,85,0.113850544555823,-0.544442548493721
fusion,85.1,0.147351668168551,-0.787041862769246
fusion,85.2,0.284590926485956,-0.542591564325119
fusion,85.3,0.303071269682078,-0.324261091603518
fusion,85.4,0.220864334824335,-0.134817544923524
fusion,85.5,0.198196376519345,-0.0512707535565083
fusion,85.6,0.23982108221184,-0.0371728795771222
fusion,85.7,0.159428186181603,-0.0640685352435712
fusion,85.8,0.0573169467433614,0.0765900868100171
fusion,85.9,0.0102993572477582,-0.200918709500611
fusion,86,0.126101788039478,-0.11316986028074
fusion,86.1,0.24131108879597,0.0367435354442709
fusion,86.2,0.251435518467841,0.0675620255565003
fusion,86.3,0.267131352548116,0.116893617502625
fusion,86.4,0.27335561029491,0.103794222139301
fusion,86.5,0.324097311048742,0.133538503290645
fusion,86.6,0.245381751602143,0.183328209220548
fusion,86.7,0.294378461032069,0.154685406759252
fusion,86.8,0.025750337464005,0.283903681743796
fusion,86.9,0.0556848573721414,0.0526218452035563
fusion,87,0.10073069510601,0.0670067296109333
fusion,87.1,0.218489046487033,0.066128097699917
fusion,87.2,0.305653477715698,0.172796733710113
fusion,87.3,0.378593867067568,0.0602923464556232
fusion,87.4,0.324491571369208,0.00156900689139227
fusion,87.5,0.234640234298051,-0.105641051762286
fusion,87.6,0.264289070375978,-0.0827812804926139
fusion,87.7,1.02994138336712,-0.0369366332421801
fusion,87.8,0.284531042971767,0.272940238782626
fusion,87.9,0.358999967962757,0.15795135141234
fusion,88,0.265166300231089,0.151866643184162
fusion,88.1,0.0543333849095414,-0.0163179080072524
fusion,88.2,0.384366739753422,-0.0111234370095712
fusion,88.3,1.0096679417559,0.11962782009258
fusion,88.4,0.440483104210546,0.130412111212741
fusion,88.5,0.0650542671688051,0.130914028877993
fusion,88.6,1.10835897333218,0.140533499905243
fusion,88.7,0.833057349629759,0.0652396653452054
fusion,88.8,0.0694443989619202,0.0882329750648973
fusion,88.9,0.442602153838292,0.283903210591989
fusion,89,1.00196511510431,0.196180842855694
fusion,89.1,0.847703151746356,0.212062714579461
fusion,89.2,0.766890011609057,-0.00697429500786968
fusion,89.3,0.521874745455811,0.0239033459193849
fusion,89.4,0.427597444924358,-0.159206839553862
fusion,89.5,0.184049675707959,-0.140510143541274
fusion,89.6,0.120723961591042,-0.0541175405375937
fusion,89.7,0.11659695317075,-0.10431329253524
fusion,89.8,0.0206294490695636,-0.101871456211122
fusion,89.9,0.0452059214179949,-0.1360741675859
fusion,90,0.170619670923576,-0.0407186468314024
fusion,90.1,0.246352758385893,0.00852176901045386
fusion,90.2,0.387996618517687,-0.501383386886428
fusion,90.3,0.330480992513765,-0.637797741364338
fusion,90.4,0.280551753035466,-0.411945435067068
fusion,90.5,0.2600196491096,-0.576570598517244
fusion,90.6,0.248072965183316,-0.449809367109547
fusion,90.7,0.183394267311418,-0.428545047472659
fusion,90.8,0.164802400135957,-0.413775658925674
fusion,90.9,0.162761176505994,-0.329418860304374
fusion,91,0.166486490231309,-0.325647609271101
fusion,91.1,0.185123111569813,-0.24143799898728
fusion,91.2,0.22388310629201,-0.243459346485371
fusion,91.3,0.320670307924983,-0.279407624843826
fusion,91.4,0.25283269908057,-0.280892752369591
fusion,91.5,0.223808876063491,-0.275990610428791
fusion,91.6,0.205366468954574,-0.272996594554323
fusion,91.7,0.14267950570252,-0.270753358661996
fusion,91.8,0.137160186647949,-0.272590756258952
fusion,91.9,0.136456968248455,-0.277442204855163
fusion,92,0.137559692499046,-0.283575917717612
fusion,92.1,0.207448623469512,-0.0630317064309565
fusion,92.2,0.178494721174103,-0.0670465863048551
fusion,92.3,0.173004200758473,-0.0663008383573669
fusion,92.4,0.167057395492252,-0.0684778370906145
fusion,92.5,0.228230317303709,0.059994659227484
fusion,92.6,0.309701338167513,0.134017701606443
fusion,92.7,0.259346082085431,0.140097288834106
fusion,92.8,0.163199907408807,0.237794764602878
fusion,92.9,0.138119881673759,0.237800785118111
fusion,93,0.148149181541875,0.181044469499876
fusion,93.1,0.246104822448727,0.185688256795691
fusion,93.2,0.276776111876841,0.213229123892685
fusion,93.3,0.239477532295546,0.209960475227481
