frame,time,mode,fullPose,directionalPose,measurementType,reason,mappingErrorM,pvaErrorM,yawErrorDeg,candidateMappingErrorM,sourceComponents,registrationSeconds
910,90.8985795440082,per_frame_negative,1,0,fullPose,accepted,0.0886079047089344,0.0768867142866115,-0.129218971657827,0.0886079047089344,29,0.019309
910,90.8985795440082,per_frame_zero,1,0,fullPose,accepted,0.0886017698268568,0.0768831081380182,-0.129175308008324,0.0886017698268568,29,0.019647
910,90.8985795440082,lidar_only_recursive,0,0,rejected,insufficientOverlap,331.750461066753,331.740189983529,-83.6765836470107,331.750461066753,29,0.017892
911,90.999044955347,per_frame_positive,1,0,fullPose,accepted,0.0647074679841103,0.0570115952435363,-0.178568355550544,0.0647074679841103,34,0.020043
911,90.999044955347,per_frame_negative,1,0,fullPose,accepted,0.0647195249884966,0.0570201394963575,-0.178603756719171,0.0647195249884966,34,0.02127
911,90.999044955347,per_frame_zero,1,0,fullPose,accepted,0.0647144718311452,0.0570166374690945,-0.178587968880793,0.0647144718311452,34,0.020675
911,90.999044955347,lidar_only_recursive,0,0,rejected,insufficientOverlap,333.600216082138,333.591640231211,-83.651985799006,333.600216082138,34,0.018324
912,91.0990943050145,per_frame_positive,1,0,fullPose,accepted,0.0473604348274425,0.0348621283389567,-0.222435529133498,0.0473604348274425,27,0.020815
912,91.0990943050145,per_frame_negative,1,0,fullPose,accepted,0.0473646983542445,0.0348660144107859,-0.222447623711961,0.0473646983542445,27,0.020052
912,91.0990943050145,per_frame_zero,1,0,fullPose,accepted,0.0473598411321304,0.034861621503381,-0.222433397587206,0.0473598411321304,27,0.020449
912,91.0990943050145,lidar_only_recursive,0,0,rejected,insufficientOverlap,335.444571616383,335.436120320179,-83.6589490844357,335.444571616383,27,0.017675
913,91.1995159416124,per_frame_positive,1,0,fullPose,accepted,0.0930722741114397,0.0778125082623118,-0.177786799615791,0.0930722741114397,40,0.020838
913,91.1995159416124,per_frame_negative,1,0,fullPose,accepted,0.0930856940618298,0.0778252249397632,-0.177832117537567,0.0930856940618298,40,0.019938
913,91.1995159416124,per_frame_zero,1,0,fullPose,accepted,0.0930754446851042,0.0778155147684996,-0.17779664200861,0.0930754446851042,40,0.020655
913,91.1995159416124,lidar_only_recursive,0,0,rejected,insufficientOverlap,337.295432998195,337.288527958021,-83.6811686244556,337.295432998195,40,0.018605
914,91.2990363410179,per_frame_positive,1,0,fullPose,accepted,0.0326553929630699,0.0184804704159621,-0.10634879638025,0.0326553929630699,32,0.021189
914,91.2990363410179,per_frame_negative,1,0,fullPose,accepted,0.0326681929239711,0.0184863780362508,-0.106374209184001,0.0326681929239711,32,0.020358
914,91.2990363410179,per_frame_zero,1,0,fullPose,accepted,0.0326551273799677,0.0184803473606218,-0.106348270268467,0.0326551273799677,32,0.021048
914,91.2990363410179,lidar_only_recursive,0,0,rejected,insufficientOverlap,339.134352741865,339.12559504124,-83.7343803088774,339.134352741865,32,0.018565
915,91.3982084122732,per_frame_positive,1,0,fullPose,accepted,0.0371791978875176,0.0231136290995556,-0.0729749994082613,0.0371791978875176,31,0.020235
915,91.3982084122732,per_frame_negative,1,0,fullPose,accepted,0.0371912887788033,0.0231149964423179,-0.073010472717605,0.0371912887788033,31,0.019237
915,91.3982084122732,per_frame_zero,1,0,fullPose,accepted,0.0371781739180073,0.0231134567427419,-0.0729719896108958,0.0371781739180073,31,0.019587
915,91.3982084122732,lidar_only_recursive,0,0,rejected,insufficientOverlap,340.970513157125,340.958567767339,-83.7970581458804,340.970513157125,31,0.017343
916,91.4985559218562,per_frame_positive,1,0,fullPose,accepted,0.0356356862353489,0.0645299648846937,-0.0656738582965338,0.0356356862353489,33,0.021171
916,91.4985559218562,per_frame_negative,1,0,fullPose,accepted,0.0356351569487421,0.0645292446781971,-0.0656782771807203,0.0356351569487421,33,0.020233
916,91.4985559218562,per_frame_zero,1,0,fullPose,accepted,0.0356274634164607,0.0645220877176946,-0.0656820546351773,0.0356274634164607,33,0.019908
916,91.4985559218562,lidar_only_recursive,0,0,rejected,insufficientOverlap,342.826520646685,342.815783695945,-83.8695635693292,342.826520646685,33,0.019016
917,91.5701169045131,per_frame_positive,1,0,fullPose,accepted,0.419359604759812,0.321760872768791,0.168918323569454,0.419359604759812,17,0.02016
917,91.5701169045131,per_frame_negative,1,0,fullPose,accepted,0.419358335281369,0.321759593973009,0.168904241123917,0.419358335281369,17,0.02137
917,91.5701169045131,per_frame_zero,1,0,fullPose,accepted,0.419350367849887,0.321751655794706,0.168927298723093,0.419350367849887,17,0.020843
917,91.5701169045131,lidar_only_recursive,0,0,rejected,insufficientOverlap,344.10815300498,344.141817059193,-83.9147884874909,344.10815300498,17,0.017485
918,91.6989272132088,per_frame_positive,1,0,fullPose,accepted,0.0146129722884729,0.0346330059919042,0.0199286596431427,0.0146129722884729,26,0.021273
918,91.6989272132088,per_frame_negative,1,0,fullPose,accepted,0.0146193491364455,0.0346399109347602,0.0199131687632719,0.0146193491364455,26,0.019258
918,91.6989272132088,per_frame_zero,1,0,fullPose,accepted,0.0146076912713264,0.0346258060811401,0.0199130911114606,0.0146076912713264,26,0.02081
918,91.6989272132088,lidar_only_recursive,0,0,rejected,insufficientOverlap,346.54956569668,346.539949782376,-83.9876149245253,346.54956569668,26,0.019002
919,91.8000007647415,per_frame_positive,1,0,fullPose,accepted,0.0821056661638573,0.0959442928906809,0.124105941136925,0.0821056661638573,19,0.019891
919,91.8000007647415,per_frame_negative,1,0,fullPose,accepted,0.0820948808591136,0.0959335791762078,0.124081384225975,0.0820948808591136,19,0.02046
919,91.8000007647415,per_frame_zero,1,0,fullPose,accepted,0.0820930638840584,0.0959317954355613,0.124078597774183,0.0820930638840584,19,0.020069
919,91.8000007647415,lidar_only_recursive,0,0,rejected,insufficientOverlap,348.430518028415,348.425075753603,-84.0510267201554,348.430518028415,19,0.01763
920,91.899587512697,per_frame_positive,1,0,fullPose,accepted,0.0587799624644202,0.0753054387552992,0.0698327263331148,0.0587799624644202,22,0.020803
920,91.899587512697,per_frame_negative,1,0,fullPose,accepted,0.0587775390298345,0.0753030709221786,0.06983020790652,0.0587775390298345,22,0.020985
920,91.899587512697,per_frame_zero,1,0,fullPose,accepted,0.0587751373359943,0.0753006303906286,0.06982541053405,0.0587751373359943,22,0.02058
920,91.899587512697,lidar_only_recursive,0,0,rejected,insufficientOverlap,350.290678298299,350.283582589767,-84.1194830375796,350.290678298299,22,0.018175
921,92.0011159430263,per_frame_positive,1,0,fullPose,accepted,0.0151434225936486,0.0146786012524807,0.0458535132690791,0.0151434225936486,20,0.021728
921,92.0011159430263,per_frame_negative,1,0,fullPose,accepted,0.0151426770353798,0.0146778684001334,0.0458533203763938,0.0151426770353798,20,0.019734
921,92.0011159430263,per_frame_zero,1,0,fullPose,accepted,0.0151431308514657,0.0146786215349592,0.0458439160284937,0.0151431308514657,20,0.018527
921,92.0011159430263,lidar_only_recursive,0,0,rejected,insufficientOverlap,352.182114240002,352.181093734797,-84.1900497326279,352.182114240002,20,0.018175
922,92.0986820305863,per_frame_positive,1,0,fullPose,accepted,0.00811107422845264,0.0274349055575633,0.120352951453075,0.00811107422845264,30,0.020368
922,92.0986820305863,per_frame_negative,1,0,fullPose,accepted,0.00811033634628914,0.0274353831620308,0.120352292593212,0.00811033634628914,30,0.021507
922,92.0986820305863,per_frame_zero,1,0,fullPose,accepted,0.00811013938329184,0.0274401150530877,0.120342006721336,0.00811013938329184,30,0.019713
922,92.0986820305863,lidar_only_recursive,0,0,rejected,insufficientOverlap,354.018078264283,354.007171593841,-84.2480240344726,354.018078264283,30,0.017932
923,92.1993445645583,per_frame_positive,1,0,fullPose,accepted,0.0268342366238434,0.00627519495278435,0.133282338916315,0.0268342366238434,36,0.020629
923,92.1993445645583,per_frame_negative,1,0,fullPose,accepted,0.026833793305187,0.00627493728326257,0.133286321049972,0.026833793305187,36,0.019604
923,92.1993445645583,per_frame_zero,1,0,fullPose,accepted,0.0268343542909427,0.00627528643019393,0.133281512490277,0.0268343542909427,36,0.019736
923,92.1993445645583,lidar_only_recursive,0,0,rejected,insufficientOverlap,355.902557877725,355.894240534636,-84.3171676405831,355.902557877725,36,0.018084
924,92.2987505158407,per_frame_positive,1,0,fullPose,accepted,0.0168256318157682,0.0174152108860772,0.190736639917968,0.0168256318157682,25,0.020811
924,92.2987505158407,per_frame_negative,1,0,fullPose,accepted,0.0168270976152263,0.0174082693884661,0.190767322894943,0.0168270976152263,25,0.02007
924,92.2987505158407,per_frame_zero,1,0,fullPose,accepted,0.0168250195924423,0.0174170980537757,0.19072462986978,0.0168250195924423,25,0.019541
924,92.2987505158407,lidar_only_recursive,0,0,rejected,insufficientOverlap,357.770985909488,357.760191871477,-84.3735993085258,357.770985909488,25,0.017928
925,92.399271752839,per_frame_positive,1,0,fullPose,accepted,0.0495209237686355,0.0302576966253553,0.191444292986583,0.0495209237686355,37,0.020323
925,92.399271752839,per_frame_negative,1,0,fullPose,accepted,0.0495213116050711,0.0302558332485236,0.191435329730286,0.0495213116050711,37,0.020156
925,92.399271752839,per_frame_zero,1,0,fullPose,accepted,0.0495178385545023,0.030253211136873,0.19142645602649,0.0495178385545023,37,0.021079
925,92.399271752839,lidar_only_recursive,0,0,rejected,insufficientOverlap,359.657520264124,359.648785220911,-84.4366813595878,359.657520264124,37,0.018005
926,92.4994121147672,per_frame_positive,1,0,fullPose,accepted,0.0400514316284004,0.0369820110364354,0.247267736906127,0.0400514316284004,31,0.020023
926,92.4994121147672,per_frame_negative,1,0,fullPose,accepted,0.0400540709047923,0.0369827898189583,0.247281854717915,0.0400540709047923,31,0.02051
926,92.4994121147672,per_frame_zero,1,0,fullPose,accepted,0.0400500893910622,0.03697955047193,0.247262804893103,0.0400500893910622,31,0.019153
926,92.4994121147672,lidar_only_recursive,0,0,rejected,insufficientOverlap,361.541071589216,361.532885025124,-84.4799049834212,361.541071589216,31,0.017835
927,92.5746202009976,per_frame_positive,1,0,fullPose,accepted,0.224337730385077,0.299034492438457,0.241562442091185,0.224337730385077,29,0.02004
927,92.5746202009976,per_frame_negative,1,0,fullPose,accepted,0.224336391148732,0.299033198859947,0.241562298869962,0.224336391148732,29,0.022852
927,92.5746202009976,per_frame_zero,1,0,fullPose,accepted,0.224338425715993,0.299035203123774,0.241556640153824,0.224338425715993,29,0.020309
927,92.5746202009976,lidar_only_recursive,0,0,rejected,insufficientOverlap,362.97742525743,362.949016285329,-84.535382983916,362.97742525743,29,0.018132
928,92.6987277101508,per_frame_positive,1,0,fullPose,accepted,0.0709979930541103,0.0422687914463534,0.127875308589658,0.0709979930541103,22,0.019907
928,92.6987277101508,per_frame_negative,1,0,fullPose,accepted,0.0709980787472013,0.0422685711878604,0.127877840391946,0.0709980787472013,22,0.020431
928,92.6987277101508,per_frame_zero,1,0,fullPose,accepted,0.0709976814777098,0.042268373908828,0.127876181039193,0.0709976814777098,22,0.019511
928,92.6987277101508,lidar_only_recursive,0,0,rejected,insufficientOverlap,365.301528919015,365.290310188418,-84.6044000828098,365.301528919015,22,0.017334
929,92.79865906655,per_frame_positive,1,0,fullPose,accepted,0.108422142096953,0.0790609153891385,0.350837766379934,0.108422142096953,23,0.020824
929,92.79865906655,per_frame_negative,1,0,fullPose,accepted,0.10842518534843,0.0790639342649345,0.350841659289923,0.10842518534843,23,0.022667
929,92.79865906655,per_frame_zero,1,0,fullPose,accepted,0.0493414779901418,0.0223916736554554,0.109702477130142,0.0493414779901418,23,0.020108
929,92.79865906655,lidar_only_recursive,0,0,rejected,insufficientOverlap,367.189718677343,367.178088551576,-84.6701756963146,367.189718677343,23,0.018431
930,92.8986023297068,per_frame_positive,1,0,fullPose,accepted,0.0936668151753054,0.0655863851703687,0.15939954562089,0.0936668151753054,37,0.021047
930,92.8986023297068,per_frame_negative,1,0,fullPose,accepted,0.093666601969533,0.0655861839054815,0.159399468476422,0.093666601969533,37,0.024613
930,92.8986023297068,per_frame_zero,1,0,fullPose,accepted,0.0936586438871761,0.0655785060541128,0.159393747181899,0.0936586438871761,37,0.019524
930,92.8986023297068,lidar_only_recursive,0,0,rejected,insufficientOverlap,369.0802427886,369.0683286055,-84.7248599518956,369.0802427886,37,0.017995
931,92.9989607984823,per_frame_positive,1,0,fullPose,accepted,0.101806216461927,0.0751763060617472,0.388826810265902,0.101806216461927,30,0.021065
931,92.9989607984823,per_frame_negative,1,0,fullPose,accepted,0.101803403556117,0.0751734668261339,0.388819689024017,0.101803403556117,30,0.022241
931,92.9989607984823,per_frame_zero,1,0,fullPose,accepted,0.0770438745861348,0.0595347605461643,0.181122846275699,0.0770438745861348,30,0.019684
931,92.9989607984823,lidar_only_recursive,0,0,rejected,insufficientOverlap,370.979106679231,370.968637225823,-84.7890029345263,370.979106679231,30,0.017776
932,93.0993307544462,per_frame_positive,1,0,fullPose,accepted,0.0835229374738871,0.0786620415861906,0.200378591369336,0.0835229374738871,24,0.019989
932,93.0993307544462,per_frame_negative,1,0,fullPose,accepted,0.0835211054776691,0.0786594474602186,0.200377759920784,0.0835211054776691,24,0.020843
932,93.0993307544462,per_frame_zero,1,0,fullPose,accepted,0.0835211402205753,0.0786602749793665,0.200372787352113,0.0835211402205753,24,0.019625
932,93.0993307544462,lidar_only_recursive,0,0,rejected,insufficientOverlap,372.879665265447,372.870794767295,-84.8525357853217,372.879665265447,24,0.017608
933,93.1988413479837,per_frame_positive,1,0,fullPose,accepted,0.124331036918044,0.129065042513325,0.261714468721044,0.124331036918044,25,0.021843
933,93.1988413479837,per_frame_negative,1,0,fullPose,accepted,0.124323128723076,0.129057696116592,0.261736304073657,0.124323128723076,25,0.019354
933,93.1988413479837,per_frame_zero,1,0,fullPose,accepted,0.124331821806048,0.129065753888666,0.261711184040143,0.124331821806048,25,0.02
933,93.1988413479837,lidar_only_recursive,0,0,rejected,insufficientOverlap,374.770365167838,374.759215280991,-84.9118444649469,374.770365167838,25,0.018204
934,93.2998193147223,per_frame_positive,1,0,fullPose,accepted,0.101349683938967,0.0855293779049257,0.340519441840355,0.101349683938967,22,0.020899
934,93.2998193147223,per_frame_negative,1,0,fullPose,accepted,0.105409555302991,0.0955661545222305,0.180396204390182,0.105409555302991,22,0.023071
934,93.2998193147223,per_frame_zero,1,0,fullPose,accepted,0.10540951643538,0.0955662059678211,0.180394770273582,0.10540951643538,22,0.019931
934,93.2998193147223,lidar_only_recursive,0,0,rejected,insufficientOverlap,376.684211805101,376.677385732672,-84.9989426608192,376.684211805101,22,0.019179
935,93.398780229629,per_frame_positive,1,0,fullPose,accepted,0.121770301956839,0.0963449279465906,0.515805012320381,0.121770301956839,22,0.021273
935,93.398780229629,per_frame_negative,1,0,fullPose,accepted,0.152251147871255,0.15512572035535,0.212211732344852,0.152251147871255,22,0.019471
935,93.398780229629,per_frame_zero,1,0,fullPose,accepted,0.152247829323589,0.15512235947508,0.212210416967898,0.152247829323589,22,0.018919
935,93.398780229629,lidar_only_recursive,0,0,rejected,insufficientOverlap,378.572164820292,378.560592738649,-85.0499583990216,378.572164820292,22,0.017707
936,93.4986630823545,per_frame_positive,1,0,fullPose,accepted,0.20988313814913,0.180265460132042,0.35528542716128,0.20988313814913,28,0.02263
936,93.4986630823545,per_frame_negative,1,0,fullPose,accepted,0.103880030249774,0.0772807370950749,0.0312252510964242,0.103880030249774,28,0.024928
936,93.4986630823545,per_frame_zero,1,0,fullPose,accepted,0.11152580533483,0.104155634827359,0.0944287070489681,0.11152580533483,28,0.020339
936,93.4986630823545,lidar_only_recursive,0,0,rejected,insufficientOverlap,380.475732934067,380.46359333111,-85.1064072537336,380.475732934067,28,0.017746
937,93.5717962091345,per_frame_positive,1,0,fullPose,accepted,0.0907546302592868,0.200544534424807,0.414667082916484,0.0907546302592868,28,0.019204
937,93.5717962091345,per_frame_negative,1,0,fullPose,accepted,0.224690341856994,0.325263050207054,0.133032028693487,0.224690341856994,28,0.019955
937,93.5717962091345,per_frame_zero,1,0,fullPose,accepted,0.224690797578954,0.325263312248302,0.133033898641555,0.224690797578954,28,0.019418
937,93.5717962091345,lidar_only_recursive,0,0,rejected,insufficientOverlap,381.902780452072,381.859364818912,-85.0936589018009,381.902780452072,28,0.017634
938,93.6988723770699,per_frame_positive,1,0,fullPose,accepted,0.163617882501104,0.139307423948847,0.377973909588475,0.163617882501104,29,0.021459
938,93.6988723770699,per_frame_negative,1,0,fullPose,accepted,0.0771282931123721,0.0501193317393263,0.0274530948639277,0.0771282931123721,29,0.021507
938,93.6988723770699,per_frame_zero,1,0,fullPose,accepted,0.0513012479368743,0.0585295120473162,0.115658938588729,0.0513012479368743,29,0.020159
938,93.6988723770699,lidar_only_recursive,0,0,rejected,insufficientOverlap,384.2933713119,384.282099654964,-85.1605595308102,384.2933713119,29,0.017736
939,93.7998086788611,per_frame_positive,1,0,fullPose,accepted,0.0912530326809149,0.0774703172398777,0.411130957991883,0.0912530326809149,34,0.023454
939,93.7998086788611,per_frame_negative,1,0,fullPose,accepted,0.0912559326423411,0.0774734224540893,0.411120139603317,0.0912559326423411,34,0.021446
939,93.7998086788611,per_frame_zero,1,0,fullPose,accepted,0.091259642982403,0.0774769454545382,0.411065088824029,0.091259642982403,34,0.02021
939,93.7998086788611,lidar_only_recursive,0,0,rejected,insufficientOverlap,386.215566355454,386.208492982355,-85.1991940556452,386.215566355454,34,0.017866
940,93.8989463461521,per_frame_positive,0,0,rejected,inconsistentClasses,0.640312423976002,0.659583679446957,2,0.201946873232647,20,0.020996
940,93.8989463461521,per_frame_negative,0,0,rejected,inconsistentClasses,0.640312423976002,0.621655465604069,-2,0.0177009568371089,20,0.019775
940,93.8989463461521,per_frame_zero,0,0,rejected,inconsistentClasses,0,0.0274421893455303,0,0.0177037806201884,20,0.019363
940,93.8989463461521,lidar_only_recursive,0,0,rejected,insufficientOverlap,388.113342458894,388.102285527429,-85.2341965352014,388.113342458894,20,0.017415
941,93.9989848401468,per_frame_positive,1,0,fullPose,accepted,0.124077099000172,0.103466428908972,0.383096057841771,0.124077099000172,32,0.021963
941,93.9989848401468,per_frame_negative,1,0,fullPose,accepted,0.0289913430162737,0.00288497889550127,0.00313296262363655,0.0289913430162737,32,0.021409
941,93.9989848401468,per_frame_zero,1,0,fullPose,accepted,0.0289950310654729,0.0028931009736283,0.00317710741061101,0.0289950310654729,32,0.019897
941,93.9989848401468,lidar_only_recursive,0,0,rejected,insufficientOverlap,390.026450791715,390.015493818959,-85.2637921029791,390.026450791715,32,0.017816
942,94.098815936836,per_frame_positive,1,0,fullPose,accepted,0.102800611330083,0.0737864069900216,0.446755968251025,0.102800611330083,28,0.02067
942,94.098815936836,per_frame_negative,1,0,fullPose,accepted,0.0683676390636225,0.0614769181084433,0.105095703710582,0.0683676390636225,28,0.023307
942,94.098815936836,per_frame_zero,1,0,fullPose,accepted,0.068367750782841,0.061477029479199,0.105096245852518,0.068367750782841,28,0.021944
942,94.098815936836,lidar_only_recursive,0,0,rejected,insufficientOverlap,391.938042712056,391.92626617474,-85.3088246586361,391.938042712056,28,0.017743
943,94.198794891959,per_frame_positive,1,0,fullPose,accepted,0.102487601601371,0.0734297778060301,0.356518402855426,0.102487601601371,13,0.021271
943,94.198794891959,per_frame_negative,1,0,fullPose,accepted,0.0701132685876852,0.060862599935162,0.027538797953023,0.0701132685876852,13,0.021873
943,94.198794891959,per_frame_zero,1,0,fullPose,accepted,0.0701058036004208,0.0608541597768417,0.0274980300757615,0.0701058036004208,13,0.020279
943,94.198794891959,lidar_only_recursive,0,0,rejected,insufficientOverlap,393.85308586486,393.841156034682,-85.3472458322146,393.85308586486,13,0.018212
944,94.2989073952623,per_frame_positive,1,0,fullPose,accepted,0.0857163312262533,0.0581043332614852,0.363770440625198,0.0857163312262533,31,0.021063
944,94.2989073952623,per_frame_negative,1,0,fullPose,accepted,0.0568438576587815,0.0626246481333565,0.00866854945761976,0.0568438576587815,31,0.02065
944,94.2989073952623,per_frame_zero,1,0,fullPose,accepted,0.056848973482564,0.0626281272998059,0.00869501148872553,0.056848973482564,31,0.019893
944,94.2989073952623,lidar_only_recursive,0,0,rejected,insufficientOverlap,395.771283799424,395.759834812103,-85.3664520618156,395.771283799424,31,0.017868
945,94.3995096538854,per_frame_positive,1,0,fullPose,accepted,0.0725101316763578,0.052984813535257,0.329664565838871,0.0725101316763578,18,0.021667
945,94.3995096538854,per_frame_negative,1,0,fullPose,accepted,0.0466961615614886,0.0647876038959249,-0.280422916651105,0.0466961615614886,18,0.019328
945,94.3995096538854,per_frame_zero,1,0,fullPose,accepted,0.0466955662217895,0.0647871391107041,-0.280423277510518,0.0466955662217895,18,0.018596
945,94.3995096538854,lidar_only_recursive,0,0,rejected,insufficientOverlap,397.697507534115,397.688831817443,-85.4199562004409,397.697507534115,18,0.017554
946,94.4991533581971,per_frame_positive,1,0,fullPose,accepted,0.0617734304107939,0.0398602825208488,0.286873629411909,0.0617734304107939,29,0.02102
946,94.4991533581971,per_frame_negative,1,0,fullPose,accepted,0.0584477033983634,0.0803117887307703,-0.286475194056751,0.0584477033983634,29,0.01992
946,94.4991533581971,per_frame_zero,1,0,fullPose,accepted,0.0617717833559759,0.0398595055004206,0.286864854624453,0.0617717833559759,29,0.019117
946,94.4991533581971,lidar_only_recursive,0,0,rejected,insufficientOverlap,399.611110261352,399.600714765906,-85.4808683305135,399.611110261352,29,0.017677
947,94.5901803558627,per_frame_positive,1,0,fullPose,accepted,0.209791438428252,0.105813469749626,0.288711050387796,0.209791438428252,28,0.020228
947,94.5901803558627,per_frame_negative,1,0,fullPose,accepted,0.209790891683134,0.105813179649622,0.288703418155922,0.209790891683134,28,0.019744
947,94.5901803558627,per_frame_zero,1,0,fullPose,accepted,0.209791017420125,0.105813232373043,0.288704294013201,0.209791017420125,28,0.019251
947,94.5901803558627,lidar_only_recursive,0,0,rejected,insufficientOverlap,401.307496214713,401.349227257084,-85.5220857632905,401.307496214713,28,0.017587
948,94.6988136870145,per_frame_positive,1,0,fullPose,accepted,0.0533439335485016,0.0242305430417532,0.295917071216544,0.0533439335485016,17,0.019791
948,94.6988136870145,per_frame_negative,1,0,fullPose,accepted,0.0863792027510979,0.105645677048247,-0.234979036645818,0.0863792027510979,17,0.018476
948,94.6988136870145,per_frame_zero,1,0,fullPose,accepted,0.0533438836189285,0.0242309660774858,0.295901322802923,0.0533438836189285,17,0.018704
948,94.6988136870145,lidar_only_recursive,0,0,rejected,insufficientOverlap,403.448781788666,403.436694257757,-85.5704042529577,403.448781788666,17,0.017506
949,94.7992892370282,per_frame_positive,1,0,fullPose,accepted,0.0575682796906679,0.0337717147225996,0.266086378703169,0.0575682796906679,27,0.019555
949,94.7992892370282,per_frame_negative,1,0,fullPose,accepted,0.0575705826814893,0.0337739215479873,0.266077134519758,0.0575705826814893,27,0.019394
949,94.7992892370282,per_frame_zero,1,0,fullPose,accepted,0.0575658800128339,0.0337692265377349,0.266070891385157,0.0575658800128339,27,0.019172
949,94.7992892370282,lidar_only_recursive,0,0,rejected,insufficientOverlap,405.378458835768,405.368609239408,-85.6056285684756,405.378458835768,27,0.018223
950,94.8990876596986,per_frame_positive,1,0,fullPose,accepted,0.076258107223498,0.0522715143317817,0.216437527122343,0.076258107223498,32,0.021429
950,94.8990876596986,per_frame_negative,1,0,fullPose,accepted,0.0762606608033568,0.0522737057405142,0.216435259866537,0.0762606608033568,32,0.019987
950,94.8990876596986,per_frame_zero,1,0,fullPose,accepted,0.0762582563246535,0.0522715610994255,0.216434639919018,0.0762582563246535,32,0.019571
950,94.8990876596986,lidar_only_recursive,0,0,rejected,insufficientOverlap,407.29756272742,407.286745988082,-85.665917197601,407.29756272742,32,0.017328
951,94.9992241993119,per_frame_positive,1,0,fullPose,accepted,0.043843839143785,0.0199371279043739,0.29622771489035,0.043843839143785,29,0.020745
951,94.9992241993119,per_frame_negative,1,0,fullPose,accepted,0.0438460349074102,0.0199365531372874,0.296225981612244,0.0438460349074102,29,0.020579
951,94.9992241993119,per_frame_zero,1,0,fullPose,accepted,0.0438475169020734,0.0199393403225216,0.29622096247131,0.0438475169020734,29,0.019066
951,94.9992241993119,lidar_only_recursive,0,0,rejected,insufficientOverlap,409.222253711689,409.212052640715,-85.7268480750995,409.222253711689,29,0.018032
952,95.0990230518269,per_frame_positive,1,0,fullPose,accepted,0.0594514902915678,0.06208673335635,0.196859006626231,0.0594514902915678,22,0.020528
952,95.0990230518269,per_frame_negative,1,0,fullPose,accepted,0.0594467476660476,0.0620823855092321,0.196838383161889,0.0594467476660476,22,0.020566
952,95.0990230518269,per_frame_zero,1,0,fullPose,accepted,0.0594457871372018,0.0620816531541037,0.196834131862351,0.0594457871372018,22,0.018766
952,95.0990230518269,lidar_only_recursive,0,0,rejected,insufficientOverlap,411.144752977772,411.133483747765,-85.7713037534693,411.144752977772,22,0.017703
953,95.198679193215,per_frame_positive,1,0,fullPose,accepted,0.157254456353532,0.147696681065284,0.546119717987987,0.157254456353532,24,0.019092
953,95.198679193215,per_frame_negative,1,0,fullPose,accepted,0.585910482061837,0.559480262135668,2.30881465148966,0.585910482061837,24,0.019667
953,95.198679193215,per_frame_zero,1,0,fullPose,accepted,0.157253824427467,0.147695895638233,0.546113157861489,0.157253824427467,24,0.019131
953,95.198679193215,lidar_only_recursive,0,0,rejected,insufficientOverlap,413.068873197658,413.055850279278,-85.7886881944289,413.068873197658,24,0.017567
954,95.2953307296902,per_frame_positive,1,0,fullPose,accepted,0.112251636759495,0.0953936326081194,0.333519798803985,0.112251636759495,14,0.017858
954,95.2953307296902,per_frame_negative,0,0,rejected,inconsistentClasses,0.640312423976002,0.593132448325653,-2,0.656887545894832,14,0.019266
954,95.2953307296902,per_frame_zero,1,0,fullPose,accepted,0.112248898175538,0.0953904661997503,0.333487105245567,0.112248898175538,14,0.017999
954,95.2953307296902,lidar_only_recursive,0,0,rejected,insufficientOverlap,414.953002580692,414.923428115793,-85.7954494919302,414.953002580692,14,0.017194
955,95.398625956606,per_frame_positive,1,0,fullPose,accepted,0.16482248180899,0.136490158622063,0.410778747461116,0.16482248180899,19,0.020743
955,95.398625956606,per_frame_negative,1,0,fullPose,accepted,0.460707762018738,0.428926571436816,1.00899102257918,0.460707762018738,19,0.019964
955,95.398625956606,per_frame_zero,1,0,fullPose,accepted,0.164822071259387,0.136489781047505,0.410778583257236,0.164822071259387,19,0.019518
955,95.398625956606,lidar_only_recursive,0,0,rejected,insufficientOverlap,416.935423401073,416.921953647178,-85.8401281950661,416.935423401073,19,0.01789
956,95.4986094038881,per_frame_positive,1,0,fullPose,accepted,0.159829477623669,0.141616602541851,0.456129744260715,0.159829477623669,15,0.019732
956,95.4986094038881,per_frame_negative,1,0,fullPose,accepted,0.681108923685081,0.654017396964039,2.78585524339425,0.681108923685081,15,0.021182
956,95.4986094038881,per_frame_zero,1,0,fullPose,accepted,0.159830779532207,0.141618477623158,0.456157728494138,0.159830779532207,15,0.018493
956,95.4986094038881,lidar_only_recursive,0,0,rejected,insufficientOverlap,418.871908752619,418.858286650359,-85.8946586501782,418.871908752619,15,0.017303
957,95.5779839334795,per_frame_positive,1,0,fullPose,accepted,0.257536912167916,0.29241654882907,0.699431545122167,0.257536912167916,16,0.019016
957,95.5779839334795,per_frame_negative,1,0,fullPose,accepted,0.0416596261786166,0.0411976989754648,1.33598826582339,0.0416596261786166,16,0.021075
957,95.5779839334795,per_frame_zero,1,0,fullPose,accepted,0.257537015224028,0.292416658983498,0.699431552669416,0.257537015224028,16,0.018948
957,95.5779839334795,lidar_only_recursive,0,0,rejected,insufficientOverlap,420.413566149305,420.396756236268,-85.9277107413849,420.413566149305,16,0.017436
958,95.6985481258693,per_frame_positive,1,0,fullPose,accepted,0.212084913185721,0.20527337491919,0.991041026402016,0.212084913185721,16,0.018867
