source,target,semanticName,squaredStandardizedResidual,heightResidual,mapMixtureWeight,weight,robustWeight,physicalResidualM,referencePoseResidualSamePairsM,sourceX,sourceY,targetRelativeX,targetRelativeY
179,25,curb,28.7972438214783,NaN,0.000801370534206954,0.00519182295926022,0.000925861493150867,1.26727672497501,0.626539700187275,6.34672894031587,7.78448345174541,10.9993774114992,-13.003047849983
180,25,curb,5.16355666297689,NaN,0.000801370534206954,0.00346675560597073,0.00189837604325397,0.498325187202976,0.135762744134931,7.12719204802499,7.33375163395097,10.9993774114992,-13.003047849983
181,25,curb,15.8619259692351,NaN,0.000801370534206954,0.00520541530570191,0.00147132573191056,1.18118005282892,0.553148833419085,7.18543887157475,8.14285430781875,10.9993774114992,-13.003047849983
182,25,curb,6.47698308590225,NaN,0.000801370534206954,0.00403823551099419,0.00198310721192605,0.761506374727567,0.142940857392066,7.97802087643522,8.09635816561256,10.9993774114992,-13.003047849983
183,25,curb,24.3666384198936,NaN,0.000801370534206954,0.00227527389129381,0.00046446842483355,1.13419348051776,0.523848517942861,8.31853139507384,8.70594074588169,10.9993774114992,-13.003047849983
184,25,curb,6.85695659756023,NaN,0.000801370534206954,0.00191277326288856,0.000912098304749008,0.585130400850328,0.019994008633307,8.90551375271859,8.40026084106558,10.9993774114992,-13.003047849983
185,25,curb,16.486047608986,NaN,0.000801370534206954,0.00175462758248458,0.000482336357625955,0.871599559873652,0.267664929483409,8.84508205091661,8.69351207968666,10.9993774114992,-13.003047849983
186,13,curb,0.104341372659017,NaN,0.00193420485564809,0.00482581502040934,0.00474657279310399,0.0859549398508235,0.672243855910579,9.93714092764783,-0.982728754863905,-3.28770240629092,-5.49797391984612
187,13,curb,18.3698166660951,NaN,0.00193420485564809,0.00346505421470862,0.000879640540611862,1.05820456532573,1.63895741572774,10.8292145063299,-1.53123834920298,-3.28770240629092,-5.49797391984612
188,13,curb,1.35304728477223,NaN,0.00193420485564809,0.00495363263677026,0.00407207831547001,0.315322753296095,0.892210005383302,10.6123433988512,-0.766939597052388,-3.28770240629092,-5.49797391984612
191,13,curb,36.6696437150962,NaN,0.00193420485564809,0.0029925682404834,0.000435780679522337,1.44611483405762,2.01848060524819,11.5398157717062,-1.4866470278328,-3.28770240629092,-5.49797391984612
201,85,pole,0.677725603780313,NaN,0.000794152550885848,0.0143245900628087,0.0129232439350226,0.211908096030334,1.12426397146299,-2.88746839785386,-12.890585461115,-11.828115543176,2.56400821823627
202,99,pole,0.674568923846935,NaN,0.000420497883077542,0.0118052465689709,0.0106552179446108,0.184669458284076,1.09932279210397,-2.4038272745167,8.34035506170128,9.38164965051692,2.5186086082831
205,98,pole,0.86809974525496,NaN,0.000619223455374794,0.0173682436867737,0.0152500705142124,0.246611408981804,1.04315247135076,5.02954151397067,8.04099597499802,9.19397252518684,-4.87965775560588
206,81,pole,43.9191825805373,NaN,0.000162615632646987,0.0203290355825326,0.00253256014659723,2.17349035705464,1.46304606827437,5.87215118118594,-13.8598229652799,-14.6866394499084,-7.28295991010964
207,81,pole,58.1101750721233,NaN,0.000162615632646987,0.0166384830427205,0.00161575879649907,1.85550142043338,1.03726001691584,7.073938295932,-13.8153562548932,-14.6866394499084,-7.28295991010964
209,119,trafficSign,2.032578008528,NaN,0.000191604719691315,0.00467253077878739,0.00352587290302036,0.723008508339586,1.0334958809543,-32.9338602333609,-26.2147459756357,-25.957928923599,32.0292313061655
210,119,trafficSign,1.50944693255044,NaN,0.000191604719691315,0.00341722247579509,0.00275246942976377,0.284882979772029,1.43329396050348,-32.6102992745085,-26.669662155027,-25.957928923599,32.0292313061655
211,119,trafficSign,1.81496638565779,NaN,0.000191604719691315,0.00500730930101774,0.0038804480558053,0.496458557137368,1.20752328092691,-32.7916301186412,-26.428743325173,-25.957928923599,32.0292313061655
213,156,trafficSign,1.25950426227149,NaN,0.000651244207230426,0.0134416257493657,0.011187178007956,0.270034403635235,1.42024005746631,-16.3939144846282,18.621066521295,19.6532506084768,16.583804260008
214,118,trafficSign,1.11729564850711,NaN,0.000642614671042456,0.00891134762282244,0.00755988700601778,0.348243269822673,1.10445275925664,-14.2507208535432,-24.3296032499016,-23.5403695806162,13.620879817754
215,118,trafficSign,0.679328264189576,NaN,0.000642614671042456,0.00575779025961751,0.00519331567946987,0.330994968478638,1.47512151995571,-13.8087285071546,-24.667155187132,-23.5403695806162,13.620879817754
216,130,trafficSign,0.696176966897358,NaN,0.000759427740414508,0.0122999178934019,0.0110671650319469,0.260422203444392,1.02371595135389,-13.4062035533399,-0.147078496164374,0.563826737168711,13.5655945176259
217,130,trafficSign,7.76520009612511,NaN,0.000759427740414508,0.00300400738055793,0.0013396202694015,0.847451539953636,1.57727641616807,-12.8551133596662,-0.549599307561665,0.563826737168711,13.5655945176259
218,130,trafficSign,7.73595297513821,NaN,0.000759427740414508,0.00658708589192592,0.00294361684882829,0.829783718941709,1.11773624386451,-12.8523618951689,-0.00704775279348701,0.563826737168711,13.5655945176259
219,135,trafficSign,0.63077832158236,NaN,0.000903394613743583,0.0122297882361978,0.0111086526703651,0.330411374624199,0.582542081357721,5.02954151397067,8.04099597499802,8.73378016648348,-4.85554031375796
220,125,trafficSign,0.227816968729894,NaN,0.000613309222795374,0.0134133488013994,0.0129416175871335,0.284252418101494,1.00772501857285,13.6521833079604,0.0229603067207632,1.33544995740522,-13.6542065078393
221,133,trafficSign,0.093358879587177,NaN,0.00149500574465366,0.00942041335980773,0.00928176769065761,0.317748677363346,0.252554396286227,31.3258451290563,8.85262659099902,9.72146030369913,-31.3056257814169
