frame,concatenated_baselineErrorM,concatenated_baselineStatus,confirmed_three_framesErrorM,confirmed_three_framesStatus,confirmed_five_framesErrorM,confirmed_five_framesStatus
1056,0.244464432487538,accepted,0.221249022303991,accepted,0.221513724204821,accepted
1057,0.258358148266477,accepted,0.254835331235868,accepted,0.264306694171347,accepted
1058,0.267419244742822,accepted,0.305545133109535,accepted,0.283361275945566,accepted
1059,0.19286852604498,accepted,0.207422035230436,accepted,0.140568326337562,accepted
1060,0.182500283941226,accepted,0.223494805583241,accepted,0.17137741395175,accepted
1061,0.178906036967034,accepted,0.200402360313642,accepted,0.174423487263674,accepted
1062,0.168621540802618,accepted,0.158190085705847,accepted,0.181118413367397,accepted
1063,0.169131820050652,accepted,0.178940355567276,accepted,0.170923270151591,accepted
1064,0.173674050555821,accepted,0.14307604857084,accepted,0.139727198095847,accepted
1065,0.171072327460512,accepted,0.188462841590665,accepted,0.144277672195694,accepted
1066,0.16701867625207,accepted,0.167316643964811,accepted,0.132542334220577,accepted
1067,0.143018698245513,accepted,0.145363764721986,accepted,0.105868658063932,accepted
1068,0.129233701381175,accepted,0.142338903012662,accepted,0.131936509522787,accepted
1069,0.121893251837945,accepted,0.137982143507306,accepted,0.128514378354599,accepted
1070,0.123388515701478,accepted,0.135331995600191,accepted,0.116472126238011,accepted
1071,0.117569913736087,accepted,0.123094373108253,accepted,0.110402297673446,accepted
1072,0.101289954426194,accepted,0.10741886038686,accepted,0.107923074739461,accepted
1073,0.0888164401734049,accepted,0.0985891891021686,accepted,0.0927849624235278,accepted
1074,0.0841525306204442,accepted,0.0936320592611135,accepted,0.0828038934455976,accepted
1075,0.0765879739015887,accepted,0.101410790412367,accepted,0.0872232925578088,accepted
1076,0.0724968874012478,accepted,0.0790356952779723,accepted,0.060581738134035,accepted
1077,0.0247503373472871,accepted,0.0233123364481495,accepted,0.0406574699949322,accepted
1078,0.0284326503559789,accepted,0.0196343639924804,accepted,0.0426969212332331,accepted
1079,0.0270993996835777,accepted,0.0256107461431845,accepted,0.0592554121840403,accepted
1080,0.0660096310115253,accepted,0.0866925392482323,accepted,0.0866017410108996,accepted
1081,0.09587638871018,accepted,0.108675554030309,accepted,0.103831834490149,accepted
1082,0.108635669734508,accepted,0.114336218989103,accepted,0.122653670838495,accepted
1083,0.118002958312918,accepted,0.118612051449547,accepted,0.138924030948084,accepted
1084,0.142681294358246,accepted,0.136937164660287,accepted,0.165120398905296,accepted
1085,0.14240217647532,accepted,0.127782417297324,accepted,0.168001507373454,accepted
1086,0.156196874117047,accepted,0.150108873316478,accepted,0.18640928421186,accepted
1087,0.148635768755255,accepted,0.180115510045183,accepted,0.197600170763664,accepted
1088,0.149822453903002,accepted,0.150552143352098,accepted,0.178169455918016,accepted
1089,0.148878396355801,accepted,0.142400679004691,accepted,0.182012384306797,accepted
1090,0.174983756377722,accepted,0.1771863105993,accepted,0.195087550412251,accepted
1091,0.175571909965363,accepted,0.191613604827364,accepted,0.197442823518603,accepted
1092,0.165138383128515,accepted,0.154001274766924,accepted,0.167957369346542,accepted
1093,0.177660899751248,accepted,0.176560271645713,accepted,0.191968701456386,accepted
1094,0.158464442280938,accepted,0.154423784747015,accepted,0.177247885276077,accepted
1095,0.141229323369471,accepted,0.131214448759255,accepted,0.173755438382392,accepted
1096,0.131868721549606,accepted,0.134081275369866,accepted,0.17944519212955,accepted
1097,0.140444552558064,accepted,0.145117091125644,accepted,0.158137030147816,accepted
1098,0.152934952118504,accepted,0.162173403081374,accepted,0.15533204550688,accepted
1099,0.176032124846437,accepted,0.15164747642427,accepted,0.182667575669113,accepted
1100,0.187833471463193,accepted,0.15132604936475,accepted,0.195021807332455,accepted
1101,0.1495530858432,accepted,0.160529170564341,accepted,0.18203841051196,accepted
1102,0.16941154924189,accepted,0.14529198331272,accepted,0.183902600560147,accepted
1103,0.141451184034583,accepted,0.180083051397662,accepted,0.192439767032202,accepted
1104,0.0872391627855892,accepted,0.130907376522312,accepted,0.158815822929818,accepted
1105,0.0729154068279461,accepted,0.0886015901783193,accepted,0.146012274673378,accepted
1106,0.0800169528079631,accepted,0.100936456328149,accepted,0.11093950803045,accepted
1107,0.0758432906228583,accepted,0.0716786356871292,accepted,0.0895147218543154,accepted
1108,0.0615785344487014,accepted,0.0576506161297932,accepted,0.090255628036658,accepted
1109,0.127021734842412,accepted,0.1498292949947,accepted,0.120391358405167,accepted
1110,0.140567060358955,accepted,0.168548694713744,accepted,0.13326758175367,accepted
1111,0.117824537656945,accepted,0.126157350078731,accepted,0.172528668749419,accepted
1112,0.108486339631711,accepted,0.11070599523392,accepted,0.184349852976153,accepted
1113,0.123251001687314,accepted,0.156399867926877,accepted,0.178132161282113,accepted
1114,0.107242975606274,accepted,0.137187907520528,accepted,0.146184401657379,accepted
1115,0.122500279338674,accepted,0.15512677447355,accepted,0.164420024622306,accepted
1116,0.130319231466457,accepted,0.132308377528274,accepted,0.178981304136342,accepted
1117,0.140936613983907,accepted,0.0953768940629633,accepted,0.171597654486943,accepted
1118,0.126825586557183,accepted,0.109870890642947,accepted,0.147218530392587,accepted
1119,0.120441534406801,accepted,0.127534536368751,accepted,0.142412407031141,accepted
1120,0.125392026808697,accepted,0.144705292056896,accepted,0.173783728267705,accepted
1121,0.0531105926328799,accepted,0.0630578159598015,accepted,0.139123666445307,accepted
1122,0.0625417267503534,accepted,0.0836999778278071,accepted,0.0377710063291328,accepted
1123,0.134987931627447,accepted,0.136673919937,accepted,0.035713836218183,accepted
1124,0.117914716166173,accepted,0.123908873826779,accepted,0.042346747821951,accepted
1125,0.0675764608197653,accepted,0.109662291886599,accepted,0.0198777821143775,accepted
1126,0.0302908590294063,accepted,0.0500060549135281,accepted,0.077266934127015,accepted
1127,0.0281480479368136,accepted,0.0215744653101902,accepted,0.0549131917012634,accepted
1128,0.0225659984756217,accepted,0.0349059956905426,accepted,0.0355995188889569,accepted
1129,0.0607034972484191,accepted,0.0554815956564748,accepted,0.0262675406560685,accepted
1130,0.0652334504486036,accepted,0.0709868545611156,accepted,0.0380604972379678,accepted
1131,0.05257644681173,accepted,0.0912728321011985,accepted,0.0475877139021677,accepted
1132,0.0517379060950158,accepted,0.11143489740802,accepted,0.0560300393219686,accepted
1133,0.0493231815284586,accepted,0.0853332839110804,accepted,0.0701758772250456,accepted
1134,0.0395459003909365,accepted,0.03934083277263,accepted,0.0376506672441305,accepted
1135,0.0321771432009204,accepted,0.0137011715554676,accepted,0.0345607175740481,accepted
1136,0.0199945905267772,accepted,0.00818289096688146,accepted,0.0379759342846505,accepted
1137,0.024881561518672,accepted,0.00887922184015729,accepted,0.0416702613156249,accepted
1138,0.0167886272778318,accepted,0.0363104666169229,accepted,0.0291680858267639,accepted
1139,0.0436567782406191,accepted,0.0274440067074622,accepted,0.0269647389275782,accepted
1140,0.0559780315645598,accepted,0.0721226469471632,accepted,0.0375467374952638,accepted
1141,0.0504980526609182,accepted,0.0705676307977112,accepted,0.0338077432752192,accepted
1142,0.0541103294775511,accepted,0.0639385966071347,accepted,0.0262891393298875,accepted
1143,0.0938556427477333,accepted,0.092518013994797,accepted,0.0666483232767256,accepted
1144,0.117704530910938,accepted,0.13428306156342,accepted,0.10901687419562,accepted
1145,0.0822390456621855,accepted,0.0947776658192638,accepted,0.109089248714625,accepted
1146,0.0533309556414935,accepted,0.0605354818354271,accepted,0.115589451936284,accepted
1147,0.0825874871379429,accepted,0.0893499228929535,accepted,0.101583584627587,accepted
1148,0.0812515735758269,accepted,0.0755885212117208,accepted,0.0877128766897942,accepted
1149,0.126376174648599,accepted,0.121713080142167,accepted,0.109308661598414,accepted
1150,0.128749437354525,accepted,0.118992741962066,accepted,0.132257733524099,accepted
1151,0.157200400707579,accepted,0.170075621473777,accepted,0.149607796506984,accepted
1152,0.153876628374319,accepted,0.149409804498681,accepted,0.154786607156302,accepted
1153,0.146509069482888,accepted,0.149421379993082,accepted,0.17616275679209,accepted
1154,0.127782654684854,accepted,0.143053813883048,accepted,0.187758992317678,accepted
1155,0.14884868136906,accepted,0.156670447265303,accepted,0.174830313111522,accepted
1156,0.155947927990654,accepted,0.197723675661659,accepted,0.189112413412822,accepted
1157,0.16652498231173,accepted,0.147576699765923,accepted,0.177080556126286,accepted
1158,0.160175532891327,accepted,0.192658077058576,accepted,0.200003509373965,accepted
1159,0.167197260140767,accepted,0.178702461039436,accepted,0.197265995831074,accepted
1160,0.172994071830056,accepted,0.190178726638618,accepted,0.19129955986682,accepted
1161,0.174754967799221,accepted,0.176970155912582,accepted,0.203567848179594,accepted
1162,0.197213675404915,accepted,0.217113479571763,accepted,0.213183872280334,accepted
1163,0.19132113075644,accepted,0.21407318421625,accepted,0.212827526193328,accepted
1164,0.209574739505484,accepted,0.208478680583223,accepted,0.220110704344068,accepted
1165,0.219351733460742,accepted,0.23764225209935,accepted,0.240884322028802,accepted
1166,0.257823413367706,accepted,0.248715282044766,accepted,0.242100561874971,accepted
1167,0.194233982719606,accepted,0.192456187179106,accepted,0.248999005502945,accepted
1168,0.171276476851456,accepted,0.169604721962479,accepted,0.192609253098314,accepted
1169,0.181606432302069,accepted,0.183721017517211,accepted,0.197826282424163,accepted
1170,0.196333786337114,accepted,0.192932949780197,accepted,0.211665462754746,accepted
