frame,identity_baseline,selected_sequence_fit,independent_drive_fit
1019,0.129040756424483,0.0573944005347244,0.0343743399717193
1020,0.147284768544855,0.0559567014039547,0.0263206733980649
1021,0.141184803887024,0.0617464353590824,0.0326455989092957
1022,0.0458995065466164,0.0638296889262503,0.0488963777774333
1023,0.0507840540427366,0.064710744204709,0.061245569362902
1024,0.0535100536570799,0.0641269632127465,0.0647527898026388
1025,0.0563583069218938,0.0702083354797624,0.067535814714675
1026,0.0776204467791162,0.0746246505339811,0.0545035135266703
1027,0.423815646620635,0.0636815896602854,0.0450368017568524
1028,0.380953029058677,0.0769748740899495,0.0671077405064965
1029,0.334231578520433,0.0783137871780242,0.0909128279624916
1030,0.311710209186573,0.104694733555063,0.125546019685992
1031,0.270845856355255,0.133055964809709,0.132344637090317
1032,0.25704767889334,0.177895211706623,0.187818371424468
1033,0.231123954570962,0.222667899568111,0.258226484855694
1034,0.191208883435956,0.208239159179095,0.222078070171086
1035,0.147972115077431,0.167318811477769,0.175932732143133
1036,0.126933157030189,0.134857205946065,0.138904259912376
1037,0.15437272233381,0.164472559414101,0.178571789760267
1038,0.160346596202245,0.171735302482088,0.2098157693504
1039,0.14798664937995,0.138594056548533,0.169237047225419
1040,0.197525386556859,0.183278125283595,0.208024283978245
1041,0.210301520097999,0.197570032214868,0.209587602922757
1042,0.264675718784341,0.251829410801189,0.255804943245569
1043,0.303266753866135,0.287939909471783,0.285421823204849
1044,0.258325980610235,0.247766748249827,0.261536647210392
1045,0.180108251720618,0.179603249128848,0.193475130469518
1046,0.16563171304561,0.172465578557119,0.177825865711084
1047,0.174742745940222,0.188650691969231,0.183091129885179
1048,0.06683042712847,0.124290470655118,0.0946549187548328
1049,0.0724938228876233,0.128739484062515,0.101997424132743
1050,0.106988055526072,0.15406385505748,0.114423156862404
1051,0.0830448573029179,0.130800213108367,0.113426753527363
1052,0.0717682528973716,0.127945138245998,0.105718850835708
1053,0.0803472572488267,0.128404767985038,0.121046524867977
1054,0.108955067855591,0.155980402654296,0.13151566064546
1055,0.144158030782694,0.20148055306193,0.186149374979732
1056,0.170038909254574,0.244464432487538,0.168975467046445
1057,0.128293079087748,0.258358148266477,0.147240663979063
1058,0.314674971852991,0.267419244742822,0.172047070012018
1059,0.217973250720347,0.19286852604498,0.177525725977547
1060,0.203621250174134,0.182500283941226,0.172905355441984
1061,0.190940709542046,0.178906036967034,0.163815499432157
1062,0.199573122380061,0.168621540802618,0.142237485933733
1063,0.221836528975805,0.169131820050652,0.137220148382693
1064,0.216890846960194,0.173674050555821,0.118286789782101
1065,0.200828268222695,0.171072327460512,0.104214454583774
1066,0.190859346790886,0.16701867625207,0.0922076650908715
1067,0.163480359665943,0.143018698245513,0.0796849201183716
1068,0.140244729869762,0.129233701381175,0.0669949549314351
1069,0.126824676460659,0.121893251837945,0.0590355824547493
1070,0.13558114890602,0.123388515701478,0.0711658479493934
1071,0.124070152900904,0.117569913736087,0.0801460018457223
1072,0.0984915017544563,0.101289954426194,0.0757315618406024
1073,0.0876197889917247,0.0888164401734049,0.079038875213364
1074,0.0837041935347149,0.0841525306204442,0.0881073111574888
1075,0.0787411673234695,0.0765879739015887,0.0964293947545276
1076,0.0690107595897227,0.0724968874012478,0.108541359412021
1077,0.019698842430203,0.0247503373472871,0.0750354672528647
1078,0.0294080013017364,0.0284326503559789,0.0807344515282611
1079,0.0465937632936694,0.0270993996835777,0.0686902120345129
1080,0.0443809781229416,0.0660096310115253,0.090168885902404
1081,0.035813394080038,0.09587638871018,0.12154956413267
1082,0.0328494837094499,0.108635669734508,0.11922096797898
1083,0.0277132387681901,0.118002958312918,0.123219651277778
1084,0.0219686623705584,0.142681294358246,0.123991489074537
1085,0.0276056385497671,0.14240217647532,0.145228315079755
1086,0.0498666021744593,0.156196874117047,0.112124693695512
1087,0.0585484193680675,0.148635768755255,0.0956167261020927
1088,0.062711099857061,0.149822453903002,0.0663416548372911
1089,0.0751812654526505,0.148878396355801,0.0671929427263212
1090,0.103897480945406,0.174983756377722,0.0875087197570216
1091,0.105638036970136,0.175571909965363,0.102674821043911
1092,0.097468048890472,0.165138383128515,0.126539695736356
1093,0.0845097179464232,0.177660899751248,0.129853962838586
1094,0.0761416683240871,0.158464442280938,0.122853329070093
1095,0.0999710576490494,0.141229323369471,0.132242425158239
1096,0.11912354364457,0.131868721549606,0.145086615820165
1097,0.129477401200862,0.140444552558064,0.152419481094267
1098,0.135494852990591,0.152934952118504,0.145861912385819
1099,0.162526288142058,0.176032124846437,0.180447070319184
1100,0.170429053697695,0.187833471463193,0.196634200444356
1101,0.126747869845295,0.1495530858432,0.187616515784379
1102,0.145890726660692,0.16941154924189,0.214341239897372
1103,0.140349018798797,0.141451184034583,0.217163156019563
1104,0.101700829616317,0.0872391627855892,0.185764508216496
1105,0.0708039259784391,0.0729154068279461,0.147002224891854
1106,0.0886935600845685,0.0800169528079631,0.140319407581178
1107,0.0965628013270627,0.0758432906228583,0.147565836614522
1108,0.103418600266043,0.0615785344487014,0.145273195655609
1109,0.135764991074978,0.127021734842412,0.186891355749922
1110,0.158633276831346,0.140567060358955,0.17619266917149
1111,0.165001311503063,0.117824537656945,0.160734672920195
1112,0.145502584927529,0.108486339631711,0.153976866358386
1113,0.158993639791948,0.123251001687314,0.180052292978635
1114,0.14712350915582,0.107242975606274,0.182375613460148
1115,0.179562142633891,0.122500279338674,0.190508923103854
1116,0.150103116731633,0.130319231466457,0.200084225828011
1117,0.157820785783758,0.140936613983907,0.203349506451829
1118,0.151397356093509,0.126825586557183,0.192509237330838
1119,0.182407249498414,0.120441534406801,0.197164145623503
1120,0.0689253722825867,0.125392026808697,0.200267460064918
1121,0.0346667147503956,0.0531105926328799,0.087183241359543
1122,0.0282792765347223,0.0625417267503534,0.08337425376402
1123,0.0351769426787305,0.134987931627447,0.0858456627339612
1124,0.0585811976970707,0.117914716166173,0.20054650029847
1125,0.0795962366208207,0.0675764608197653,0.168486678947201
1126,0.086188348018945,0.0302908590294063,0.137030506384439
1127,0.11102615938688,0.0281480479368136,0.14121929406412
1128,0.0928786985850702,0.0225659984756217,0.146267458110255
1129,0.0993161726612416,0.0607034972484191,0.154085044151953
1130,0.103466887048491,0.0652334504486036,0.144812141182993
1131,0.130511852409094,0.05257644681173,0.139044068161698
1132,0.112166458200408,0.0517379060950158,0.125828364093354
1133,0.106323093752098,0.0493231815284586,0.130383136656394
1134,0.083873223001235,0.0395459003909365,0.104577535212785
1135,0.0986376359117677,0.0321771432009204,0.0997684916144641
1136,0.098533538821608,0.0199945905267772,0.073760029994684
1137,0.102860041546104,0.024881561518672,0.087665401395892
1138,0.0773118620169816,0.0167886272778318,0.0888709252753198
1139,0.0307098523933011,0.0436567782406191,0.0864577171657301
1140,0.0169442808486584,0.0559780315645598,0.0513969843282055
1141,0.0367273717926328,0.0504980526609182,0.0383905866975921
1142,0.111670705996324,0.0541103294775511,0.0848643838416776
1143,0.15199802074971,0.0938556427477333,0.103179243962348
1144,0.189261310223452,0.117704530910938,0.17827144500377
1145,0.138498972877813,0.0822390456621855,0.109525114092981
1146,0.117192747201835,0.0533309556414935,0.086221700122617
1147,0.107700964769464,0.0825874871379429,0.0788720391246079
1148,0.119223190680937,0.0812515735758269,0.0921759077459031
1149,0.132529761491983,0.126376174648599,0.139200377520483
1150,0.150589552789219,0.128749437354525,0.14339338285885
1151,0.13566973091649,0.157200400707579,0.162540464197487
1152,0.110060764944987,0.153876628374319,0.135104150608339
1153,0.100402692748064,0.146509069482888,0.115205570282413
1154,0.107151037727753,0.127782654684854,0.0572627358745137
1155,0.124709553936016,0.14884868136906,0.0905003495091917
1156,0.141856044449904,0.155947927990654,0.117589937701695
1157,0.143955249593433,0.16652498231173,0.161200176624466
1158,0.153730698188245,0.160175532891327,0.14232988777927
1159,0.155844398343478,0.167197260140767,0.14016182191496
1160,0.164552771795031,0.172994071830056,0.140933603075522
1161,0.183737783474912,0.174754967799221,0.167230178919466
1162,0.216806021624357,0.197213675404915,0.219870852024013
1163,0.229874883722578,0.19132113075644,0.212691444009929
1164,0.224848208912326,0.209574739505484,0.220806586932445
1165,0.239487313327848,0.219351733460742,0.222480063881424
1166,0.268248722877852,0.257823413367706,0.272345062252665
1167,0.227834813523787,0.194233982719606,0.237886018788354
1168,0.185920362207088,0.171276476851456,0.210200929828693
1169,0.194134749139035,0.181606432302069,0.211219644770053
1170,0.198389936777224,0.196333786337114,0.223688333863875
