timeSeconds,identityBaselineM,selectedSequenceFitM,independentDriveFitM
5.40013159212805,0.0469925074831661,0.0419690628787615,0.0424669677374082
5.49980081301712,0.0479628887511973,0.0429284037515834,0.0431640409460295
5.60016655948378,0.0471780045556999,0.0407538576063643,0.0420441166160079
5.69954447766676,0.0469062258079792,0.0369228682827258,0.0397237350548935
5.79959629344927,0.0463874456357875,0.0333989609935354,0.0379880128277681
5.89969804683854,0.0466297542677492,0.0295298677110614,0.0358253510650996
6.00006145247989,0.0456374131981798,0.0286305823397907,0.03531930599306
6.10028778979435,0.0446985774577362,0.0284814055715616,0.0356014886499452
6.200692810108,0.0448820158008272,0.0305725975807475,0.0378057804815232
6.30006812737395,0.0507963050811974,0.0309464885682529,0.0380835759203629
6.40010797893818,0.055597578310703,0.030224257903155,0.0362421311010495
6.49936235356276,0.0580793359116083,0.0310136002196856,0.0367984176612122
6.59974552617345,0.0562178538952825,0.0319703075711091,0.036145379488685
6.6999136029467,0.0531623661401738,0.0318370524311439,0.0329278054294405
6.79977034995281,0.0466550482992175,0.0312104536873393,0.0297526907094389
6.90044560554469,0.0386977996807393,0.0325699930294672,0.0327942278208301
6.99951947652819,0.0322522075047636,0.0369734693023853,0.0369980642060544
7.09941471710617,0.0298107806024017,0.0431696613672543,0.0423012421302804
7.19946159114635,0.0313459007899762,0.0484345332124161,0.0471111796924126
7.29997480960797,0.0381071456389463,0.0536147306698926,0.0531685749900465
7.40095775368317,0.0480157463245746,0.0602684866891896,0.060842890646767
7.50037000397079,0.0598726745900032,0.0685630877327063,0.0686814437334956
7.59933749744821,0.0692305836484444,0.0732629714960263,0.0736567760561739
7.69972847280996,0.0874557912935758,0.0851796864088466,0.0842612796439853
7.80006196790559,0.106142307194305,0.0971646998720031,0.0944010316058013
7.89999050022142,0.134306367140635,0.113316402123634,0.107703416735684
8.00000434261545,0.161915339719048,0.131193598266395,0.1236189132592
8.09993287493128,0.189032489340938,0.146127404496488,0.135669005538795
8.2007657460945,0.211219572033564,0.155336854504142,0.144720209044956
8.29939407999269,0.231339330356189,0.163102842664845,0.152887726070387
8.39974266040703,0.248543370596525,0.165388531671471,0.159268463322251
8.49977158811978,0.261558136396916,0.16633552342389,0.162766681293507
8.59983068646994,0.279671336458548,0.170475387122899,0.164731514924003
8.70036081089219,0.295829406919062,0.175580805552042,0.160412300305842
8.79990622813116,0.312979732362642,0.178760611489938,0.160311632915506
8.89980484990127,0.333556668369347,0.185122525929199,0.162761937212778
8.99986524870995,0.355153413694158,0.188712696655651,0.161221817228246
9.09968688333631,0.369048886328328,0.186237712037714,0.154736108997554
9.19970228628056,0.374095728195029,0.181639070190701,0.149246954127824
9.29955903328667,0.375664873236837,0.177898121965203,0.144248295530353
9.39990345223378,0.267932003477532,0.175270292772901,0.14551774887535
9.50034826657781,0.201540605123243,0.172528191054201,0.148576975047326
9.59934567060095,0.167692176918691,0.171428330063934,0.150622932463182
9.69944638362341,0.145241162960848,0.171140465526297,0.14632081906341
9.79979808513818,0.131604492029837,0.169949528352202,0.144309789351516
9.89962752251559,0.118588534598116,0.16500304009893,0.138120265427405
10.0009886399253,0.11189128880992,0.159954793957244,0.133725108172046
10.1003847645274,0.108092288283126,0.150954189809522,0.122517163561756
10.2004789752573,0.105627808158053,0.141177677647026,0.108386557158255
10.3001175053256,0.105345472509795,0.132552794295784,0.0957921678824232
10.3999947995761,0.106403956654391,0.124220950442477,0.0893661368272069
10.4997714383381,0.10508010522461,0.113043069787222,0.0854855456990916
10.5995790280125,0.103188568921838,0.101466575843678,0.0758427995694154
10.6995980722406,0.102802399959243,0.0903124377699998,0.0593055970760904
10.8019038427115,0.102973712881762,0.0785773789051898,0.0427859255682079
10.8997838927834,0.101560452453725,0.0678849346455298,0.0334165216517579
10.9997142457411,0.101609665167739,0.0599597792730135,0.0296588091160244
11.0996526615416,0.0996590461300347,0.0518900210615906,0.0264767032489985
11.1999827754452,0.0957757021369063,0.0448042746805093,0.021564500675677
11.3000715242493,0.0910193963628967,0.0357664458302191,0.021635055747373
11.3999537602422,0.0876331418790469,0.0289939473402366,0.0283181347445817
11.5003078025823,0.0841317496009382,0.026757919909671,0.0414020415239283
11.5996230386651,0.0804149612703004,0.0292955370300779,0.0527222018494837
11.699571598042,0.0731488415261837,0.0331655062017718,0.0663812459584411
11.7999612729452,0.0666118638929059,0.0381848967084864,0.0793291868708519
11.8996081259479,0.0610645872576239,0.0425255495654532,0.0928431900403427
12.0001507347719,0.0556375404196372,0.0456862489084277,0.102376608816548
12.100458480789,0.0529070350280401,0.0483903889734181,0.106902233338708
12.1993926825286,0.0497670659182139,0.0516631389935417,0.103406000618174
12.2993550267657,0.0462443367382341,0.0553263624856571,0.100330887695509
12.3995475521589,0.0444778959451199,0.0615142653790726,0.0981453738028732
12.4997273330587,0.0409542080054457,0.0648155721796212,0.102848650821729
12.5997471575619,0.0398405413241496,0.0698210357084558,0.105727729325153
12.6998691981039,0.0347223721886277,0.0730993320075188,0.111732021901728
12.800947335742,0.0354047991950966,0.0785523908964753,0.11905039735923
12.8995621448717,0.039072538427516,0.0826598463069815,0.12694287932238
12.9997192977935,0.0475615562909171,0.0899974584374147,0.131111408255466
13.100463737778,0.054413757966476,0.0956064222809479,0.128571146506836
13.2001410215099,0.0620862735598577,0.0991764251809092,0.127965019563837
13.3004430455096,0.0696334482656499,0.101165941260703,0.126602152111504
13.4001770292324,0.0766237685452495,0.103649208976952,0.123217587805461
13.4996605446463,0.0775237136203873,0.10108435574568,0.109576475550408
13.6000036631349,0.0737621586432399,0.101526484734115,0.102683734240106
13.6996395922862,0.0689451677190811,0.101708613326433,0.102329856180879
13.7999483786701,0.0676802525007262,0.103047249405267,0.104984281996591
13.9004548347475,0.0688297110802392,0.102402269378155,0.107386145457363
13.9999211841091,0.0677516227083208,0.100031571228422,0.108165968881829
14.1000968035417,0.0747136906791679,0.101756291488739,0.111550621188162
14.1999249404606,0.0854446562050516,0.10670721222521,0.118814382488748
14.2999491865227,0.102911255399468,0.116129593417774,0.125155519626573
14.4000938550428,0.108191524452863,0.121911389649623,0.130683496311307
